Number of words,54112
Number of unique words,4505
Average word frequency,12.011543
Entropy,7.644501

Word,Frequency,Proportion,Entropy Term
copies,3,0.000055,0.000543
temple,3,0.000055,0.000543
lane,4,0.000074,0.000703
blocked,11,0.000203,0.001728
delay,14,0.000259,0.002137
admit,7,0.000129,0.001158
false,4,0.000074,0.000703
choose,8,0.000148,0.001304
valid,4,0.000074,0.000703
brunch,3,0.000055,0.000543
partner,4,0.000074,0.000703
assuming,3,0.000055,0.000543
nations,5,0.000092,0.000858
overtime,5,0.000092,0.000858
playlist,3,0.000055,0.000543
starbucks,6,0.000111,0.001010
carly,3,0.000055,0.000543
followed,8,0.000148,0.001304
relationship,6,0.000111,0.001010
como,11,0.000203,0.001728
possibly,9,0.000166,0.001447
twisted,4,0.000074,0.000703
aldubftnqt,109,0.002014,0.012504
aldubrteam,109,0.002014,0.012504
aldubnation,109,0.002014,0.012504
tropaldub,109,0.002014,0.012504
mangahoy,109,0.002014,0.012504
infowars,5,0.000092,0.000858
booty,3,0.000055,0.000543
liveoncam,3,0.000055,0.000543
healthcare,6,0.000111,0.001010
programs,3,0.000055,0.000543
humans,5,0.000092,0.000858
returning,3,0.000055,0.000543
panera,3,0.000055,0.000543
uplifting,3,0.000055,0.000543
struggle,6,0.000111,0.001010
silence,13,0.000240,0.002002
busy,7,0.000129,0.001158
planning,9,0.000166,0.001447
locked,5,0.000092,0.000858
jemele,50,0.000924,0.006456
hill,58,0.001072,0.007330
proceeds,4,0.000074,0.000703
postmates,4,0.000074,0.000703
delivery,4,0.000074,0.000703
fee,3,0.000055,0.000543
credit,15,0.000277,0.002271
estoy,6,0.000111,0.001010
pal,4,0.000074,0.000703
prayers,7,0.000129,0.001158
dominican,3,0.000055,0.000543
count,8,0.000148,0.001304
evening,6,0.000111,0.001010
youd,9,0.000166,0.001447
th,11,0.000203,0.001728
shopping,7,0.000129,0.001158
forgot,16,0.000296,0.002403
grab,3,0.000055,0.000543
mtv,3,0.000055,0.000543
nadieyeee,3,0.000055,0.000543
earrings,3,0.000055,0.000543
mentions,5,0.000092,0.000858
youtube,15,0.000277,0.002271
trouble,5,0.000092,0.000858
flags,4,0.000074,0.000703
bothered,4,0.000074,0.000703
lmfao,20,0.000370,0.002921
share,17,0.000314,0.002534
location,3,0.000055,0.000543
happier,3,0.000055,0.000543
learn,15,0.000277,0.002271
realkylemorris,6,0.000111,0.001010
celebration,3,0.000055,0.000543
released,3,0.000055,0.000543
shoutout,8,0.000148,0.001304
accidentally,4,0.000074,0.000703
cultures,3,0.000055,0.000543
memory,3,0.000055,0.000543
simultaneously,3,0.000055,0.000543
algo,4,0.000074,0.000703
siempre,7,0.000129,0.001158
hands,6,0.000111,0.001010
complain,4,0.000074,0.000703
sexy,19,0.000351,0.002793
theatre,6,0.000111,0.001010
folk,3,0.000055,0.000543
scared,4,0.000074,0.000703
disgrace,3,0.000055,0.000543
twin,3,0.000055,0.000543
card,10,0.000185,0.001589
serving,5,0.000092,0.000858
searching,3,0.000055,0.000543
executive,6,0.000111,0.001010
homes,5,0.000092,0.000858
remind,7,0.000129,0.001158
soundtrack,4,0.000074,0.000703
ties,4,0.000074,0.000703
returns,6,0.000111,0.001010
magazine,8,0.000148,0.001304
dc,8,0.000148,0.001304
companies,6,0.000111,0.001010
cancel,4,0.000074,0.000703
scott,7,0.000129,0.001158
sending,9,0.000166,0.001447
ivanka,5,0.000092,0.000858
pissed,6,0.000111,0.001010
hollow,3,0.000055,0.000543
ramp,4,0.000074,0.000703
ggreenwald,5,0.000092,0.000858
sarahlerner,9,0.000166,0.001447
annoying,8,0.000148,0.001304
church,3,0.000055,0.000543
streetphotography,3,0.000055,0.000543
verona,6,0.000111,0.001010
fav,9,0.000166,0.001447
challenge,7,0.000129,0.001158
incredible,12,0.000222,0.001866
chef,5,0.000092,0.000858
trumple,3,0.000055,0.000543
maga,15,0.000277,0.002271
drain,3,0.000055,0.000543
hp,3,0.000055,0.000543
stacylstiles,3,0.000055,0.000543
tramaah,3,0.000055,0.000543
towers,3,0.000055,0.000543
rogue,5,0.000092,0.000858
weather,12,0.000222,0.001866
forecast,26,0.000480,0.003671
cos,3,0.000055,0.000543
barisi,3,0.000055,0.000543
mama,3,0.000055,0.000543
wars,6,0.000111,0.001010
ig,7,0.000129,0.001158
shame,11,0.000203,0.001728
fifth,4,0.000074,0.000703
web,3,0.000055,0.000543
entry,3,0.000055,0.000543
china,3,0.000055,0.000543
si,13,0.000240,0.002002
apprentice,3,0.000055,0.000543
simply,4,0.000074,0.000703
ghost,3,0.000055,0.000543
posting,7,0.000129,0.001158
stuck,6,0.000111,0.001010
ne,5,0.000092,0.000858
equipment,3,0.000055,0.000543
summit,6,0.000111,0.001010
wishes,4,0.000074,0.000703
groups,5,0.000092,0.000858
impressed,3,0.000055,0.000543
heat,4,0.000074,0.000703
listened,6,0.000111,0.001010
write,10,0.000185,0.001589
tittle,3,0.000055,0.000543
pitching,5,0.000092,0.000858
protect,13,0.000240,0.002002
jewelry,8,0.000148,0.001304
finals,3,0.000055,0.000543
breaking,8,0.000148,0.001304
suspends,8,0.000148,0.001304
attorney,5,0.000092,0.000858
denver,3,0.000055,0.000543
stranger,4,0.000074,0.000703
timeline,6,0.000111,0.001010
threw,3,0.000055,0.000543
nope,8,0.000148,0.001304
jungle,3,0.000055,0.000543
wyndham,3,0.000055,0.000543
leeds,3,0.000055,0.000543
interracial,6,0.000111,0.001010
hop,7,0.000129,0.001158
term,5,0.000092,0.000858
golf,15,0.000277,0.002271
hai,4,0.000074,0.000703
hollywood,9,0.000166,0.001447
fruit,5,0.000092,0.000858
luke,3,0.000055,0.000543
retarded,7,0.000129,0.001158
pc,6,0.000111,0.001010
added,6,0.000111,0.001010
massive,3,0.000055,0.000543
kikmegirls,3,0.000055,0.000543
panic,3,0.000055,0.000543
nys,3,0.000055,0.000543
hammer,3,0.000055,0.000543
ipa,3,0.000055,0.000543
stock,5,0.000092,0.000858
shot,21,0.000388,0.003048
whiskey,4,0.000074,0.000703
iab,3,0.000055,0.000543
register,6,0.000111,0.001010
creating,3,0.000055,0.000543
os,4,0.000074,0.000703
gaga,3,0.000055,0.000543
foot,6,0.000111,0.001010
headed,3,0.000055,0.000543
tech,6,0.000111,0.001010
roads,3,0.000055,0.000543
fellow,5,0.000092,0.000858
allowed,9,0.000166,0.001447
runs,3,0.000055,0.000543
wifi,6,0.000111,0.001010
stations,4,0.000074,0.000703
boycott,21,0.000388,0.003048
sponsors,17,0.000314,0.002534
fees,4,0.000074,0.000703
programming,4,0.000074,0.000703
justice,7,0.000129,0.001158
pour,5,0.000092,0.000858
ignorant,12,0.000222,0.001866
serve,6,0.000111,0.001010
extremely,9,0.000166,0.001447
mis,4,0.000074,0.000703
tengo,4,0.000074,0.000703
sunshine,4,0.000074,0.000703
leave,18,0.000333,0.002664
production,7,0.000129,0.001158
basically,13,0.000240,0.002002
river,7,0.000129,0.001158
lincoln,3,0.000055,0.000543
wh,8,0.000148,0.001304
vip,9,0.000166,0.001447
recorded,3,0.000055,0.000543
pharma,3,0.000055,0.000543
closing,3,0.000055,0.000543
k,9,0.000166,0.001447
dicks,3,0.000055,0.000543
humanity,4,0.000074,0.000703
classic,5,0.000092,0.000858
caption,3,0.000055,0.000543
pharmacy,9,0.000166,0.001447
technician,8,0.000148,0.001304
rarely,3,0.000055,0.000543
sucks,8,0.000148,0.001304
lying,6,0.000111,0.001010
politics,5,0.000092,0.000858
separate,3,0.000055,0.000543
rewatch,3,0.000055,0.000543
couch,4,0.000074,0.000703
gifts,3,0.000055,0.000543
foreign,5,0.000092,0.000858
leader,6,0.000111,0.001010
conf,3,0.000055,0.000543
skypeme,3,0.000055,0.000543
sexvideos,3,0.000055,0.000543
simple,13,0.000240,0.002002
died,8,0.000148,0.001304
broke,12,0.000222,0.001866
bf,6,0.000111,0.001010
nights,8,0.000148,0.001304
generalhospital,3,0.000055,0.000543
yessss,3,0.000055,0.000543
waste,6,0.000111,0.001010
congratulations,8,0.000148,0.001304
complete,9,0.000166,0.001447
cats,6,0.000111,0.001010
kinda,11,0.000203,0.001728
freakin,4,0.000074,0.000703
likes,13,0.000240,0.002002
extraordinary,4,0.000074,0.000703
thecaseyeverett,4,0.000074,0.000703
drugs,4,0.000074,0.000703
insight,3,0.000055,0.000543
hometown,4,0.000074,0.000703
losing,16,0.000296,0.002403
listing,3,0.000055,0.000543
nslayton,3,0.000055,0.000543
guide,4,0.000074,0.000703
absolute,3,0.000055,0.000543
bruh,4,0.000074,0.000703
riding,5,0.000092,0.000858
bikes,3,0.000055,0.000543
settle,3,0.000055,0.000543
dallascowboys,4,0.000074,0.000703
soooo,3,0.000055,0.000543
scenes,5,0.000092,0.000858
max,18,0.000333,0.002664
royal,4,0.000074,0.000703
hype,6,0.000111,0.001010
aihtalian,3,0.000055,0.000543
centralpark,7,0.000129,0.001158
tribe,4,0.000074,0.000703
compare,4,0.000074,0.000703
student,3,0.000055,0.000543
philly,5,0.000092,0.000858
catching,8,0.000148,0.001304
brooklynbridge,5,0.000092,0.000858
author,5,0.000092,0.000858
shack,6,0.000111,0.001010
rooting,3,0.000055,0.000543
eso,5,0.000092,0.000858
ser,6,0.000111,0.001010
lifes,5,0.000092,0.000858
humid,4,0.000074,0.000703
nooooooooooo,4,0.000074,0.000703
whens,3,0.000055,0.000543
wrestling,4,0.000074,0.000703
strange,3,0.000055,0.000543
beemieawards,4,0.000074,0.000703
reelection,3,0.000055,0.000543
carefully,4,0.000074,0.000703
showed,7,0.000129,0.001158
unlike,3,0.000055,0.000543
pretended,3,0.000055,0.000543
shared,3,0.000055,0.000543
potus,59,0.001090,0.007437
rihanna,3,0.000055,0.000543
brings,4,0.000074,0.000703
empire,7,0.000129,0.001158
hoy,4,0.000074,0.000703
lunes,7,0.000129,0.001158
octubre,4,0.000074,0.000703
vegasrobzilla,6,0.000111,0.001010
ourandsbj,6,0.000111,0.001010
tedlieu,4,0.000074,0.000703
function,4,0.000074,0.000703
net,6,0.000111,0.001010
preview,3,0.000055,0.000543
vr,3,0.000055,0.000543
dairy,3,0.000055,0.000543
mac,6,0.000111,0.001010
zveljka,3,0.000055,0.000543
classes,5,0.000092,0.000858
obsessed,5,0.000092,0.000858
ios,3,0.000055,0.000543
upset,10,0.000185,0.001589
brought,13,0.000240,0.002002
bravo,4,0.000074,0.000703
nopussygrabber,7,0.000129,0.001158
shops,3,0.000055,0.000543
rickandmorty,3,0.000055,0.000543
spooky,4,0.000074,0.000703
wig,3,0.000055,0.000543
dudes,8,0.000148,0.001304
avoid,9,0.000166,0.001447
popular,8,0.000148,0.001304
sza,4,0.000074,0.000703
sooooo,4,0.000074,0.000703
dislike,3,0.000055,0.000543
computers,3,0.000055,0.000543
success,8,0.000148,0.001304
step,19,0.000351,0.002793
julieraimondi,4,0.000074,0.000703
opportunity,5,0.000092,0.000858
relatable,3,0.000055,0.000543
picked,4,0.000074,0.000703
hopefully,7,0.000129,0.001158
mans,7,0.000129,0.001158
checking,7,0.000129,0.001158
ph,3,0.000055,0.000543
posts,4,0.000074,0.000703
costs,8,0.000148,0.001304
control,12,0.000222,0.001866
correct,11,0.000203,0.001728
robertmordica,18,0.000333,0.002664
hughgrexion,18,0.000333,0.002664
snapforjoe,18,0.000333,0.002664
wanting,5,0.000092,0.000858
wings,7,0.000129,0.001158
talented,12,0.000222,0.001866
notice,4,0.000074,0.000703
response,4,0.000074,0.000703
shocked,4,0.000074,0.000703
awwww,3,0.000055,0.000543
liberal,13,0.000240,0.002002
gtgt,3,0.000055,0.000543
yankee,7,0.000129,0.001158
instapaper,4,0.000074,0.000703
triple,4,0.000074,0.000703
vida,3,0.000055,0.000543
bella,3,0.000055,0.000543
venting,3,0.000055,0.000543
allow,3,0.000055,0.000543
hilarious,9,0.000166,0.001447
invent,3,0.000055,0.000543
com,4,0.000074,0.000703
limited,5,0.000092,0.000858
coo,3,0.000055,0.000543
canegangg,3,0.000055,0.000543
fantastic,10,0.000185,0.001589
exercise,3,0.000055,0.000543
biggest,8,0.000148,0.001304
doe,3,0.000055,0.000543
dressed,3,0.000055,0.000543
narrative,5,0.000092,0.000858
alert,4,0.000074,0.000703
statueofliberty,3,0.000055,0.000543
medical,4,0.000074,0.000703
served,3,0.000055,0.000543
poc,3,0.000055,0.000543
stories,9,0.000166,0.001447
fathom,3,0.000055,0.000543
mighty,3,0.000055,0.000543
fortunempw,8,0.000148,0.001304
senbobcorker,10,0.000185,0.001589
speaking,14,0.000259,0.002137
yorkers,3,0.000055,0.000543
nintendonyc,3,0.000055,0.000543
bot,4,0.000074,0.000703
worth,10,0.000185,0.001589
cowboys,6,0.000111,0.001010
silly,3,0.000055,0.000543
millions,6,0.000111,0.001010
staff,5,0.000092,0.000858
convinced,4,0.000074,0.000703
caribbean,5,0.000092,0.000858
hip,3,0.000055,0.000543
meets,3,0.000055,0.000543
rolling,6,0.000111,0.001010
eastvillage,4,0.000074,0.000703
supposed,13,0.000240,0.002002
reporter,3,0.000055,0.000543
apparently,7,0.000129,0.001158
criminals,3,0.000055,0.000543
cook,5,0.000092,0.000858
science,7,0.000129,0.001158
skip,6,0.000111,0.001010
birds,3,0.000055,0.000543
mucho,3,0.000055,0.000543
readersdigest,3,0.000055,0.000543
raping,3,0.000055,0.000543
delete,5,0.000092,0.000858
earned,5,0.000092,0.000858
judge,4,0.000074,0.000703
revenge,4,0.000074,0.000703
speakerryan,5,0.000092,0.000858
retail,4,0.000074,0.000703
study,4,0.000074,0.000703
calm,4,0.000074,0.000703
popping,3,0.000055,0.000543
annoyed,3,0.000055,0.000543
jerry,12,0.000222,0.001866
protectcpp,4,0.000074,0.000703
preventing,4,0.000074,0.000703
asthma,6,0.000111,0.001010
attacks,9,0.000166,0.001447
epa,6,0.000111,0.001010
cleanpowerplan,6,0.000111,0.001010
woo,3,0.000055,0.000543
sabres,24,0.000444,0.003424
skills,5,0.000092,0.000858
todos,6,0.000111,0.001010
bronx,4,0.000074,0.000703
hearing,6,0.000111,0.001010
pot,4,0.000074,0.000703
shock,3,0.000055,0.000543
gas,4,0.000074,0.000703
thoughts,18,0.000333,0.002664
cfpb,3,0.000055,0.000543
comment,7,0.000129,0.001158
leftists,5,0.000092,0.000858
hillary,11,0.000203,0.001728
destroys,4,0.000074,0.000703
fly,10,0.000185,0.001589
kneeling,6,0.000111,0.001010
necessary,3,0.000055,0.000543
jrzyjoepiscopo,3,0.000055,0.000543
expect,5,0.000092,0.000858
irish,7,0.000129,0.001158
carolina,4,0.000074,0.000703
hahahaha,5,0.000092,0.000858
confused,4,0.000074,0.000703
theme,3,0.000055,0.000543
lovely,5,0.000092,0.000858
mile,3,0.000055,0.000543
opened,5,0.000092,0.000858
actively,3,0.000055,0.000543
teen,3,0.000055,0.000543
suspending,7,0.000129,0.001158
benefits,5,0.000092,0.000858
holidays,3,0.000055,0.000543
uma,6,0.000111,0.001010
josephpalmer,3,0.000055,0.000543
gottalaff,3,0.000055,0.000543
following,18,0.000333,0.002664
bitcoin,5,0.000092,0.000858
disease,3,0.000055,0.000543
guest,8,0.000148,0.001304
chase,3,0.000055,0.000543
performing,4,0.000074,0.000703
cardib,3,0.000055,0.000543
floor,6,0.000111,0.001010
specific,3,0.000055,0.000543
patients,4,0.000074,0.000703
szezuansauce,3,0.000055,0.000543
hrs,3,0.000055,0.000543
peaceful,4,0.000074,0.000703
lives,15,0.000277,0.002271
buddy,5,0.000092,0.000858
sour,4,0.000074,0.000703
painful,4,0.000074,0.000703
ate,8,0.000148,0.001304
espns,3,0.000055,0.000543
jamele,5,0.000092,0.000858
thr,3,0.000055,0.000543
constantly,6,0.000111,0.001010
nervous,3,0.000055,0.000543
chad,3,0.000055,0.000543
va,3,0.000055,0.000543
execution,3,0.000055,0.000543
promise,4,0.000074,0.000703
curt,5,0.000092,0.000858
listed,16,0.000296,0.002403
auto,16,0.000296,0.002403
auction,16,0.000296,0.002403
sip,15,0.000277,0.002271
bigtits,3,0.000055,0.000543
skypefun,4,0.000074,0.000703
happycolumbusday,3,0.000055,0.000543
moms,6,0.000111,0.001010
older,3,0.000055,0.000543
vaguely,3,0.000055,0.000543
booth,5,0.000092,0.000858
cgasparino,9,0.000166,0.001447
addicted,3,0.000055,0.000543
ginger,4,0.000074,0.000703
government,10,0.000185,0.001589
image,3,0.000055,0.000543
gain,4,0.000074,0.000703
investing,3,0.000055,0.000543
freedom,7,0.000129,0.001158
punishment,3,0.000055,0.000543
allergic,3,0.000055,0.000543
freejemelehill,3,0.000055,0.000543
claim,4,0.000074,0.000703
podcasts,3,0.000055,0.000543
hmm,4,0.000074,0.000703
argue,6,0.000111,0.001010
networks,4,0.000074,0.000703
cow,3,0.000055,0.000543
sleeping,7,0.000129,0.001158
route,14,0.000259,0.002137
representative,3,0.000055,0.000543
donaldjtrumpjr,3,0.000055,0.000543
drew,3,0.000055,0.000543
negative,5,0.000092,0.000858
happiness,5,0.000092,0.000858
drhcg,5,0.000092,0.000858
standing,7,0.000129,0.001158
lazy,8,0.000148,0.001304
poland,5,0.000092,0.000858
rough,5,0.000092,0.000858
stros,4,0.000074,0.000703
holds,4,0.000074,0.000703
nickjfuentes,6,0.000111,0.001010
viewers,3,0.000055,0.000543
boycottespn,6,0.000111,0.001010
recent,6,0.000111,0.001010
accept,4,0.000074,0.000703
hanging,3,0.000055,0.000543
chinatown,5,0.000092,0.000858
milk,6,0.000111,0.001010
village,7,0.000129,0.001158
jokeeee,3,0.000055,0.000543
consistent,4,0.000074,0.000703
smaller,3,0.000055,0.000543
doctors,5,0.000092,0.000858
opportunities,4,0.000074,0.000703
brilliant,8,0.000148,0.001304
reply,7,0.000129,0.001158
finishing,4,0.000074,0.000703
artists,10,0.000185,0.001589
decided,3,0.000055,0.000543
vfwhq,3,0.000055,0.000543
americanlegion,3,0.000055,0.000543
protest,9,0.000166,0.001447
religion,3,0.000055,0.000543
remotely,3,0.000055,0.000543
randomly,4,0.000074,0.000703
math,3,0.000055,0.000543
probability,3,0.000055,0.000543
lips,4,0.000074,0.000703
hotmilf,3,0.000055,0.000543
attempting,4,0.000074,0.000703
hidden,5,0.000092,0.000858
clinton,10,0.000185,0.001589
cauliflower,3,0.000055,0.000543
meaningless,3,0.000055,0.000543
muslims,6,0.000111,0.001010
cvs,9,0.000166,0.001447
kevin,4,0.000074,0.000703
heads,4,0.000074,0.000703
giantschat,5,0.000092,0.000858
inktober,5,0.000092,0.000858
msnbc,4,0.000074,0.000703
serves,3,0.000055,0.000543
force,4,0.000074,0.000703
planned,5,0.000092,0.000858
winter,7,0.000129,0.001158
exist,4,0.000074,0.000703
agreed,8,0.000148,0.001304
sun,5,0.000092,0.000858
shootout,3,0.000055,0.000543
education,3,0.000055,0.000543
divorced,3,0.000055,0.000543
beard,3,0.000055,0.000543
cosplayers,3,0.000055,0.000543
ashleyymongos,4,0.000074,0.000703
featuring,3,0.000055,0.000543
charlieputh,3,0.000055,0.000543
thankyou,4,0.000074,0.000703
apart,8,0.000148,0.001304
sport,6,0.000111,0.001010
adventure,4,0.000074,0.000703
bother,5,0.000092,0.000858
forced,6,0.000111,0.001010
andor,3,0.000055,0.000543
champagne,3,0.000055,0.000543
encourage,3,0.000055,0.000543
united,9,0.000166,0.001447
states,8,0.000148,0.001304
fdi,5,0.000092,0.000858
movies,9,0.000166,0.001447
keemstar,3,0.000055,0.000543
female,11,0.000203,0.001728
profile,9,0.000166,0.001447
memorial,5,0.000092,0.000858
bethechange,3,0.000055,0.000543
born,5,0.000092,0.000858
deep,7,0.000129,0.001158
adirondacks,3,0.000055,0.000543
ted,3,0.000055,0.000543
wealthy,3,0.000055,0.000543
storytelling,3,0.000055,0.000543
cum,5,0.000092,0.000858
hardcore,3,0.000055,0.000543
dates,4,0.000074,0.000703
florida,5,0.000092,0.000858
americans,17,0.000314,0.002534
brooke,3,0.000055,0.000543
baldwin,3,0.000055,0.000543
fox,9,0.000166,0.001447
certain,6,0.000111,0.001010
equal,5,0.000092,0.000858
puertorico,3,0.000055,0.000543
turn,14,0.000259,0.002137
required,3,0.000055,0.000543
coworker,7,0.000129,0.001158
anxious,3,0.000055,0.000543
practice,8,0.000148,0.001304
truck,7,0.000129,0.001158
fema,4,0.000074,0.000703
spa,3,0.000055,0.000543
tim,4,0.000074,0.000703
herrgracchus,7,0.000129,0.001158
annanmaja,5,0.000092,0.000858
jag,5,0.000092,0.000858
oomf,3,0.000055,0.000543
membership,3,0.000055,0.000543
salem,3,0.000055,0.000543
county,11,0.000203,0.001728
mass,6,0.000111,0.001010
asshole,12,0.000222,0.001866
legit,7,0.000129,0.001158
noise,3,0.000055,0.000543
realjameswoods,3,0.000055,0.000543
software,3,0.000055,0.000543
jk,3,0.000055,0.000543
yoga,4,0.000074,0.000703
presented,5,0.000092,0.000858
bushwick,3,0.000055,0.000543
disco,3,0.000055,0.000543
boycotting,14,0.000259,0.002137
hills,4,0.000074,0.000703
opinions,6,0.000111,0.001010
suspension,7,0.000129,0.001158
lmaoo,5,0.000092,0.000858
failure,5,0.000092,0.000858
curious,5,0.000092,0.000858
policy,7,0.000129,0.001158
northway,6,0.000111,0.001010
altuve,6,0.000111,0.001010
ashleyjudd,4,0.000074,0.000703
horrible,4,0.000074,0.000703
genius,7,0.000129,0.001158
learned,16,0.000296,0.002403
liza,3,0.000055,0.000543
koshy,3,0.000055,0.000543
male,4,0.000074,0.000703
rules,10,0.000185,0.001589
sabrina,3,0.000055,0.000543
lineup,7,0.000129,0.001158
ab,3,0.000055,0.000543
quit,5,0.000092,0.000858
capcareywdt,3,0.000055,0.000543
rickystclair,3,0.000055,0.000543
analyst,5,0.000092,0.000858
bs,9,0.000166,0.001447
happyhour,7,0.000129,0.001158
cuando,4,0.000074,0.000703
primero,3,0.000055,0.000543
hacer,3,0.000055,0.000543
mxico,3,0.000055,0.000543
compete,3,0.000055,0.000543
contest,5,0.000092,0.000858
suspend,9,0.000166,0.001447
billsimmons,3,0.000055,0.000543
suggest,3,0.000055,0.000543
uncle,3,0.000055,0.000543
pulled,5,0.000092,0.000858
owner,6,0.000111,0.001010
donny,3,0.000055,0.000543
obvious,5,0.000092,0.000858
treats,5,0.000092,0.000858
held,8,0.000148,0.001304
sessions,3,0.000055,0.000543
lt,3,0.000055,0.000543
sis,17,0.000314,0.002534
controversy,4,0.000074,0.000703
rwpusa,3,0.000055,0.000543
unfit,3,0.000055,0.000543
contribution,3,0.000055,0.000543
remove,4,0.000074,0.000703
pumpkin,4,0.000074,0.000703
km,3,0.000055,0.000543
earth,6,0.000111,0.001010
writer,5,0.000092,0.000858
arguing,4,0.000074,0.000703
adult,8,0.000148,0.001304
wine,8,0.000148,0.001304
spirit,4,0.000074,0.000703
pride,3,0.000055,0.000543
nerve,3,0.000055,0.000543
gifs,3,0.000055,0.000543
legs,4,0.000074,0.000703
lessons,5,0.000092,0.000858
chances,3,0.000055,0.000543
istandwithjemele,11,0.000203,0.001728
downtown,21,0.000388,0.003048
starwars,4,0.000074,0.000703
nurse,10,0.000185,0.001589
mirandasings,4,0.000074,0.000703
hole,5,0.000092,0.000858
nerds,3,0.000055,0.000543
award,5,0.000092,0.000858
touch,8,0.000148,0.001304
shed,3,0.000055,0.000543
cowards,5,0.000092,0.000858
humble,4,0.000074,0.000703
pigs,3,0.000055,0.000543
iarcher,3,0.000055,0.000543
hannibal,3,0.000055,0.000543
lowkey,3,0.000055,0.000543
lincolntunnel,3,0.000055,0.000543
susan,3,0.000055,0.000543
self,11,0.000203,0.001728
jcrew,4,0.000074,0.000703
mayababumd,3,0.000055,0.000543
cdl,3,0.000055,0.000543
driver,8,0.000148,0.001304
sue,7,0.000129,0.001158
workplace,4,0.000074,0.000703
athletes,5,0.000092,0.000858
network,8,0.000148,0.001304
lacking,3,0.000055,0.000543
character,11,0.000203,0.001728
qwentahd,3,0.000055,0.000543
advertising,5,0.000092,0.000858
dollar,9,0.000166,0.001447
wallpaper,3,0.000055,0.000543
initial,3,0.000055,0.000543
drag,4,0.000074,0.000703
lucifer,4,0.000074,0.000703
mark,8,0.000148,0.001304
plate,5,0.000092,0.000858
arrival,3,0.000055,0.000543
invited,3,0.000055,0.000543
capitalone,4,0.000074,0.000703
kodak,3,0.000055,0.000543
reflect,3,0.000055,0.000543
fanoonman,3,0.000055,0.000543
arcturusfats,3,0.000055,0.000543
boring,3,0.000055,0.000543
poppin,3,0.000055,0.000543
coloring,3,0.000055,0.000543
pages,3,0.000055,0.000543
metro,4,0.000074,0.000703
door,7,0.000129,0.001158
morals,4,0.000074,0.000703
defense,6,0.000111,0.001010
pledge,3,0.000055,0.000543
srnmhda,4,0.000074,0.000703
shaming,3,0.000055,0.000543
valley,7,0.000129,0.001158
crimes,4,0.000074,0.000703
committed,6,0.000111,0.001010
passed,3,0.000055,0.000543
bagel,3,0.000055,0.000543
iconic,4,0.000074,0.000703
emotional,6,0.000111,0.001010
metal,3,0.000055,0.000543
drivers,6,0.000111,0.001010
economic,3,0.000055,0.000543
rape,6,0.000111,0.001010
hardest,3,0.000055,0.000543
laptop,3,0.000055,0.000543
studying,4,0.000074,0.000703
prove,4,0.000074,0.000703
weed,6,0.000111,0.001010
dominant,3,0.000055,0.000543
present,3,0.000055,0.000543
silent,6,0.000111,0.001010
vid,4,0.000074,0.000703
taxpayer,3,0.000055,0.000543
jail,4,0.000074,0.000703
diamond,4,0.000074,0.000703
ring,4,0.000074,0.000703
yellow,6,0.000111,0.001010
beach,8,0.000148,0.001304
coneyisland,3,0.000055,0.000543
removed,3,0.000055,0.000543
sean,9,0.000166,0.001447
robbed,3,0.000055,0.000543
randalljsharp,3,0.000055,0.000543
farewell,3,0.000055,0.000543
quiet,5,0.000092,0.000858
department,3,0.000055,0.000543
spur,3,0.000055,0.000543
innovation,3,0.000055,0.000543
chiefs,7,0.000129,0.001158
positive,4,0.000074,0.000703
picking,4,0.000074,0.000703
pockets,3,0.000055,0.000543
regardless,3,0.000055,0.000543
casting,3,0.000055,0.000543
type,8,0.000148,0.001304
employers,3,0.000055,0.000543
cards,4,0.000074,0.000703
inspired,7,0.000129,0.001158
earn,5,0.000092,0.000858
blink,3,0.000055,0.000543
powers,3,0.000055,0.000543
fear,6,0.000111,0.001010
maxi,4,0.000074,0.000703
stanley,3,0.000055,0.000543
tape,5,0.000092,0.000858
cuts,4,0.000074,0.000703
experienced,3,0.000055,0.000543
environmental,3,0.000055,0.000543
pollution,5,0.000092,0.000858
names,5,0.000092,0.000858
blk,3,0.000055,0.000543
chillin,3,0.000055,0.000543
priorities,4,0.000074,0.000703
foolishness,4,0.000074,0.000703
amsterdam,3,0.000055,0.000543
disrespected,3,0.000055,0.000543
woods,3,0.000055,0.000543
messages,3,0.000055,0.000543
ross,3,0.000055,0.000543
poldark,5,0.000092,0.000858
drake,8,0.000148,0.001304
poldarktv,3,0.000055,0.000543
created,4,0.000074,0.000703
chief,4,0.000074,0.000703
sarah,3,0.000055,0.000543
timessquare,3,0.000055,0.000543
streak,4,0.000074,0.000703
hire,6,0.000111,0.001010
regret,8,0.000148,0.001304
chrissale,3,0.000055,0.000543
lizakoshy,9,0.000166,0.001447
xx,3,0.000055,0.000543
bored,5,0.000092,0.000858
talibkweli,3,0.000055,0.000543
donated,4,0.000074,0.000703
comparing,4,0.000074,0.000703
situations,3,0.000055,0.000543
hudson,7,0.000129,0.001158
mets,14,0.000259,0.002137
advertisers,7,0.000129,0.001158
thatkidzachdaly,3,0.000055,0.000543
attending,3,0.000055,0.000543
thewalkingdead,3,0.000055,0.000543
latinos,4,0.000074,0.000703
sues,4,0.000074,0.000703
gamer,3,0.000055,0.000543
diverse,4,0.000074,0.000703
woodbridge,6,0.000111,0.001010
lmfaoo,3,0.000055,0.000543
