Number of pairs,21350.000000
Number of unique pairs,3045
Average pair frequency,7.011494
Pair entropy,7.467336

Pair,Frequency,Proportion,Entropy Term,Mutual Information
monday afternoon,3.000000,0.000141,0.001246,6.031745
friday night,4.000000,0.000187,0.001608,5.463635
newyorkcity manhattan,3.000000,0.000141,0.001246,5.776726
piece shit,8.000000,0.000375,0.002956,5.376175
believed know,3.000000,0.000141,0.001246,6.125033
believed rightcongratulations,3.000000,0.000141,0.001246,10.442521
believed usher,3.000000,0.000141,0.001246,10.442521
wait did,4.000000,0.000187,0.001608,4.316744
wait come,3.000000,0.000141,0.001246,4.179123
wait till,3.000000,0.000141,0.001246,5.999870
es la,3.000000,0.000141,0.001246,5.195497
es que,4.000000,0.000187,0.001608,5.509847
es lo,3.000000,0.000141,0.001246,5.697589
es para,3.000000,0.000141,0.001246,6.693017
wallstreet nyc,4.000000,0.000187,0.001608,6.270059
wallstreet lowermanhattan,4.000000,0.000187,0.001608,10.037056
wallstreet financialdistrict,4.000000,0.000187,0.001608,10.037056
lowermanhattan nyc,4.000000,0.000187,0.001608,6.675524
lowermanhattan manhattan,4.000000,0.000187,0.001608,7.511327
lowermanhattan financialdistrict,4.000000,0.000187,0.001608,10.442521
financialdistrict nyc,4.000000,0.000187,0.001608,6.675524
financialdistrict manhattan,4.000000,0.000187,0.001608,7.511327
financialdistrict nyse,4.000000,0.000187,0.001608,10.219378
wall street,7.000000,0.000328,0.002630,6.487165
trl lizakoshy,6.000000,0.000281,0.002298,8.590137
subway st,3.000000,0.000141,0.001246,6.581791
subway nyctsubwayscoop,3.000000,0.000141,0.001246,8.833083
ya love,3.000000,0.000141,0.001246,3.139912
feelings hurt,3.000000,0.000141,0.001246,7.455157
mike pence,4.000000,0.000187,0.001608,7.816947
whats going,4.000000,0.000187,0.001608,3.955218
whats wrong,3.000000,0.000141,0.001246,4.816700
whats comes,30.000000,0.001405,0.009228,6.798813
whats happening,4.000000,0.000187,0.001608,6.608460
whats notlost,30.000000,0.001405,0.009228,7.524750
season best,3.000000,0.000141,0.001246,4.491879
comes love,3.000000,0.000141,0.001246,3.187165
comes just,3.000000,0.000141,0.001246,2.575735
cost taxpayers,3.000000,0.000141,0.001246,8.938444
mondays lineup,3.000000,0.000141,0.001246,8.208929
ultra brown,3.000000,0.000141,0.001246,9.015405
ultra ltr,3.000000,0.000141,0.001246,10.219378
ultra flaxmed,3.000000,0.000141,0.001246,10.219378
dove ad,3.000000,0.000141,0.001246,6.840653
dove hire,3.000000,0.000141,0.001246,8.044626
exit cleared,4.000000,0.000187,0.001608,3.958650
exit construction,6.000000,0.000281,0.002298,4.786529
exit ny,13.000000,0.000609,0.004508,3.892980
exit albany,8.000000,0.000375,0.002956,6.597707
exit east,11.000000,0.000515,0.003901,5.706323
exit street,6.000000,0.000281,0.002298,4.688891
exit incident,10.000000,0.000468,0.003591,4.623626
exit eb,3.000000,0.000141,0.001246,4.578890
exit mountain,5.000000,0.000234,0.001958,7.015006
exit rd,13.000000,0.000609,0.004508,6.482441
exit binghamtonnyc,5.000000,0.000234,0.001958,7.351479
exit updated,4.000000,0.000187,0.001608,5.024201
exit bridge,4.000000,0.000187,0.001608,5.479676
exit cr,12.000000,0.000562,0.004206,6.578289
exit prospect,3.000000,0.000141,0.001246,6.504181
exit south,3.000000,0.000141,0.001246,5.559719
exit expressway,4.000000,0.000187,0.001608,6.252866
exit ew,8.000000,0.000375,0.002956,7.128335
exit northway,6.000000,0.000281,0.002298,7.351479
exit rte,7.000000,0.000328,0.002630,6.994804
exit danbury,8.000000,0.000375,0.002956,7.351479
exit newburgh,8.000000,0.000375,0.002956,7.351479
exit canandaigua,6.000000,0.000281,0.002298,7.351479
exit mcguinness,4.000000,0.000187,0.001608,7.351479
exit boulevard,4.000000,0.000187,0.001608,7.351479
exit humboldt,4.000000,0.000187,0.001608,7.351479
mountain exit,5.000000,0.000234,0.001958,7.015006
mountain rd,5.000000,0.000234,0.001958,8.058356
mountain binghamtonnyc,5.000000,0.000234,0.001958,9.882905
rd cleared,3.000000,0.000141,0.001246,4.714317
rd construction,4.000000,0.000187,0.001608,5.424414
rd incident,3.000000,0.000141,0.001246,4.463003
rd exit,10.000000,0.000468,0.003591,6.220077
rd binghamtonnyc,5.000000,0.000234,0.001958,8.394828
rd updated,5.000000,0.000234,0.001958,6.290694
rd cr,5.000000,0.000234,0.001958,6.746170
binghamtonnyc construction,3.000000,0.000141,0.001246,6.961281
updated construction,16.000000,0.000749,0.005393,6.531123
updated directions,6.000000,0.000281,0.002298,5.846560
updated avenue,5.000000,0.000234,0.001958,5.853480
updated east,3.000000,0.000141,0.001246,5.170804
updated street,4.000000,0.000187,0.001608,5.047190
updated incident,17.000000,0.000796,0.005682,5.918019
updated eb,14.000000,0.000656,0.004806,6.883100
updated exit,9.000000,0.000422,0.003276,5.835131
updated nb,3.000000,0.000141,0.001246,5.576270
updated special,3.000000,0.000141,0.001246,5.630337
updated event,3.000000,0.000141,0.001246,6.169333
updated wb,5.000000,0.000234,0.001958,6.428844
updated georgewashingtonbridge,3.000000,0.000141,0.001246,7.134414
updated west,3.000000,0.000141,0.001246,5.918019
robertmosescauseway nb,4.000000,0.000187,0.001608,8.191229
robertmosescauseway island,4.000000,0.000187,0.001608,8.833083
robertmosescauseway inlet,4.000000,0.000187,0.001608,10.442521
nb st,3.000000,0.000141,0.001246,5.652255
nb east,3.000000,0.000141,0.001246,5.246790
nb street,3.000000,0.000141,0.001246,4.835494
nb exit,15.000000,0.000703,0.005101,6.421943
nb island,6.000000,0.000281,0.002298,6.987257
nb inlet,4.000000,0.000187,0.001608,8.191229
nb bridge,4.000000,0.000187,0.001608,6.319427
nb stop,5.000000,0.000234,0.001958,5.358016
nb south,3.000000,0.000141,0.001246,6.399470
nb ew,3.000000,0.000141,0.001246,6.987257
nb danbury,3.000000,0.000141,0.001246,7.210400
island city,3.000000,0.000141,0.001246,5.537246
island inlet,4.000000,0.000187,0.001608,8.833083
island bridge,4.000000,0.000187,0.001608,6.961281
inlet bridge,4.000000,0.000187,0.001608,8.570719
bridge cleared,3.000000,0.000141,0.001246,4.890208
bridge ny,3.000000,0.000141,0.001246,3.645884
bridge rd,4.000000,0.000187,0.001608,6.523026
l r,3.000000,0.000141,0.001246,6.271987
l e,4.000000,0.000187,0.001608,6.769390
l o,3.000000,0.000141,0.001246,6.386398
gracias jcpenney,4.000000,0.000187,0.001608,9.025455
gracias soworthit,3.000000,0.000141,0.001246,9.143238
gracias por,3.000000,0.000141,0.001246,7.585094
jcpenney soworthit,3.000000,0.000141,0.001246,9.749374
hard just,3.000000,0.000141,0.001246,2.677518
hard people,3.000000,0.000141,0.001246,3.404908
hard truth,4.000000,0.000187,0.001608,6.011704
hard work,5.000000,0.000234,0.001958,3.891441
hard little,3.000000,0.000141,0.001246,4.727689
modern art,6.000000,0.000281,0.002298,7.852254
jones love,5.000000,0.000234,0.001958,4.734083
jones act,4.000000,0.000187,0.001608,7.233696
jones team,4.000000,0.000187,0.001608,5.218793
jones unitedsyngg,3.000000,0.000141,0.001246,8.737773
makes happy,3.000000,0.000141,0.001246,4.039361
makes sense,6.000000,0.000281,0.002298,6.595037
makes feel,4.000000,0.000187,0.001608,4.977631
makes better,6.000000,0.000281,0.002298,5.325276
foxandfriends know,4.000000,0.000187,0.001608,4.188092
foxandfriends trump,4.000000,0.000187,0.001608,4.676938
foxandfriends people,4.000000,0.000187,0.001608,4.107024
foxandfriends kellyannepolls,37.000000,0.001733,0.011018,8.067615
kellyannepolls know,5.000000,0.000234,0.001958,4.260953
kellyannepolls trump,4.000000,0.000187,0.001608,4.526656
kellyannepolls people,5.000000,0.000234,0.001958,4.179885
kellyannepolls talking,3.000000,0.000141,0.001246,5.274407
kellyannepolls sicko,3.000000,0.000141,0.001246,8.067615
meryl streep,3.000000,0.000141,0.001246,9.931695
search whats,60.000000,0.002810,0.016509,7.444708
search comes,30.000000,0.001405,0.009228,6.928491
search babe,30.000000,0.001405,0.009228,7.444708
search notlost,30.000000,0.001405,0.009228,7.654428
mlbuk joezmcfly,3.000000,0.000141,0.001246,10.442521
mlbuk yankees,3.000000,0.000141,0.001246,8.165254
joezmcfly yankees,3.000000,0.000141,0.001246,7.877572
yankees tonight,3.000000,0.000141,0.001246,4.797958
yankees indians,3.000000,0.000141,0.001246,7.317956
yankees game,4.000000,0.000187,0.001608,4.907157
forever shoot,5.000000,0.000234,0.001958,7.513998
forever glocks,5.000000,0.000234,0.001958,8.737773
statue liberty,4.000000,0.000187,0.001608,9.813912
penn incident,9.000000,0.000422,0.003276,5.951080
penn station,21.000000,0.000984,0.006811,7.654428
station cleared,7.000000,0.000328,0.002630,4.821215
station directions,5.000000,0.000234,0.001958,5.203423
station ny,4.000000,0.000187,0.001608,3.017275
station avenue,4.000000,0.000187,0.001608,5.169522
station incident,19.000000,0.000890,0.006251,5.568429
station penn,6.000000,0.000281,0.002298,6.401665
station hoboken,4.000000,0.000187,0.001608,6.738137
station path,4.000000,0.000187,0.001608,7.248963
station marcy,4.000000,0.000187,0.001608,7.431285
comiccon javits,11.000000,0.000515,0.003901,8.543131
comiccon center,11.000000,0.000515,0.003901,7.826453
javits center,20.000000,0.000937,0.006532,8.018825
javits convention,3.000000,0.000141,0.001246,8.273467
center wait,3.000000,0.000141,0.001246,5.071883
jets giants,3.000000,0.000141,0.001246,7.957614
players kneeling,3.000000,0.000141,0.001246,7.803464
years ago,18.000000,0.000843,0.005968,7.004956
years old,4.000000,0.000187,0.001608,5.116467
years living,3.000000,0.000141,0.001246,5.420836
game just,4.000000,0.000187,0.001608,2.346161
game isles,4.000000,0.000187,0.001608,5.351843
game alds,3.000000,0.000141,0.001246,4.987200
game espn,6.000000,0.000281,0.002298,3.972238
game sponsors,6.000000,0.000281,0.002298,6.142971
playoff baseball,4.000000,0.000187,0.001608,7.329006
starting like,3.000000,0.000141,0.001246,4.085980
better like,3.000000,0.000141,0.001246,2.305393
human rights,3.000000,0.000141,0.001246,7.654428
canadian thanksgiving,4.000000,0.000187,0.001608,8.570719
american people,3.000000,0.000141,0.001246,3.646070
american museum,13.000000,0.000609,0.004508,6.848375
american history,10.000000,0.000468,0.003591,6.946014
american natural,11.000000,0.000515,0.003901,7.734471
id like,4.000000,0.000187,0.001608,3.615976
theyre playing,3.000000,0.000141,0.001246,5.515267
tv set,16.000000,0.000749,0.005393,7.391325
tv aj,16.000000,0.000749,0.005393,7.926843
tv alexanders,16.000000,0.000749,0.005393,8.109164
gets better,3.000000,0.000141,0.001246,4.942284
taking action,4.000000,0.000187,0.001608,6.798378
taking speci,3.000000,0.000141,0.001246,8.245297
pic like,4.000000,0.000187,0.001608,4.137273
bum ass,3.000000,0.000141,0.001246,6.652666
ass shit,4.000000,0.000187,0.001608,4.160839
ass got,3.000000,0.000141,0.001246,3.541623
secaucus nj,3.000000,0.000141,0.001246,6.386398
secaucus station,4.000000,0.000187,0.001608,7.094812
secaucus transfer,4.000000,0.000187,0.001608,9.659762
secaucus hoboken,4.000000,0.000187,0.001608,8.966615
transfer station,4.000000,0.000187,0.001608,7.431285
transfer hoboken,4.000000,0.000187,0.001608,9.303087
transfer path,4.000000,0.000187,0.001608,9.813912
hoboken nj,4.000000,0.000187,0.001608,6.317405
hoboken station,4.000000,0.000187,0.001608,6.738137
hoboken path,4.000000,0.000187,0.001608,9.120765
path station,5.000000,0.000234,0.001958,7.472107
special east,4.000000,0.000187,0.001608,5.588540
special street,4.000000,0.000187,0.001608,5.177244
special event,7.000000,0.000328,0.002630,7.146684
special guest,3.000000,0.000141,0.001246,7.264467
event east,8.000000,0.000375,0.002956,6.820683
event street,4.000000,0.000187,0.001608,5.716240
wb ny,4.000000,0.000187,0.001608,3.895825
wb albany,3.000000,0.000141,0.001246,6.798378
wb avenue,8.000000,0.000375,0.002956,6.741219
wb exit,8.000000,0.000375,0.002956,6.135083
wb rd,6.000000,0.000281,0.002298,6.890751
wb cr,6.000000,0.000281,0.002298,7.066642
wb west,4.000000,0.000187,0.001608,6.623436
wb hook,4.000000,0.000187,0.001608,7.722048
wb northway,3.000000,0.000141,0.001246,7.839831
wb roa,4.000000,0.000187,0.001608,8.532979
wb pleasant,4.000000,0.000187,0.001608,8.127514
upper east,4.000000,0.000187,0.001608,6.774163
grand central,15.000000,0.000703,0.005101,8.149986
grand terminal,12.000000,0.000562,0.004206,8.478911
grand haven,4.000000,0.000187,0.001608,8.938444
central ny,3.000000,0.000141,0.001246,3.407473
central park,10.000000,0.000468,0.003591,6.557356
central terminal,12.000000,0.000562,0.004206,7.872776
central haven,4.000000,0.000187,0.001608,8.332308
central union,4.000000,0.000187,0.001608,7.010552
terminal ny,3.000000,0.000141,0.001246,3.959541
terminal incident,3.000000,0.000141,0.001246,4.952551
terminal station,4.000000,0.000187,0.001608,6.096284
terminal haven,4.000000,0.000187,0.001608,8.884377
terminal union,4.000000,0.000187,0.001608,7.562621
haven station,4.000000,0.000187,0.001608,7.654428
haven union,4.000000,0.000187,0.001608,9.120765
union station,4.000000,0.000187,0.001608,6.332672
union employees,4.000000,0.000187,0.001608,7.868002
union federal,4.000000,0.000187,0.001608,8.897622
cr start,4.000000,0.000187,0.001608,5.913962
cr construction,3.000000,0.000141,0.001246,5.312622
cr road,4.000000,0.000187,0.001608,6.268134
cr exit,4.000000,0.000187,0.001608,5.479676
cr rd,15.000000,0.000703,0.005101,7.844782
cr updated,3.000000,0.000141,0.001246,5.955759
cr bridge,4.000000,0.000187,0.001608,6.698917
cr quaker,4.000000,0.000187,0.001608,8.570719
georgewashingtonbridge trans,6.000000,0.000281,0.002298,9.343909
georgewashingtonbridge eb,8.000000,0.000375,0.002956,7.957614
georgewashingtonbridge lower,4.000000,0.000187,0.001608,8.245297
prospect park,4.000000,0.000187,0.001608,7.191662
prospect exit,3.000000,0.000141,0.001246,6.504181
prospect expressway,3.000000,0.000141,0.001246,8.496611
sheepshead bay,4.000000,0.000187,0.001608,9.749374
av north,4.000000,0.000187,0.001608,7.916792
bus terminal,5.000000,0.000234,0.001958,7.928865
stop doing,3.000000,0.000141,0.001246,4.208110
stop just,3.000000,0.000141,0.001246,2.260218
stop like,5.000000,0.000234,0.001958,2.862204
stop ave,5.000000,0.000234,0.001958,5.257933
stop st,6.000000,0.000281,0.002298,5.540338
stop traffic,13.000000,0.000609,0.004508,6.287552
stop talking,3.000000,0.000141,0.001246,4.592956
stop delay,7.000000,0.000328,0.002630,6.693017
hair color,3.000000,0.000141,0.001246,7.143603
acting like,3.000000,0.000141,0.001246,4.714588
proud issue,3.000000,0.000141,0.001246,5.351843
proud know,3.000000,0.000141,0.001246,4.253231
proud newest,3.000000,0.000141,0.001246,7.472107
proud believed,3.000000,0.000141,0.001246,8.283037
proud announce,3.000000,0.000141,0.001246,7.877572
proud rightcongratulations,3.000000,0.000141,0.001246,8.570719
launch women,3.000000,0.000141,0.001246,6.369230
launch air,9.000000,0.000422,0.003276,7.916792
launch update,12.000000,0.000562,0.004206,8.238376
launch nike,12.000000,0.000562,0.004206,8.772459
looking people,3.000000,0.000141,0.001246,2.795531
looking like,3.000000,0.000141,0.001246,2.159301
looking ny,37.000000,0.001733,0.011018,4.781557
looking nj,8.000000,0.000375,0.002956,4.678408
looking work,46.000000,0.002155,0.013229,5.501267
looking rochester,4.000000,0.000187,0.001608,5.146394
looking seeing,3.000000,0.000141,0.001246,4.709180
looking check,32.000000,0.001499,0.009747,6.074855
looking forward,11.000000,0.000515,0.003901,6.647543
young people,3.000000,0.000141,0.001246,4.657671
coffee beans,3.000000,0.000141,0.001246,8.450091
white people,11.000000,0.000515,0.003901,4.398809
white isnt,4.000000,0.000187,0.001608,4.972354
white house,7.000000,0.000328,0.002630,6.010005
white supremacists,3.000000,0.000141,0.001246,7.498082
white men,5.000000,0.000234,0.001958,5.524001
fashion moment,3.000000,0.000141,0.001246,6.958720
fashion tai,3.000000,0.000141,0.001246,8.995602
fashion chunn,3.000000,0.000141,0.001246,8.995602
c yes,3.000000,0.000141,0.001246,6.068863
c o,3.000000,0.000141,0.001246,6.597707
awesome day,8.000000,0.000375,0.002956,4.354327
favorite song,3.000000,0.000141,0.001246,5.367347
west cleared,5.000000,0.000234,0.001958,5.363293
west street,3.000000,0.000141,0.001246,5.177244
west rd,4.000000,0.000187,0.001608,6.485286
west cr,4.000000,0.000187,0.001608,6.661176
west casino,3.000000,0.000141,0.001246,8.022153
west parking,3.000000,0.000141,0.001246,8.022153
casino parking,3.000000,0.000141,0.001246,9.708552
cognizant job,3.000000,0.000141,0.001246,5.822462
cognizant latest,3.000000,0.000141,0.001246,6.545612
cognizant team,3.000000,0.000141,0.001246,6.923541
mlb mlbplayoffs,3.000000,0.000141,0.001246,7.916792
music great,5.000000,0.000234,0.001958,3.822181
music books,5.000000,0.000234,0.001958,6.175625
music photos,4.000000,0.000187,0.001608,6.448918
music artists,5.000000,0.000234,0.001958,7.008534
wondering going,3.000000,0.000141,0.001246,5.892159
jhene aiko,4.000000,0.000187,0.001608,9.526230
aiko got,3.000000,0.000141,0.001246,6.232866
portrait mode,3.000000,0.000141,0.001246,9.631591
update women,3.000000,0.000141,0.001246,5.709984
update air,12.000000,0.000562,0.004206,7.545229
update nike,12.000000,0.000562,0.004206,8.113213
update max,9.000000,0.000422,0.003276,7.768372
tail dog,3.000000,0.000141,0.001246,8.322258
tail wagging,3.000000,0.000141,0.001246,10.442521
wagging dog,3.000000,0.000141,0.001246,8.609940
days like,4.000000,0.000187,0.001608,3.231564
plan just,3.000000,0.000141,0.001246,3.658347
plan pollution,3.000000,0.000141,0.001246,8.273467
plan curb,3.000000,0.000141,0.001246,8.496611
plan climate,3.000000,0.000141,0.001246,8.784293
photo manhattan,6.000000,0.000281,0.002298,5.225549
photo square,3.000000,0.000141,0.001246,5.238972
photo koreatown,4.000000,0.000187,0.001608,7.345813
jersey just,7.000000,0.000328,0.002630,3.598923
jersey nj,16.000000,0.000749,0.005393,6.055041
jersey ave,4.000000,0.000187,0.001608,5.526197
jersey city,19.000000,0.000890,0.006251,6.427562
having fun,4.000000,0.000187,0.001608,5.192213
having sex,3.000000,0.000141,0.001246,6.450455
kick football,7.000000,0.000328,0.002630,8.118734
kick instead,7.000000,0.000328,0.002630,7.975633
deloittes latest,4.000000,0.000187,0.001608,5.985996
deloittes click,3.000000,0.000141,0.001246,6.061537
deloittes opening,4.000000,0.000187,0.001608,6.232247
deloittes hiring,3.000000,0.000141,0.001246,6.047044
mad great,3.000000,0.000141,0.001246,4.106286
state building,4.000000,0.000187,0.001608,7.000502
state warriors,3.000000,0.000141,0.001246,8.099114
bad just,3.000000,0.000141,0.001246,2.498177
doesnt want,6.000000,0.000281,0.002298,3.996801
doesnt know,5.000000,0.000234,0.001958,3.927808
doesnt like,4.000000,0.000187,0.001608,2.987367
doesnt fit,3.000000,0.000141,0.001246,4.132603
doesnt mean,3.000000,0.000141,0.001246,5.048894
north america,5.000000,0.000234,0.001958,6.287552
north korea,4.000000,0.000187,0.001608,8.386796
north tustin,3.000000,0.000141,0.001246,8.609940
race baiting,3.000000,0.000141,0.001246,9.056227
vp people,3.000000,0.000141,0.001246,3.225567
vp pence,4.000000,0.000187,0.001608,6.177204
vp stunt,3.000000,0.000141,0.001246,5.631693
vp potus,29.000000,0.001358,0.008967,6.913881
vp liar,3.000000,0.000141,0.001246,7.336441
vp secondlady,3.000000,0.000141,0.001246,7.336441
cup gonna,3.000000,0.000141,0.001246,5.875572
late night,3.000000,0.000141,0.001246,5.665501
late nights,4.000000,0.000187,0.001608,8.191229
redsox alds,3.000000,0.000141,0.001246,5.918019
santarosafire napafire,3.000000,0.000141,0.001246,10.037056
napafire tubbsfire,4.000000,0.000187,0.001608,10.037056
houses brooklyn,3.000000,0.000141,0.001246,6.327557
weeseandbeyond jasontebbe,13.000000,0.000609,0.004508,8.995602
jasontebbe think,3.000000,0.000141,0.001246,5.063777
totally amazing,3.000000,0.000141,0.001246,6.177497
okay need,3.000000,0.000141,0.001246,4.589361
lower level,3.000000,0.000141,0.001246,7.092617
lower trans,4.000000,0.000187,0.001608,8.127514
lower manhattan,7.000000,0.000328,0.002630,6.566866
lower expressway,4.000000,0.000187,0.001608,7.839831
sb traffic,3.000000,0.000141,0.001246,6.268134
sb exit,7.000000,0.000328,0.002630,6.301657
sb ew,5.000000,0.000234,0.001958,8.139936
sb danbury,5.000000,0.000234,0.001958,8.363080
pretty sure,9.000000,0.000422,0.003276,6.108504
pretty racist,3.000000,0.000141,0.001246,5.314103
free ride,3.000000,0.000141,0.001246,6.491277
free speech,3.000000,0.000141,0.001246,6.578289
free jemelehill,3.000000,0.000141,0.001246,4.594157
brother nun,3.000000,0.000141,0.001246,9.189758
trade center,5.000000,0.000234,0.001958,6.498999
trade union,4.000000,0.000187,0.001608,7.329006
trade employees,4.000000,0.000187,0.001608,7.397999
trade federal,4.000000,0.000187,0.001608,8.427618
fdr dr,3.000000,0.000141,0.001246,8.450091
garden ny,3.000000,0.000141,0.001246,4.195930
shift store,3.000000,0.000141,0.001246,6.458177
shift supervisor,9.000000,0.000422,0.003276,8.833083
shift management,3.000000,0.000141,0.001246,8.609940
shift trainee,3.000000,0.000141,0.001246,9.120765
supervisor store,3.000000,0.000141,0.001246,6.681321
supervisor management,3.000000,0.000141,0.001246,8.833083
supervisor trainee,3.000000,0.000141,0.001246,9.343909
port authority,6.000000,0.000281,0.002298,8.833083
port terminal,4.000000,0.000187,0.001608,7.562621
port bus,4.000000,0.000187,0.001608,7.942110
port charles,3.000000,0.000141,0.001246,8.609940
cop shit,3.000000,0.000141,0.001246,5.385745
cop ive,3.000000,0.000141,0.001246,5.873842
cop received,3.000000,0.000141,0.001246,8.753041
cool time,3.000000,0.000141,0.001246,4.038671
different wet,3.000000,0.000141,0.001246,7.382250
clear dvd,3.000000,0.000141,0.001246,8.148304
clear cases,3.000000,0.000141,0.001246,8.302455
por la,4.000000,0.000187,0.001608,5.939938
por y,3.000000,0.000141,0.001246,5.939938
dating club,6.000000,0.000281,0.002298,7.756944
bruins bruinsfam,5.000000,0.000234,0.001958,9.854734
bruins nhl,4.000000,0.000187,0.001608,9.343909
bruins nhlbruins,3.000000,0.000141,0.001246,9.526230
bruinsfam nhl,5.000000,0.000234,0.001958,9.567052
bruinsfam nhlbruins,5.000000,0.000234,0.001958,10.037056
nhl nhlbruins,4.000000,0.000187,0.001608,9.526230
hate people,7.000000,0.000328,0.002630,4.563985
woman just,4.000000,0.000187,0.001608,3.494044
slave owner,4.000000,0.000187,0.001608,9.343909
swear love,3.000000,0.000141,0.001246,4.606249
newmusic check,3.000000,0.000141,0.001246,6.550701
franklindrooseveltdrive east,5.000000,0.000234,0.001958,7.449292
franklindrooseveltdrive exit,3.000000,0.000141,0.001246,6.504181
franklindrooseveltdrive nb,5.000000,0.000234,0.001958,7.854757
power plan,5.000000,0.000234,0.001958,6.927995
power curb,3.000000,0.000141,0.001246,8.075398
power climate,3.000000,0.000141,0.001246,8.363080
line cleared,3.000000,0.000141,0.001246,4.510718
baby thought,3.000000,0.000141,0.001246,5.680347
baby monitors,4.000000,0.000187,0.001608,8.245297
unewec uncfs,3.000000,0.000141,0.001246,10.442521
estreno mundial,7.000000,0.000328,0.002630,9.631591
josh reddick,4.000000,0.000187,0.001608,9.477440
south ny,4.000000,0.000187,0.001608,4.301290
south exit,3.000000,0.000141,0.001246,5.559719
south rd,4.000000,0.000187,0.001608,6.890751
south cr,4.000000,0.000187,0.001608,7.066642
verlander game,4.000000,0.000187,0.001608,5.238514
verlander relief,5.000000,0.000234,0.001958,7.397999
let know,3.000000,0.000141,0.001246,3.336940
let use,3.000000,0.000141,0.001246,5.039468
let nfl,10.000000,0.000468,0.003591,5.767359
let kick,7.000000,0.000328,0.002630,7.202443
let instead,10.000000,0.000468,0.003591,6.555816
drop follow,5.000000,0.000234,0.001958,6.333288
drop twitch,5.000000,0.000234,0.001958,9.007437
link bio,9.000000,0.000422,0.003276,8.128886
link descriptionink,3.000000,0.000141,0.001246,8.570719
general corporate,4.000000,0.000187,0.001608,7.511327
general assembly,3.000000,0.000141,0.001246,8.833083
general counsel,3.000000,0.000141,0.001246,6.935963
blade runner,14.000000,0.000656,0.004806,8.995602
talking bout,3.000000,0.000141,0.001246,6.263019
times manhattan,6.000000,0.000281,0.002298,5.496424
times city,4.000000,0.000187,0.001608,5.013998
times square,19.000000,0.000890,0.006251,7.355674
square ny,4.000000,0.000187,0.001608,3.580744
square manhattan,6.000000,0.000281,0.002298,5.692169
square city,4.000000,0.000187,0.001608,5.209743
square park,6.000000,0.000281,0.002298,5.932120
square garden,6.000000,0.000281,0.002298,7.301607
past weekend,3.000000,0.000141,0.001246,5.924362
yep donate,3.000000,0.000141,0.001246,8.014773
acknowledge wallace,5.000000,0.000234,0.001958,9.449269
big like,3.000000,0.000141,0.001246,2.399581
big bro,4.000000,0.000187,0.001608,5.685166
big mood,4.000000,0.000187,0.001608,5.488456
big apple,3.000000,0.000141,0.001246,5.488456
big sean,4.000000,0.000187,0.001608,6.623436
black people,9.000000,0.000422,0.003276,4.074525
black man,5.000000,0.000234,0.001958,4.221732
black women,4.000000,0.000187,0.001608,4.910615
black white,5.000000,0.000234,0.001958,4.653173
black woman,6.000000,0.000281,0.002298,5.669720
black tap,3.000000,0.000141,0.001246,6.275856
living life,5.000000,0.000234,0.001958,5.435225
living best,4.000000,0.000187,0.001608,5.392665
el la,4.000000,0.000187,0.001608,5.034229
el es,3.000000,0.000141,0.001246,5.676083
el da,3.000000,0.000141,0.001246,6.304691
kill americas,3.000000,0.000141,0.001246,7.307027
kill power,3.000000,0.000141,0.001246,6.326198
kill clean,3.000000,0.000141,0.001246,7.083883
actus team,3.000000,0.000141,0.001246,6.412715
actus consulting,5.000000,0.000234,0.001958,9.749374
actus group,5.000000,0.000234,0.001958,8.496611
consulting latest,3.000000,0.000141,0.001246,5.564783
consulting team,3.000000,0.000141,0.001246,5.942711
consulting group,5.000000,0.000234,0.001958,8.026607
group job,3.000000,0.000141,0.001246,3.588870
group latest,3.000000,0.000141,0.001246,4.312020
group team,3.000000,0.000141,0.001246,4.689948
themaholupper rizwanpehelwan,3.000000,0.000141,0.001246,9.931695
planet kill,3.000000,0.000141,0.001246,7.307027
planet cooks,3.000000,0.000141,0.001246,8.496611
planet proposes,3.000000,0.000141,0.001246,9.343909
gotta love,4.000000,0.000187,0.001608,3.795319
gotta ya,3.000000,0.000141,0.001246,4.946378
gotta stop,3.000000,0.000141,0.001246,4.678114
abstract flowers,3.000000,0.000141,0.001246,10.442521
abstract mixed,3.000000,0.000141,0.001246,9.882905
abstract mediadm,3.000000,0.000141,0.001246,10.730203
flowers mixed,3.000000,0.000141,0.001246,9.595223
flowers mediadm,3.000000,0.000141,0.001246,10.442521
flowers informationto,3.000000,0.000141,0.001246,10.442521
mixed mediadm,3.000000,0.000141,0.001246,9.882905
mixed informationto,3.000000,0.000141,0.001246,9.882905
mixed donate,3.000000,0.000141,0.001246,8.902076
mediadm link,3.000000,0.000141,0.001246,8.570719
mediadm informationto,3.000000,0.000141,0.001246,10.730203
mediadm donate,3.000000,0.000141,0.001246,9.749374
informationto link,3.000000,0.000141,0.001246,8.570719
informationto donate,3.000000,0.000141,0.001246,9.749374
informationto descriptionink,3.000000,0.000141,0.001246,10.730203
donate link,3.000000,0.000141,0.001246,7.589890
donate descriptionink,3.000000,0.000141,0.001246,9.749374
sale nj,15.000000,0.000703,0.005101,6.180546
sale auto,15.000000,0.000703,0.005101,8.003077
sale auction,15.000000,0.000703,0.005101,8.003077
relief appearance,5.000000,0.000234,0.001958,8.427618
gift card,3.000000,0.000141,0.001246,8.427618
known lost,4.000000,0.000187,0.001608,6.869473
known platform,4.000000,0.000187,0.001608,7.942110
