Number of words,54041
Number of unique words,4531
Average word frequency,11.926948
Entropy,7.652777

Word,Frequency,Proportion,Entropy Term
killing,6,0.000111,0.001011
sis,8,0.000148,0.001305
invites,3,0.000056,0.000544
apartment,8,0.000148,0.001305
steve,5,0.000093,0.000859
thetrumpreport,7,0.000130,0.001160
donald,13,0.000241,0.002004
equal,4,0.000074,0.000704
wednesday,8,0.000148,0.001305
mission,5,0.000093,0.000859
existed,3,0.000056,0.000544
nys,3,0.000056,0.000544
position,5,0.000093,0.000859
layers,3,0.000056,0.000544
directing,4,0.000074,0.000704
longer,6,0.000111,0.001011
eddie,3,0.000056,0.000544
mention,6,0.000111,0.001011
betting,3,0.000056,0.000544
dust,3,0.000056,0.000544
friendly,6,0.000111,0.001011
reminder,15,0.000278,0.002273
india,4,0.000074,0.000704
murdered,5,0.000093,0.000859
tons,6,0.000111,0.001011
redsox,23,0.000426,0.003304
jeff,3,0.000056,0.000544
hockey,13,0.000241,0.002004
hows,7,0.000130,0.001160
inspired,8,0.000148,0.001305
nobel,6,0.000111,0.001011
liability,3,0.000056,0.000544
halfway,5,0.000093,0.000859
huge,10,0.000185,0.001590
shine,6,0.000111,0.001011
sweetest,3,0.000056,0.000544
estate,9,0.000167,0.001449
vineyards,4,0.000074,0.000704
fave,4,0.000074,0.000704
robert,3,0.000056,0.000544
type,13,0.000241,0.002004
patriotism,3,0.000056,0.000544
serve,5,0.000093,0.000859
purpose,7,0.000130,0.001160
children,8,0.000148,0.001305
thai,3,0.000056,0.000544
foods,6,0.000111,0.001011
mia,3,0.000056,0.000544
purchase,6,0.000111,0.001011
contract,4,0.000074,0.000704
required,5,0.000093,0.000859
lord,6,0.000111,0.001011
inn,4,0.000074,0.000704
pool,7,0.000130,0.001160
heated,3,0.000056,0.000544
civilizedengr,3,0.000056,0.000544
lanijdav,3,0.000056,0.000544
carvalheucilene,3,0.000056,0.000544
feyzakoran,3,0.000056,0.000544
kicked,4,0.000074,0.000704
sh,3,0.000056,0.000544
allowed,4,0.000074,0.000704
passes,4,0.000074,0.000704
llueve,3,0.000056,0.000544
businesses,5,0.000093,0.000859
valid,3,0.000056,0.000544
hoy,4,0.000074,0.000704
sper,3,0.000056,0.000544
deals,4,0.000074,0.000704
haircut,4,0.000074,0.000704
holy,12,0.000222,0.001868
chipotle,4,0.000074,0.000704
headline,4,0.000074,0.000704
peak,3,0.000056,0.000544
trains,4,0.000074,0.000704
ft,4,0.000074,0.000704
moma,10,0.000185,0.001590
museummodernart,6,0.000111,0.001011
gentleman,3,0.000056,0.000544
strategic,4,0.000074,0.000704
partner,4,0.000074,0.000704
attitude,4,0.000074,0.000704
wants,24,0.000444,0.003428
gosh,4,0.000074,0.000704
killer,5,0.000093,0.000859
stadium,5,0.000093,0.000859
track,6,0.000111,0.001011
espn,6,0.000111,0.001011
thinks,11,0.000204,0.001730
rule,7,0.000130,0.001160
sold,11,0.000204,0.001730
cab,4,0.000074,0.000704
grade,6,0.000111,0.001011
humans,6,0.000111,0.001011
meaning,4,0.000074,0.000704
breath,3,0.000056,0.000544
ice,13,0.000241,0.002004
apart,5,0.000093,0.000859
jemelehill,7,0.000130,0.001160
nba,12,0.000222,0.001868
draft,9,0.000167,0.001449
esto,5,0.000093,0.000859
tiene,7,0.000130,0.001160
estos,3,0.000056,0.000544
normal,5,0.000093,0.000859
seconds,3,0.000056,0.000544
forum,3,0.000056,0.000544
program,12,0.000222,0.001868
tremendous,3,0.000056,0.000544
comeback,3,0.000056,0.000544
truck,10,0.000185,0.001590
shut,13,0.000241,0.002004
yikes,3,0.000056,0.000544
secret,7,0.000130,0.001160
weapon,4,0.000074,0.000704
indigenouspeoplesday,16,0.000296,0.002406
waited,4,0.000074,0.000704
laptop,4,0.000074,0.000704
address,6,0.000111,0.001011
recorded,7,0.000130,0.001160
tompetty,3,0.000056,0.000544
tribute,4,0.000074,0.000704
nonsense,3,0.000056,0.000544
fails,3,0.000056,0.000544
parenting,3,0.000056,0.000544
atrocities,3,0.000056,0.000544
natives,3,0.000056,0.000544
somethin,3,0.000056,0.000544
door,5,0.000093,0.000859
cooperstown,3,0.000056,0.000544
quotes,3,0.000056,0.000544
grandmother,3,0.000056,0.000544
wolf,5,0.000093,0.000859
thankful,4,0.000074,0.000704
smart,16,0.000296,0.002406
ramen,3,0.000056,0.000544
spot,13,0.000241,0.002004
fox,12,0.000222,0.001868
jealous,6,0.000111,0.001011
situation,9,0.000167,0.001449
available,18,0.000333,0.002667
tweeting,5,0.000093,0.000859
bird,3,0.000056,0.000544
turkey,6,0.000111,0.001011
bacon,4,0.000074,0.000704
shoulder,7,0.000130,0.001160
mama,3,0.000056,0.000544
missed,18,0.000333,0.002667
clue,4,0.000074,0.000704
glenmont,3,0.000056,0.000544
slave,4,0.000074,0.000704
acting,10,0.000185,0.001590
gay,12,0.000222,0.001868
smiling,6,0.000111,0.001011
serial,3,0.000056,0.000544
deadly,3,0.000056,0.000544
kindle,3,0.000056,0.000544
nate,3,0.000056,0.000544
dandreaz,4,0.000074,0.000704
peanut,4,0.000074,0.000704
butter,7,0.000130,0.001160
circle,6,0.000111,0.001011
colts,4,0.000074,0.000704
politicians,3,0.000056,0.000544
weddings,3,0.000056,0.000544
raw,3,0.000056,0.000544
ignorance,5,0.000093,0.000859
privilege,3,0.000056,0.000544
sniffing,3,0.000056,0.000544
japanese,8,0.000148,0.001305
coworkers,3,0.000056,0.000544
presentation,7,0.000130,0.001160
princeton,8,0.000148,0.001305
complete,7,0.000130,0.001160
drinks,7,0.000130,0.001160
charlottesville,3,0.000056,0.000544
obj,4,0.000074,0.000704
begin,7,0.000130,0.001160
policy,11,0.000204,0.001730
written,13,0.000241,0.002004
ivanka,4,0.000074,0.000704
predators,3,0.000056,0.000544
sharp,7,0.000130,0.001160
delete,3,0.000056,0.000544
climbing,3,0.000056,0.000544
nap,4,0.000074,0.000704
heaven,3,0.000056,0.000544
paddock,3,0.000056,0.000544
weed,4,0.000074,0.000704
crib,6,0.000111,0.001011
mentions,5,0.000093,0.000859
saved,3,0.000056,0.000544
lyrics,7,0.000130,0.001160
ruined,3,0.000056,0.000544
representative,3,0.000056,0.000544
productivity,4,0.000074,0.000704
noted,3,0.000056,0.000544
admit,4,0.000074,0.000704
tight,11,0.000204,0.001730
senbobcorker,7,0.000130,0.001160
cares,8,0.000148,0.001305
talent,8,0.000148,0.001305
desales,3,0.000056,0.000544
olds,3,0.000056,0.000544
sensanders,3,0.000056,0.000544
translate,4,0.000074,0.000704
dreamers,3,0.000056,0.000544
soundtrack,5,0.000093,0.000859
geoffmiami,6,0.000111,0.001011
oppressed,3,0.000056,0.000544
ale,6,0.000111,0.001011
djs,3,0.000056,0.000544
awful,9,0.000167,0.001449
pride,4,0.000074,0.000704
dates,4,0.000074,0.000704
guest,11,0.000204,0.001730
letting,3,0.000056,0.000544
worry,9,0.000167,0.001449
prove,9,0.000167,0.001449
test,6,0.000111,0.001011
audio,3,0.000056,0.000544
rolling,4,0.000074,0.000704
starbucks,19,0.000352,0.002796
icon,4,0.000074,0.000704
senjohnmccain,6,0.000111,0.001011
resistancemen,3,0.000056,0.000544
network,6,0.000111,0.001011
consistent,6,0.000111,0.001011
youth,4,0.000074,0.000704
site,14,0.000259,0.002139
dj,10,0.000185,0.001590
cable,3,0.000056,0.000544
outlets,5,0.000093,0.000859
sin,8,0.000148,0.001305
tales,6,0.000111,0.001011
expensive,6,0.000111,0.001011
makeithappenmonday,5,0.000093,0.000859
file,5,0.000093,0.000859
travis,4,0.000074,0.000704
scott,7,0.000130,0.001160
vivaciousdede,3,0.000056,0.000544
protest,28,0.000518,0.003920
lottery,3,0.000056,0.000544
brings,4,0.000074,0.000704
li,3,0.000056,0.000544
paypal,3,0.000056,0.000544
dakota,3,0.000056,0.000544
notable,4,0.000074,0.000704
residence,3,0.000056,0.000544
weak,11,0.000204,0.001730
di,5,0.000093,0.000859
italianamerican,7,0.000130,0.001160
viralvideo,4,0.000074,0.000704
lindo,6,0.000111,0.001011
parte,4,0.000074,0.000704
windy,3,0.000056,0.000544
period,10,0.000185,0.001590
large,4,0.000074,0.000704
skills,4,0.000074,0.000704
slashing,3,0.000056,0.000544
remind,6,0.000111,0.001011
caligseason,3,0.000056,0.000544
gold,3,0.000056,0.000544
adam,3,0.000056,0.000544
begging,3,0.000056,0.000544
latimes,3,0.000056,0.000544
largest,5,0.000093,0.000859
craft,3,0.000056,0.000544
cuts,3,0.000056,0.000544
fat,8,0.000148,0.001305
bigger,4,0.000074,0.000704
nets,5,0.000093,0.000859
musical,8,0.000148,0.001305
workshop,3,0.000056,0.000544
madanter,3,0.000056,0.000544
wondering,8,0.000148,0.001305
covered,8,0.000148,0.001305
leaders,10,0.000185,0.001590
enjoyed,3,0.000056,0.000544
area,15,0.000278,0.002273
fck,3,0.000056,0.000544
horror,15,0.000278,0.002273
bash,3,0.000056,0.000544
prez,4,0.000074,0.000704
fully,4,0.000074,0.000704
deserves,12,0.000222,0.001868
adweek,3,0.000056,0.000544
hahahaha,3,0.000056,0.000544
showed,4,0.000074,0.000704
matt,7,0.000130,0.001160
animal,5,0.000093,0.000859
viable,3,0.000056,0.000544
impact,5,0.000093,0.000859
society,5,0.000093,0.000859
impeachtrump,4,0.000074,0.000704
ones,9,0.000167,0.001449
decisions,3,0.000056,0.000544
limited,5,0.000093,0.000859
yankee,5,0.000093,0.000859
blog,5,0.000093,0.000859
register,6,0.000111,0.001011
fi,3,0.000056,0.000544
led,5,0.000093,0.000859
don,5,0.000093,0.000859
beltsystemshoreparkway,8,0.000148,0.001305
flatbush,8,0.000148,0.001305
socialmedia,3,0.000056,0.000544
tiny,3,0.000056,0.000544
different,17,0.000315,0.002537
bun,3,0.000056,0.000544
holidays,3,0.000056,0.000544
comfort,4,0.000074,0.000704
price,12,0.000222,0.001868
hahaha,8,0.000148,0.001305
invited,5,0.000093,0.000859
lane,8,0.000148,0.001305
moving,9,0.000167,0.001449
core,4,0.000074,0.000704
jet,5,0.000093,0.000859
dt,3,0.000056,0.000544
loud,10,0.000185,0.001590
rude,3,0.000056,0.000544
debt,8,0.000148,0.001305
entrevista,3,0.000056,0.000544
lemme,6,0.000111,0.001011
mesmo,3,0.000056,0.000544
delivered,5,0.000093,0.000859
age,11,0.000204,0.001730
reminded,8,0.000148,0.001305
riding,4,0.000074,0.000704
fu,5,0.000093,0.000859
alternative,10,0.000185,0.001590
corner,4,0.000074,0.000704
renoomokri,3,0.000056,0.000544
baseball,13,0.000241,0.002004
visa,3,0.000056,0.000544
cardi,5,0.000093,0.000859
des,3,0.000056,0.000544
funniest,4,0.000074,0.000704
belt,4,0.000074,0.000704
pkwy,5,0.000093,0.000859
draw,6,0.000111,0.001011
knapp,6,0.000111,0.001011
soros,3,0.000056,0.000544
fix,12,0.000222,0.001868
notice,7,0.000130,0.001160
cuba,3,0.000056,0.000544
fingers,3,0.000056,0.000544
womens,5,0.000093,0.000859
refuses,3,0.000056,0.000544
grass,3,0.000056,0.000544
safety,5,0.000093,0.000859
net,4,0.000074,0.000704
resources,4,0.000074,0.000704
double,9,0.000167,0.001449
career,11,0.000204,0.001730
native,7,0.000130,0.001160
supporters,5,0.000093,0.000859
lack,7,0.000130,0.001160
ivana,5,0.000093,0.000859
wh,9,0.000167,0.001449
technical,5,0.000093,0.000859
brand,11,0.000204,0.001730
teens,3,0.000056,0.000544
sciclops,3,0.000056,0.000544
nothin,4,0.000074,0.000704
holding,8,0.000148,0.001305
information,4,0.000074,0.000704
customer,7,0.000130,0.001160
approaching,5,0.000093,0.000859
careful,3,0.000056,0.000544
pushing,4,0.000074,0.000704
shannon,6,0.000111,0.001011
fame,4,0.000074,0.000704
disgusting,10,0.000185,0.001590
atmosphere,3,0.000056,0.000544
lgbt,5,0.000093,0.000859
issues,15,0.000278,0.002273
partners,3,0.000056,0.000544
squad,5,0.000093,0.000859
likely,8,0.000148,0.001305
newsweek,3,0.000056,0.000544
joker,4,0.000074,0.000704
questionable,3,0.000056,0.000544
pos,5,0.000093,0.000859
license,3,0.000056,0.000544
estoy,5,0.000093,0.000859
thousands,5,0.000093,0.000859
revolting,3,0.000056,0.000544
prison,3,0.000056,0.000544
mlb,9,0.000167,0.001449
swag,7,0.000130,0.001160
hat,10,0.000185,0.001590
lebatardshow,4,0.000074,0.000704
ritual,4,0.000074,0.000704
tie,6,0.000111,0.001011
tying,4,0.000074,0.000704
ceremony,6,0.000111,0.001011
eagleacademynew,14,0.000259,0.002139
gentlemennpsvoices,4,0.000074,0.000704
eafnyc,4,0.000074,0.000704
academy,3,0.000056,0.000544
services,6,0.000111,0.001011
investment,3,0.000056,0.000544
analyst,4,0.000074,0.000704
behavior,7,0.000130,0.001160
taxpayer,5,0.000093,0.000859
thou,3,0.000056,0.000544
bu,6,0.000111,0.001011
boost,3,0.000056,0.000544
master,8,0.000148,0.001305
research,3,0.000056,0.000544
jewelry,6,0.000111,0.001011
toys,3,0.000056,0.000544
popup,4,0.000074,0.000704
gop,31,0.000574,0.004281
disaster,5,0.000093,0.000859
generation,6,0.000111,0.001011
movement,5,0.000093,0.000859
someones,5,0.000093,0.000859
offended,7,0.000130,0.001160
packing,3,0.000056,0.000544
kith,3,0.000056,0.000544
dat,5,0.000093,0.000859
disdain,3,0.000056,0.000544
kinds,3,0.000056,0.000544
situations,5,0.000093,0.000859
thebeatles,6,0.000111,0.001011
subway,7,0.000130,0.001160
unsure,3,0.000056,0.000544
essay,5,0.000093,0.000859
direction,4,0.000074,0.000704
craving,6,0.000111,0.001011
storytelling,4,0.000074,0.000704
comment,11,0.000204,0.001730
showing,10,0.000185,0.001590
lab,3,0.000056,0.000544
rapist,3,0.000056,0.000544
creature,3,0.000056,0.000544
doctor,8,0.000148,0.001305
alive,9,0.000167,0.001449
soup,4,0.000074,0.000704
points,3,0.000056,0.000544
passed,5,0.000093,0.000859
won,6,0.000111,0.001011
entry,4,0.000074,0.000704
intercoiffureac,3,0.000056,0.000544
contest,4,0.000074,0.000704
placed,3,0.000056,0.000544
response,3,0.000056,0.000544
cookie,3,0.000056,0.000544
intended,4,0.000074,0.000704
bias,3,0.000056,0.000544
fetish,4,0.000074,0.000704
webcams,3,0.000056,0.000544
presents,4,0.000074,0.000704
deliver,3,0.000056,0.000544
mom,25,0.000463,0.003552
fight,7,0.000130,0.001160
muslims,3,0.000056,0.000544
jeans,3,0.000056,0.000544
todos,6,0.000111,0.001011
mitchellreports,3,0.000056,0.000544
jwpetersnyt,3,0.000056,0.000544
msnbc,5,0.000093,0.000859
bet,7,0.000130,0.001160
january,4,0.000074,0.000704
nose,3,0.000056,0.000544
correctly,3,0.000056,0.000544
po,3,0.000056,0.000544
rivera,5,0.000093,0.000859
cook,5,0.000093,0.000859
sry,4,0.000074,0.000704
hill,4,0.000074,0.000704
blues,8,0.000148,0.001305
younger,3,0.000056,0.000544
helpful,4,0.000074,0.000704
portraits,3,0.000056,0.000544
stlblues,16,0.000296,0.002406
alltogethernowstl,3,0.000056,0.000544
idiots,4,0.000074,0.000704
crew,5,0.000093,0.000859
jordan,4,0.000074,0.000704
banned,3,0.000056,0.000544
ship,4,0.000074,0.000704
paranormal,3,0.000056,0.000544
physics,4,0.000074,0.000704
emotions,3,0.000056,0.000544
hamilton,3,0.000056,0.000544
memorial,9,0.000167,0.001449
questioncom,8,0.000148,0.001305
kitchen,8,0.000148,0.001305
meeting,16,0.000296,0.002406
progress,3,0.000056,0.000544
amen,4,0.000074,0.000704
sat,8,0.000148,0.001305
slept,3,0.000056,0.000544
twin,3,0.000056,0.000544
greg,4,0.000074,0.000704
present,4,0.000074,0.000704
relate,6,0.000111,0.001011
chanel,4,0.000074,0.000704
scream,3,0.000056,0.000544
centralparknyc,3,0.000056,0.000544
kara,5,0.000093,0.000859
walker,5,0.000093,0.000859
sikkemajenkins,5,0.000093,0.000859
oil,7,0.000130,0.001160
spill,3,0.000056,0.000544
bushwick,7,0.000130,0.001160
secondlady,3,0.000056,0.000544
concerned,3,0.000056,0.000544
rocking,3,0.000056,0.000544
hurricanes,3,0.000056,0.000544
authors,5,0.000093,0.000859
houston,5,0.000093,0.000859
threads,5,0.000093,0.000859
bitcoin,4,0.000074,0.000704
spider,3,0.000056,0.000544
sing,8,0.000148,0.001305
girlfriend,5,0.000093,0.000859
devs,3,0.000056,0.000544
smells,4,0.000074,0.000704
targeted,3,0.000056,0.000544
takes,12,0.000222,0.001868
surprise,14,0.000259,0.002139
bryanfuller,3,0.000056,0.000544
streep,8,0.000148,0.001305
claims,4,0.000074,0.000704
lunes,3,0.000056,0.000544
horrormovies,3,0.000056,0.000544
potential,17,0.000315,0.002537
nudes,4,0.000074,0.000704
toda,4,0.000074,0.000704
ahora,6,0.000111,0.001011
seeks,4,0.000074,0.000704
administrative,3,0.000056,0.000544
producer,7,0.000130,0.001160
steelers,5,0.000093,0.000859
bpucino,3,0.000056,0.000544
evening,4,0.000074,0.000704
pregame,3,0.000056,0.000544
isles,45,0.000833,0.005905
nyislanders,8,0.000148,0.001305
yesterdays,4,0.000074,0.000704
photoshoot,4,0.000074,0.000704
types,3,0.000056,0.000544
cooking,4,0.000074,0.000704
massage,3,0.000056,0.000544
unless,4,0.000074,0.000704
sinow,4,0.000074,0.000704
actresses,4,0.000074,0.000704
considering,5,0.000093,0.000859
knowing,8,0.000148,0.001305
erase,4,0.000074,0.000704
decades,5,0.000093,0.000859
overnight,3,0.000056,0.000544
ra,3,0.000056,0.000544
freezer,3,0.000056,0.000544
sue,3,0.000056,0.000544
box,9,0.000167,0.001449
continues,6,0.000111,0.001011
healthfirst,3,0.000056,0.000544
masters,3,0.000056,0.000544
burning,3,0.000056,0.000544
stk,3,0.000056,0.000544
names,5,0.000093,0.000859
sends,4,0.000074,0.000704
morton,4,0.000074,0.000704
supermarket,3,0.000056,0.000544
everytime,4,0.000074,0.000704
chat,6,0.000111,0.001011
barclayscenter,7,0.000130,0.001160
hazmat,3,0.000056,0.000544
promo,3,0.000056,0.000544
jefferson,6,0.000111,0.001011
morgan,11,0.000204,0.001730
fundraiser,5,0.000093,0.000859
indie,5,0.000093,0.000859
demon,4,0.000074,0.000704
struggling,3,0.000056,0.000544
drs,3,0.000056,0.000544
teamed,3,0.000056,0.000544
wardrobe,3,0.000056,0.000544
refresh,3,0.000056,0.000544
heavy,4,0.000074,0.000704
massive,7,0.000130,0.001160
pats,4,0.000074,0.000704
surprised,5,0.000093,0.000859
yoooo,4,0.000074,0.000704
interviews,4,0.000074,0.000704
shots,15,0.000278,0.002273
photography,8,0.000148,0.001305
beings,6,0.000111,0.001011
fulton,5,0.000093,0.000859
cadman,5,0.000093,0.000859
brookville,3,0.000056,0.000544
ahhh,4,0.000074,0.000704
sandwich,5,0.000093,0.000859
comingsoon,4,0.000074,0.000704
cnnpolitics,4,0.000074,0.000704
farce,3,0.000056,0.000544
gif,3,0.000056,0.000544
andy,3,0.000056,0.000544
hats,4,0.000074,0.000704
website,5,0.000093,0.000859
aim,6,0.000111,0.001011
adapt,4,0.000074,0.000704
amsterdam,3,0.000056,0.000544
v,5,0.000093,0.000859
wasting,3,0.000056,0.000544
buen,4,0.000074,0.000704
bone,4,0.000074,0.000704
hotels,3,0.000056,0.000544
hotel,12,0.000222,0.001868
upstate,3,0.000056,0.000544
attendance,4,0.000074,0.000704
newmusic,4,0.000074,0.000704
hiphop,3,0.000056,0.000544
fckn,4,0.000074,0.000704
owner,5,0.000093,0.000859
saint,3,0.000056,0.000544
wine,7,0.000130,0.001160
freestyle,3,0.000056,0.000544
faireland,3,0.000056,0.000544
ne,14,0.000259,0.002139
awake,3,0.000056,0.000544
purposes,3,0.000056,0.000544
crzwdjk,3,0.000056,0.000544
andrew,6,0.000111,0.001011
davis,5,0.000093,0.000859
weird,15,0.000278,0.002273
male,3,0.000056,0.000544
colors,4,0.000074,0.000704
clothes,7,0.000130,0.001160
custom,4,0.000074,0.000704
denim,3,0.000056,0.000544
tshirt,4,0.000074,0.000704
episodes,4,0.000074,0.000704
memory,10,0.000185,0.001590
curating,3,0.000056,0.000544
unwomenasia,4,0.000074,0.000704
unwomen,4,0.000074,0.000704
jokowi,4,0.000074,0.000704
unwomenindia,4,0.000074,0.000704
wahidfoundation,4,0.000074,0.000704
miwaunwomen,4,0.000074,0.000704
momi,5,0.000093,0.000859
harmd,4,0.000074,0.000704
gusta,5,0.000093,0.000859
sephora,3,0.000056,0.000544
favorites,5,0.000093,0.000859
goodies,6,0.000111,0.001011
wrap,4,0.000074,0.000704
foundation,5,0.000093,0.000859
selfie,4,0.000074,0.000704
bruins,4,0.000074,0.000704
bruinsfam,4,0.000074,0.000704
nhlbruins,4,0.000074,0.000704
nhl,7,0.000130,0.001160
parkway,11,0.000204,0.001730
fb,12,0.000222,0.001868
immigration,4,0.000074,0.000704
policies,3,0.000056,0.000544
values,3,0.000056,0.000544
samples,3,0.000056,0.000544
tuesdays,3,0.000056,0.000544
wear,12,0.000222,0.001868
ithaca,3,0.000056,0.000544
hiking,6,0.000111,0.001011
outcall,3,0.000056,0.000544
kikmenudes,3,0.000056,0.000544
stopping,3,0.000056,0.000544
stuffed,3,0.000056,0.000544
mac,6,0.000111,0.001011
lives,15,0.000278,0.002273
founder,3,0.000056,0.000544
protests,3,0.000056,0.000544
dollars,6,0.000111,0.001011
citizens,4,0.000074,0.000704
rights,6,0.000111,0.001011
degrees,5,0.000093,0.000859
ridiculous,4,0.000074,0.000704
emails,7,0.000130,0.001160
samstein,3,0.000056,0.000544
sam,11,0.000204,0.001730
army,8,0.000148,0.001305
lean,6,0.000111,0.001011
table,9,0.000167,0.001449
promoting,5,0.000093,0.000859
prettyboysalad,4,0.000074,0.000704
pit,4,0.000074,0.000704
lover,3,0.000056,0.000544
border,3,0.000056,0.000544
idc,6,0.000111,0.001011
dated,3,0.000056,0.000544
bf,3,0.000056,0.000544
badass,3,0.000056,0.000544
peacefully,4,0.000074,0.000704
horrific,5,0.000093,0.000859
vodka,3,0.000056,0.000544
addressed,3,0.000056,0.000544
vocal,6,0.000111,0.001011
sewardjr,4,0.000074,0.000704
correction,5,0.000093,0.000859
valencia,3,0.000056,0.000544
adorable,5,0.000093,0.000859
rough,3,0.000056,0.000544
hoes,4,0.000074,0.000704
patience,5,0.000093,0.000859
offense,3,0.000056,0.000544
jj,4,0.000074,0.000704
steady,4,0.000074,0.000704
shallow,3,0.000056,0.000544
tend,4,0.000074,0.000704
invented,4,0.000074,0.000704
eeuu,3,0.000056,0.000544
posting,6,0.000111,0.001011
slowly,3,0.000056,0.000544
standing,12,0.000222,0.001868
tittle,11,0.000204,0.001730
sport,4,0.000074,0.000704
opposite,6,0.000111,0.001011
accurate,3,0.000056,0.000544
therapist,3,0.000056,0.000544
bank,11,0.000204,0.001730
trust,15,0.000278,0.002273
constitutional,3,0.000056,0.000544
leonard,4,0.000074,0.000704
discussing,6,0.000111,0.001011
clothing,6,0.000111,0.001011
brag,3,0.000056,0.000544
mcm,6,0.000111,0.001011
spectrum,4,0.000074,0.000704
diff,4,0.000074,0.000704
seasonal,6,0.000111,0.001011
edition,4,0.000074,0.000704
yorkers,4,0.000074,0.000704
arifleischer,4,0.000074,0.000704
whoa,4,0.000074,0.000704
built,3,0.000056,0.000544
bowl,3,0.000056,0.000544
cowboys,5,0.000093,0.000859
gwb,4,0.000074,0.000704
soft,5,0.000093,0.000859
signed,10,0.000185,0.001590
vice,5,0.000093,0.000859
homeboys,4,0.000074,0.000704
likeget,4,0.000074,0.000704
machine,3,0.000056,0.000544
charts,4,0.000074,0.000704
kit,3,0.000056,0.000544
tmz,4,0.000074,0.000704
yummy,4,0.000074,0.000704
dill,3,0.000056,0.000544
offer,11,0.000204,0.001730
return,11,0.000204,0.001730
dancing,6,0.000111,0.001011
notes,3,0.000056,0.000544
supervisor,9,0.000167,0.001449
empire,8,0.000148,0.001305
ar,3,0.000056,0.000544
graffiti,7,0.000130,0.001160
afford,3,0.000056,0.000544
wars,4,0.000074,0.000704
skyscraper,3,0.000056,0.000544
hundreds,5,0.000093,0.000859
path,4,0.000074,0.000704
bike,4,0.000074,0.000704
praying,8,0.000148,0.001305
jv,5,0.000093,0.000859
jackson,3,0.000056,0.000544
karma,6,0.000111,0.001011
thompson,3,0.000056,0.000544
ferry,3,0.000056,0.000544
designed,4,0.000074,0.000704
mummies,3,0.000056,0.000544
deadass,4,0.000074,0.000704
liberal,7,0.000130,0.001160
leto,3,0.000056,0.000544
northline,4,0.000074,0.000704
woodbridge,12,0.000222,0.001868
jerseyline,4,0.000074,0.000704
coastline,4,0.000074,0.000704
muggy,3,0.000056,0.000544
cries,3,0.000056,0.000544
aqu,5,0.000093,0.000859
sort,3,0.000056,0.000544
stats,4,0.000074,0.000704
cats,9,0.000167,0.001449
rosarioelmer,5,0.000093,0.000859
flags,4,0.000074,0.000704
pressure,8,0.000148,0.001305
boycotteverythingtrump,11,0.000204,0.001730
hiac,4,0.000074,0.000704
junior,3,0.000056,0.000544
meal,8,0.000148,0.001305
suspicious,4,0.000074,0.000704
hermosa,4,0.000074,0.000704
sides,3,0.000056,0.000544
coin,4,0.000074,0.000704
portline,4,0.000074,0.000704
harriman,8,0.000148,0.001305
port,20,0.000370,0.002924
jervis,8,0.000148,0.001305
jervisline,4,0.000074,0.000704
passport,12,0.000222,0.001868
cultural,4,0.000074,0.000704
broadway,17,0.000315,0.002537
similar,4,0.000074,0.000704
wig,3,0.000056,0.000544
ads,7,0.000130,0.001160
press,8,0.000148,0.001305
owns,3,0.000056,0.000544
longest,5,0.000093,0.000859
shocked,5,0.000093,0.000859
jon,6,0.000111,0.001011
announcement,3,0.000056,0.000544
sensitive,8,0.000148,0.001305
falling,4,0.000074,0.000704
hasta,3,0.000056,0.000544
religion,3,0.000056,0.000544
honey,6,0.000111,0.001011
taco,6,0.000111,0.001011
bottles,3,0.000056,0.000544
humor,3,0.000056,0.000544
sox,14,0.000259,0.002139
perspective,3,0.000056,0.000544
poojaxlays,3,0.000056,0.000544
gap,4,0.000074,0.000704
midterms,3,0.000056,0.000544
teachers,3,0.000056,0.000544
chrisfoerster,3,0.000056,0.000544
wth,3,0.000056,0.000544
damaged,3,0.000056,0.000544
dimcnamara,13,0.000241,0.002004
joylinpark,4,0.000074,0.000704
melissajwalpole,4,0.000074,0.000704
demands,3,0.000056,0.000544
abusive,3,0.000056,0.000544
chinese,8,0.000148,0.001305
mobile,4,0.000074,0.000704
michelle,4,0.000074,0.000704
score,6,0.000111,0.001011
lgi,3,0.000056,0.000544
individual,4,0.000074,0.000704
refund,3,0.000056,0.000544
attend,3,0.000056,0.000544
marks,3,0.000056,0.000544
jasonritter,5,0.000093,0.000859
gwr,3,0.000056,0.000544
folk,3,0.000056,0.000544
volunteer,3,0.000056,0.000544
tony,6,0.000111,0.001011
false,4,0.000074,0.000704
report,10,0.000185,0.001590
warm,3,0.000056,0.000544
sweaty,3,0.000056,0.000544
accounts,5,0.000093,0.000859
favor,5,0.000093,0.000859
busy,17,0.000315,0.002537
swift,3,0.000056,0.000544
tells,12,0.000222,0.001868
lay,5,0.000093,0.000859
lap,3,0.000056,0.000544
university,4,0.000074,0.000704
independent,3,0.000056,0.000544
kwsmug,6,0.000111,0.001011
approach,3,0.000056,0.000544
pumpkins,4,0.000074,0.000704
flash,3,0.000056,0.000544
stunting,4,0.000074,0.000704
metal,3,0.000056,0.000544
editor,5,0.000093,0.000859
basic,4,0.000074,0.000704
cases,6,0.000111,0.001011
thi,3,0.000056,0.000544
lesson,3,0.000056,0.000544
valley,4,0.000074,0.000704
comfortable,3,0.000056,0.000544
juniors,6,0.000111,0.001011
glow,3,0.000056,0.000544
mark,9,0.000167,0.001449
choices,4,0.000074,0.000704
standard,5,0.000093,0.000859
