Number of pairs,19448.000000
Number of unique pairs,3136
Average pair frequency,6.201531
Pair entropy,7.568848

Pair,Frequency,Proportion,Entropy Term,Mutual Information
rochester click,6.000000,0.000309,0.002494,5.466397
rochester view,3.000000,0.000154,0.001354,5.437410
rochester latest,3.000000,0.000154,0.001354,4.402701
rochester exit,3.000000,0.000154,0.001354,4.881884
rochester rte,3.000000,0.000154,0.001354,6.159544
rochester ave,3.000000,0.000154,0.001354,7.200998
rochester st,3.000000,0.000154,0.001354,6.022343
rochester leroy,3.000000,0.000154,0.001354,8.299610
shift store,4.000000,0.000206,0.001746,6.934180
shift management,3.000000,0.000154,0.001354,7.745110
shift supervisor,8.000000,0.000411,0.003207,9.093664
shift trainee,3.000000,0.000154,0.001354,9.211447
watch movies,3.000000,0.000154,0.001354,6.214604
tips nyc,4.000000,0.000206,0.001746,5.259562
tips mariselsalazar,4.000000,0.000206,0.001746,8.874975
mikepence think,3.000000,0.000154,0.001354,4.188005
mikepence youre,4.000000,0.000206,0.001746,4.287096
mikepence understand,3.000000,0.000154,0.001354,5.760402
mikepence freedom,5.000000,0.000257,0.002125,7.202786
mikepence protest,4.000000,0.000206,0.001746,6.212387
kings update,6.000000,0.000309,0.002494,8.540773
kings army,6.000000,0.000309,0.002494,9.233920
game day,3.000000,0.000154,0.001354,2.476063
game today,5.000000,0.000257,0.002125,3.502168
game want,3.000000,0.000154,0.001354,2.850029
game isles,3.000000,0.000154,0.001354,4.596326
game thrones,3.000000,0.000154,0.001354,7.304377
school like,3.000000,0.000154,0.001354,2.985965
birthday love,3.000000,0.000154,0.001354,3.153311
birthday best,3.000000,0.000154,0.001354,3.857590
birthday party,4.000000,0.000206,0.001746,4.965574
birthday john,4.000000,0.000206,0.001746,5.675816
birthday happy,4.000000,0.000206,0.001746,3.729906
birthday day,3.000000,0.000154,0.001354,2.828503
birthday friend,3.000000,0.000154,0.001354,4.823604
birthday lennon,4.000000,0.000206,0.001746,6.558205
birthday hiking,3.000000,0.000154,0.001354,6.963670
says just,3.000000,0.000154,0.001354,3.230313
l o,3.000000,0.000154,0.001354,6.418239
l w,3.000000,0.000154,0.001354,5.484951
w hub,4.000000,0.000206,0.001746,7.025396
id love,4.000000,0.000206,0.001746,3.811852
id like,3.000000,0.000154,0.001354,3.025970
id say,4.000000,0.000206,0.001746,4.704441
happening killed,3.000000,0.000154,0.001354,7.882311
happening culture,3.000000,0.000154,0.001354,7.771085
happening anymoreselfie,3.000000,0.000154,0.001354,9.616912
person need,3.000000,0.000154,0.001354,4.121384
black people,4.000000,0.000206,0.001746,3.626073
black white,13.000000,0.000668,0.004887,5.891219
black ppl,3.000000,0.000154,0.001354,5.082522
black color,4.000000,0.000206,0.001746,6.492347
black woman,6.000000,0.000309,0.002494,6.278773
black living,4.000000,0.000206,0.001746,5.634897
sb n,5.000000,0.000257,0.002125,5.812920
sb ny,4.000000,0.000206,0.001746,3.090271
sb stop,5.000000,0.000257,0.002125,4.861943
sb street,13.000000,0.000668,0.004887,5.794982
sb south,11.000000,0.000566,0.004229,6.572390
sb incident,3.000000,0.000154,0.001354,3.602708
sb grand,6.000000,0.000309,0.002494,6.055866
sb station,14.000000,0.000720,0.005209,6.012191
sb traffic,5.000000,0.000257,0.002125,5.755761
sb orange,5.000000,0.000257,0.002125,6.854374
sb stopped,3.000000,0.000154,0.001354,6.430559
sb cleared,4.000000,0.000206,0.001746,4.406606
sb exit,33.000000,0.001697,0.010824,6.422329
sb suffern,6.000000,0.000309,0.002494,7.219017
sb rte,10.000000,0.000514,0.003894,6.506067
sb paltz,4.000000,0.000206,0.001746,7.729842
sb e,6.000000,0.000309,0.002494,6.477079
sb interchange,4.000000,0.000206,0.001746,7.729842
sb pennsylvania,4.000000,0.000206,0.001746,6.718241
sb woodbridge,4.000000,0.000206,0.001746,6.631230
sb cr,4.000000,0.000206,0.001746,5.938083
big today,3.000000,0.000154,0.001354,3.463329
big man,3.000000,0.000154,0.001354,4.655467
south smir,3.000000,0.000154,0.001354,8.364149
south incident,3.000000,0.000154,0.001354,4.237015
south rd,8.000000,0.000411,0.003207,6.917230
south traffic,3.000000,0.000154,0.001354,5.879242
south cleared,3.000000,0.000154,0.001354,4.753231
south exit,8.000000,0.000411,0.003207,5.639570
south turnpike,4.000000,0.000206,0.001746,7.958684
south interchange,4.000000,0.000206,0.001746,8.364149
south pennsylvania,4.000000,0.000206,0.001746,7.352548
south nyack,8.000000,0.000411,0.003207,8.364149
south cr,4.000000,0.000206,0.001746,6.572390
por el,8.000000,0.000411,0.003207,6.376275
por y,3.000000,0.000154,0.001354,5.342099
las que,4.000000,0.000206,0.001746,5.087004
las te,3.000000,0.000154,0.001354,6.572390
las cosas,3.000000,0.000154,0.001354,8.364149
las vegas,10.000000,0.000514,0.003894,7.894145
las shooter,3.000000,0.000154,0.001354,8.364149
exactly like,4.000000,0.000206,0.001746,4.315101
equinox east,3.000000,0.000154,0.001354,7.739995
east brooklyn,3.000000,0.000154,0.001354,4.593690
east street,13.000000,0.000668,0.004887,6.092816
east nj,4.000000,0.000206,0.001746,5.303097
east incident,6.000000,0.000309,0.002494,4.593690
east station,4.000000,0.000206,0.001746,5.057262
east harlem,3.000000,0.000154,0.001354,6.418239
east cleared,3.000000,0.000154,0.001354,4.416759
east exit,6.000000,0.000309,0.002494,5.015415
east cr,4.000000,0.000206,0.001746,6.235917
feels like,8.000000,0.000411,0.003207,4.763125
feels good,3.000000,0.000154,0.001354,4.479938
birth control,4.000000,0.000206,0.001746,8.135307
question like,4.000000,0.000206,0.001746,4.315101
song time,3.000000,0.000154,0.001354,3.777725
wonderful day,3.000000,0.000154,0.001354,3.723888
wonderful week,4.000000,0.000206,0.001746,5.211108
wonderful project,5.000000,0.000257,0.002125,7.328426
wonderful scroll,3.000000,0.000154,0.001354,7.859054
wonderful kara,3.000000,0.000154,0.001354,8.041376
wonderful walker,3.000000,0.000154,0.001354,8.041376
wonderful sikkemajenkins,3.000000,0.000154,0.001354,8.041376
enjoy day,7.000000,0.000360,0.002854,4.537284
guess say,3.000000,0.000154,0.001354,4.941283
manasquan nj,4.000000,0.000206,0.001746,7.808623
telling running,3.000000,0.000154,0.001354,6.908862
telling trains,3.000000,0.000154,0.001354,8.741443
telling schedule,3.000000,0.000154,0.001354,8.335978
slow day,3.000000,0.000154,0.001354,4.318595
retail associate,5.000000,0.000257,0.002125,7.711824
retail sales,6.000000,0.000309,0.002494,7.814103
retail seasonal,4.000000,0.000206,0.001746,8.874975
store ny,4.000000,0.000206,0.001746,3.616364
store team,5.000000,0.000257,0.002125,5.270253
store manager,9.000000,0.000463,0.003553,6.646498
store member,5.000000,0.000257,0.002125,6.975002
straight just,3.000000,0.000154,0.001354,4.146604
try just,4.000000,0.000206,0.001746,3.435757
told week,4.000000,0.000206,0.001746,4.994885
albany job,3.000000,0.000154,0.001354,4.311123
albany ny,11.000000,0.000566,0.004229,5.583476
albany click,3.000000,0.000154,0.001354,5.397404
albany view,3.000000,0.000154,0.001354,6.061564
albany latest,3.000000,0.000154,0.001354,5.026855
ur u,3.000000,0.000154,0.001354,4.391165
games lol,3.000000,0.000154,0.001354,4.858163
high school,4.000000,0.000206,0.001746,6.238472
columbusday day,5.000000,0.000257,0.002125,3.773368
columbusday mondaymotivation,5.000000,0.000257,0.002125,6.655771
columbusday trending,3.000000,0.000154,0.001354,6.245029
columbusday viralvideo,3.000000,0.000154,0.001354,7.803174
man like,3.000000,0.000154,0.001354,2.698283
twitter day,3.000000,0.000154,0.001354,3.262542
downtown manhattan,4.000000,0.000206,0.001746,7.251352
awesome just,3.000000,0.000154,0.001354,3.122100
awesome thanks,3.000000,0.000154,0.001354,4.575424
awesome day,3.000000,0.000154,0.001354,3.427622
incident old,4.000000,0.000206,0.001746,4.109753
incident park,4.000000,0.000206,0.001746,4.072712
incident avenue,14.000000,0.000720,0.005209,5.749289
incident street,19.000000,0.000977,0.006771,5.138380
incident manhattan,9.000000,0.000463,0.003553,4.628295
incident rochester,3.000000,0.000154,0.001354,4.460158
incident sb,48.000000,0.002468,0.014819,6.375297
incident south,14.000000,0.000720,0.005209,5.777460
incident east,6.000000,0.000309,0.002494,4.593690
incident bline,6.000000,0.000309,0.002494,6.693750
incident grand,16.000000,0.000823,0.005844,6.000603
incident station,12.000000,0.000617,0.004560,4.821948
incident dline,6.000000,0.000309,0.002494,6.693750
incident columbia,3.000000,0.000154,0.001354,5.394467
incident alltrains,4.000000,0.000206,0.001746,6.693750
incident directions,18.000000,0.000926,0.006465,6.150135
incident exit,58.000000,0.002982,0.017342,5.950172
incident suffern,6.000000,0.000309,0.002494,6.182925
incident paltz,4.000000,0.000206,0.001746,6.693750
incident eb,33.000000,0.001697,0.010824,6.201274
incident updated,5.000000,0.000257,0.002125,4.391165
incident lline,10.000000,0.000514,0.003894,6.693750
incident bound,4.000000,0.000206,0.001746,5.777460
incident ripvanwinklebridge,3.000000,0.000154,0.001354,6.693750
incident e,6.000000,0.000309,0.002494,5.440987
incident newjerseyturnpike,4.000000,0.000206,0.001746,6.693750
incident pennsylvania,6.000000,0.000309,0.002494,6.087615
incident wb,10.000000,0.000514,0.003894,5.860841
incident north,8.000000,0.000411,0.003207,5.405896
incident nb,39.000000,0.002005,0.012457,6.387020
incident truck,7.000000,0.000360,0.002854,6.337075
incident beltsystemshoreparkway,4.000000,0.000206,0.001746,6.000603
incident jefferson,6.000000,0.000309,0.002494,6.693750
incident northline,4.000000,0.000206,0.001746,6.693750
incident woodbridge,12.000000,0.000617,0.004560,6.693750
incident jerseyline,4.000000,0.000206,0.001746,6.693750
incident coastline,4.000000,0.000206,0.001746,6.693750
incident harriman,4.000000,0.000206,0.001746,6.000603
incident port,10.000000,0.000514,0.003894,6.000603
incident jervisline,4.000000,0.000206,0.001746,6.693750
incident georgewashingtonbridge,6.000000,0.000309,0.002494,6.693750
incident sidelower,4.000000,0.000206,0.001746,6.693750
incident gardenstateparkway,4.000000,0.000206,0.001746,6.693750
incident cr,4.000000,0.000206,0.001746,4.901991
incident nline,4.000000,0.000206,0.001746,6.693750
incident taconic,4.000000,0.000206,0.001746,5.882820
incident saugerties,4.000000,0.000206,0.001746,6.693750
incident franklindrooseveltdrive,9.000000,0.000463,0.003553,6.693750
incident bearmountainbridge,4.000000,0.000206,0.001746,6.693750
incident rocklandorange,4.000000,0.000206,0.001746,6.693750
incident routepulaski,7.000000,0.000360,0.002854,6.693750
incident authority,10.000000,0.000514,0.003894,6.598440
incident taconicstateparkway,4.000000,0.000206,0.001746,6.693750
incident rfktriboroughbridge,5.000000,0.000257,0.002125,6.693750
incident bergen,4.000000,0.000206,0.001746,6.693750
bline street,6.000000,0.000309,0.002494,7.419687
bline sb,6.000000,0.000309,0.002494,7.729842
bline grand,6.000000,0.000309,0.002494,8.453761
grand street,15.000000,0.000771,0.005528,6.662002
grand central,8.000000,0.000411,0.003207,6.844323
grand opening,3.000000,0.000154,0.001354,4.489778
grand incident,7.000000,0.000360,0.002854,5.173925
grand station,12.000000,0.000617,0.004560,6.581959
grand cleared,4.000000,0.000206,0.001746,5.130525
grand terminal,6.000000,0.000309,0.002494,7.472932
station avenue,6.000000,0.000309,0.002494,5.771029
station sb,3.000000,0.000154,0.001354,4.471746
station incident,37.000000,0.001903,0.011918,5.947959
station bline,4.000000,0.000206,0.001746,7.157323
station grand,3.000000,0.000154,0.001354,5.195665
station dline,5.000000,0.000257,0.002125,7.380467
station cleared,18.000000,0.000926,0.006465,5.743630
station updated,7.000000,0.000360,0.002854,5.596675
station lline,5.000000,0.000257,0.002125,6.869641
station nb,6.000000,0.000309,0.002494,5.384256
station morgan,6.000000,0.000309,0.002494,6.956652
station jerseyline,3.000000,0.000154,0.001354,7.275106
station coastline,4.000000,0.000206,0.001746,7.562788
station port,8.000000,0.000411,0.003207,6.646498
station jervis,8.000000,0.000411,0.003207,7.562788
station hartford,6.000000,0.000309,0.002494,7.562788
dline street,6.000000,0.000309,0.002494,7.419687
dline grand,6.000000,0.000309,0.002494,8.453761
dline station,6.000000,0.000309,0.002494,7.562788
blah president,4.000000,0.000206,0.001746,7.575692
blah trump,4.000000,0.000206,0.001746,6.375297
rd incident,7.000000,0.000360,0.002854,5.113300
rd traffic,4.000000,0.000206,0.001746,6.195912
rd cleared,5.000000,0.000257,0.002125,5.293044
rd exit,3.000000,0.000154,0.001354,4.687728
rd nb,3.000000,0.000154,0.001354,5.521457
traffic delay,15.000000,0.000771,0.005528,8.048296
traffic mins,11.000000,0.000566,0.004229,7.843502
traffic st,7.000000,0.000360,0.002854,6.618327
barista store,6.000000,0.000309,0.002494,7.968253
women men,4.000000,0.000206,0.001746,5.957204
allyalliealley lazyzimms,6.000000,0.000309,0.002494,10.127738
allyalliealley sethrogen,6.000000,0.000309,0.002494,9.973587
lazyzimms sethrogen,6.000000,0.000309,0.002494,9.973587
took hair,3.000000,0.000154,0.001354,6.095465
took arms,3.000000,0.000154,0.001354,8.076467
took adderall,3.000000,0.000154,0.001354,8.364149
took combed,3.000000,0.000154,0.001354,8.364149
wonder behold,6.000000,0.000309,0.002494,8.674304
wonder goodies,5.000000,0.000257,0.002125,8.646133
woman yall,3.000000,0.000154,0.001354,5.555320
friend just,3.000000,0.000154,0.001354,2.853836
friend memegod,5.000000,0.000257,0.002125,7.987671
friend crazyshit,5.000000,0.000257,0.002125,7.987671
friend wildshit,4.000000,0.000206,0.001746,7.987671
foto en,4.000000,0.000206,0.001746,6.893973
warren click,3.000000,0.000154,0.001354,6.719160
warren nj,3.000000,0.000154,0.001354,7.520941
wet fml,3.000000,0.000154,0.001354,9.329230
metropolitan art,4.000000,0.000206,0.001746,6.890694
metropolitan museum,4.000000,0.000206,0.001746,7.521966
metropolitan area,8.000000,0.000411,0.003207,8.725939
museum art,11.000000,0.000566,0.004229,7.248369
museum history,5.000000,0.000257,0.002125,6.754711
museum natural,5.000000,0.000257,0.002125,7.745110
museum modern,6.000000,0.000309,0.002494,7.927431
route exit,6.000000,0.000309,0.002494,6.710011
lots great,5.000000,0.000257,0.002125,5.206784
lots ideas,5.000000,0.000257,0.002125,7.604679
lots gift,5.000000,0.000257,0.002125,7.987671
times manhattan,4.000000,0.000206,0.001746,5.281911
times city,3.000000,0.000154,0.001354,5.249576
times square,12.000000,0.000617,0.004560,7.552161
square manhattan,4.000000,0.000206,0.001746,5.952069
square city,3.000000,0.000154,0.001354,5.919734
act like,5.000000,0.000257,0.002125,4.656027
curly hair,4.000000,0.000206,0.001746,8.329058
brain cells,3.000000,0.000154,0.001354,9.973587
makes like,4.000000,0.000206,0.001746,3.541911
makes better,3.000000,0.000154,0.001354,5.037060
makes feel,3.000000,0.000154,0.001354,4.997839
makes sense,7.000000,0.000360,0.002854,7.257407
photo manhattan,3.000000,0.000154,0.001354,4.644556
photo shoot,3.000000,0.000154,0.001354,6.134647
para el,4.000000,0.000206,0.001746,5.648036
para en,3.000000,0.000154,0.001354,5.184905
para que,9.000000,0.000463,0.003553,6.085987
yoga studio,3.000000,0.000154,0.001354,8.230618
harlem ny,3.000000,0.000154,0.001354,4.284193
living life,3.000000,0.000154,0.001354,4.803103
living color,4.000000,0.000206,0.001746,7.170227
cvs team,4.000000,0.000206,0.001746,6.764761
cvs latest,4.000000,0.000206,0.001746,6.076678
cvs health,5.000000,0.000257,0.002125,8.587293
health job,4.000000,0.000206,0.001746,4.311123
health team,4.000000,0.000206,0.001746,5.714939
health latest,4.000000,0.000206,0.001746,5.026855
sexual predator,7.000000,0.000360,0.002854,8.895594
posted video,5.000000,0.000257,0.002125,5.640600
posted manhattan,3.000000,0.000154,0.001354,4.994229
posted photo,27.000000,0.001388,0.009135,7.343260
county incident,4.000000,0.000206,0.001746,5.307456
county bound,3.000000,0.000154,0.001354,7.942936
county westchester,4.000000,0.000206,0.001746,8.923765
dating club,9.000000,0.000463,0.003553,8.453761
overturned vehicle,3.000000,0.000154,0.001354,10.127738
vehicle right,4.000000,0.000206,0.001746,6.451437
vehicle blocked,6.000000,0.000309,0.002494,8.828455
vehicle lane,5.000000,0.000257,0.002125,9.657734
lanes blocked,3.000000,0.000154,0.001354,8.317629
blocked state,4.000000,0.000206,0.001746,6.501177
blocked tuxedo,3.000000,0.000154,0.001354,8.317629
blocked thruway,3.000000,0.000154,0.001354,8.135307
tuxedo state,5.000000,0.000257,0.002125,8.205925
tuxedo sb,5.000000,0.000257,0.002125,7.729842
tuxedo thruway,5.000000,0.000257,0.002125,10.127738
thruway n,5.000000,0.000257,0.002125,8.210815
thruway sb,5.000000,0.000257,0.002125,7.547521
thruway orange,5.000000,0.000257,0.002125,9.252269
orange traffic,4.000000,0.000206,0.001746,7.237366
orange stopped,3.000000,0.000154,0.001354,8.135307
stopped traffic,3.000000,0.000154,0.001354,7.036695
place like,3.000000,0.000154,0.001354,3.180121
bye farrell,3.000000,0.000154,0.001354,9.146908
yo love,4.000000,0.000206,0.001746,4.237937
yo tell,3.000000,0.000154,0.001354,5.393490
citi hiring,3.000000,0.000154,0.001354,6.977855
jerseycity job,5.000000,0.000257,0.002125,4.757410
jerseycity click,6.000000,0.000309,0.002494,6.026013
jerseycity view,6.000000,0.000309,0.002494,6.690173
jerseycity details,3.000000,0.000154,0.001354,6.313695
jerseycity nj,16.000000,0.000823,0.005844,7.808623
jerseycity latest,5.000000,0.000257,0.002125,5.473143
earth day,6.000000,0.000309,0.002494,4.739808
earth slideshow,6.000000,0.000309,0.002494,8.469510
earth timely,5.000000,0.000257,0.002125,8.874975
slideshow nice,3.000000,0.000154,0.001354,6.831901
slideshow wonderful,6.000000,0.000309,0.002494,8.146736
slideshow timely,5.000000,0.000257,0.002125,9.722273
slideshow project,5.000000,0.000257,0.002125,8.498497
timely wonderful,5.000000,0.000257,0.002125,8.552201
timely project,4.000000,0.000206,0.001746,8.863140
timely scroll,3.000000,0.000154,0.001354,9.616912
columbia county,3.000000,0.000154,0.001354,7.847625
columbia bound,3.000000,0.000154,0.001354,8.317629
estreno mundial,5.000000,0.000257,0.002125,9.945416
official video,3.000000,0.000154,0.001354,6.182925
eu uk,7.000000,0.000360,0.002854,8.427328
eu tava,3.000000,0.000154,0.001354,8.496321
eu chinaputinrf,6.000000,0.000309,0.002494,8.784003
eu medvedevrussia,6.000000,0.000309,0.002494,8.378538
wrong time,3.000000,0.000154,0.001354,3.946801
ago today,6.000000,0.000309,0.002494,4.967406
medical white,4.000000,0.000206,0.001746,6.322001
medical black,4.000000,0.000206,0.001746,6.566455
medical debt,4.000000,0.000206,0.001746,8.661401
lsdmtshrooms wsocfash,13.000000,0.000668,0.004887,9.354548
lsdmtshrooms nickjfuentes,13.000000,0.000668,0.004887,9.354548
wsocfash nickjfuentes,13.000000,0.000668,0.004887,9.354548
cleared manhattan,3.000000,0.000154,0.001354,4.045899
cleared sb,19.000000,0.000977,0.006771,5.964751
cleared east,6.000000,0.000309,0.002494,5.109906
cleared incident,71.000000,0.003651,0.020491,6.246900
cleared bline,3.000000,0.000154,0.001354,6.516820
cleared grand,3.000000,0.000154,0.001354,4.842843
cleared dline,3.000000,0.000154,0.001354,6.516820
cleared directions,19.000000,0.000977,0.006771,6.720419
cleared exit,23.000000,0.001183,0.007971,5.541440
cleared eb,21.000000,0.001080,0.007376,6.265505
cleared lline,6.000000,0.000309,0.002494,6.699141
cleared construction,32.000000,0.001645,0.010547,6.825555
cleared pennsylvania,3.000000,0.000154,0.001354,5.910684
cleared wb,13.000000,0.000668,0.004887,6.639422
cleared nb,21.000000,0.001080,0.007376,6.284197
cleared beltsystemshoreparkway,4.000000,0.000206,0.001746,6.516820
cleared woodbridge,4.000000,0.000206,0.001746,6.111355
cleared port,4.000000,0.000206,0.001746,5.600529
cleared franklindrooseveltdrive,4.000000,0.000206,0.001746,6.399037
alltrains central,4.000000,0.000206,0.001746,8.230618
alltrains grand,4.000000,0.000206,0.001746,8.453761
directions street,11.000000,0.000566,0.004229,6.383595
directions nj,4.000000,0.000206,0.001746,5.760930
directions east,4.000000,0.000206,0.001746,5.979984
directions station,6.000000,0.000309,0.002494,5.920561
directions county,4.000000,0.000206,0.001746,7.099216
directions exit,4.000000,0.000206,0.001746,5.067783
directions main,4.000000,0.000206,0.001746,7.792363
directions truck,3.000000,0.000154,0.001354,7.281537
directions jefferson,6.000000,0.000309,0.002494,8.485510
directions cr,6.000000,0.000309,0.002494,7.099216
directions rocklandorange,4.000000,0.000206,0.001746,8.485510
directions westchester,4.000000,0.000206,0.001746,8.262366
directions routepulaski,3.000000,0.000154,0.001354,7.638212
directions skyway,3.000000,0.000154,0.001354,7.638212
terminal incident,4.000000,0.000206,0.001746,5.307456
terminal station,6.000000,0.000309,0.002494,6.581959
terminal union,6.000000,0.000309,0.002494,8.373718
terminal hartford,6.000000,0.000309,0.002494,9.146908
exit ny,4.000000,0.000206,0.001746,2.475904
exit old,4.000000,0.000206,0.001746,4.531478
exit avenue,7.000000,0.000360,0.002854,5.477867
exit street,8.000000,0.000411,0.003207,4.695108
exit rochester,4.000000,0.000206,0.001746,5.169566
exit sb,4.000000,0.000206,0.001746,4.312116
exit south,8.000000,0.000411,0.003207,5.639570
exit incident,13.000000,0.000668,0.004887,4.454679
exit rd,8.000000,0.000411,0.003207,5.668557
exit route,6.000000,0.000309,0.002494,6.710011
exit cleared,19.000000,0.000977,0.006771,5.350385
exit suffern,10.000000,0.000514,0.003894,7.115476
exit rte,33.000000,0.001697,0.010824,7.085623
exit paltz,4.000000,0.000206,0.001746,7.115476
exit newburgh,4.000000,0.000206,0.001746,7.115476
exit updated,3.000000,0.000154,0.001354,4.302065
exit e,6.000000,0.000309,0.002494,5.862713
exit bridge,9.000000,0.000463,0.003553,6.054604
exit construction,6.000000,0.000309,0.002494,5.057088
exit north,8.000000,0.000411,0.003207,5.827622
exit nyack,8.000000,0.000411,0.003207,7.115476
exit flatbush,4.000000,0.000206,0.001746,6.422329
exit knapp,4.000000,0.000206,0.001746,6.710011
exit fulton,4.000000,0.000206,0.001746,6.892332
exit parkway,6.000000,0.000309,0.002494,6.509340
exit cr,24.000000,0.001234,0.008265,7.115476
exit taconic,8.000000,0.000411,0.003207,6.997693
exit saugerties,4.000000,0.000206,0.001746,7.115476
exit catskill,4.000000,0.000206,0.001746,7.115476
exit leroy,3.000000,0.000154,0.001354,6.827794
exit willis,3.000000,0.000154,0.001354,6.604650
exit rockaway,4.000000,0.000206,0.001746,7.115476
suffern route,6.000000,0.000309,0.002494,9.211447
suffern exit,6.000000,0.000309,0.002494,6.604650
suffern rte,10.000000,0.000514,0.003894,8.393137
rte sb,3.000000,0.000154,0.001354,5.302094
rte incident,8.000000,0.000411,0.003207,5.246831
rte route,6.000000,0.000309,0.002494,7.987671
rte cleared,5.000000,0.000257,0.002125,5.293044
rte exit,22.000000,0.001131,0.007675,6.680158
rte newburgh,4.000000,0.000206,0.001746,8.393137
rte nb,3.000000,0.000154,0.001354,5.521457
rte taconic,4.000000,0.000206,0.001746,7.582206
rte catskill,4.000000,0.000206,0.001746,8.393137
ave traffic,6.000000,0.000309,0.002494,7.642831
sales associate,8.000000,0.000411,0.003207,7.562788
sales representative,3.000000,0.000154,0.001354,8.661401
paltz exit,4.000000,0.000206,0.001746,7.115476
paltz rte,4.000000,0.000206,0.001746,8.393137
paltz newburgh,4.000000,0.000206,0.001746,10.533203
strong museum,3.000000,0.000154,0.001354,6.908862
modern art,6.000000,0.000309,0.002494,7.296160
modern moma,3.000000,0.000154,0.001354,8.150575
una en,5.000000,0.000257,0.002125,6.172655
una foto,5.000000,0.000257,0.002125,8.692653
una para,3.000000,0.000154,0.001354,6.760442
upper west,5.000000,0.000257,0.002125,7.729842
upper east,4.000000,0.000206,0.001746,7.016076
stormy day,3.000000,0.000154,0.001354,5.992571
jersey doing,3.000000,0.000154,0.001354,5.040827
jersey city,6.000000,0.000309,0.002494,6.269936
interested job,40.000000,0.002057,0.012724,5.620456
interested great,25.000000,0.001285,0.008557,5.660451
interested ny,31.000000,0.001594,0.010268,5.338634
interested nj,5.000000,0.000257,0.002125,5.429077
interested varioususcities,4.000000,0.000206,0.001746,6.544219
rock nyc,3.000000,0.000154,0.001354,4.838349
sexy vip,8.000000,0.000411,0.003207,9.116137
freedom speech,5.000000,0.000257,0.002125,8.884544
americans columbus,3.000000,0.000154,0.001354,5.385708
weeks ago,3.000000,0.000154,0.001354,6.189397
pharmacy technician,3.000000,0.000154,0.001354,10.310059
meryl stripper,9.000000,0.000463,0.003553,8.975058
meryl mock,9.000000,0.000463,0.003553,8.975058
meryl hurricaneharvey,9.000000,0.000463,0.003553,8.975058
meryl streep,6.000000,0.000309,0.002494,8.687376
stripper mock,9.000000,0.000463,0.003553,9.722273
stripper hurricaneharvey,9.000000,0.000463,0.003553,9.722273
stripper awards,3.000000,0.000154,0.001354,8.255935
stripper weinstein,5.000000,0.000257,0.002125,8.073614
mock hurricaneharvey,9.000000,0.000463,0.003553,9.722273
mock awards,9.000000,0.000463,0.003553,9.354548
mock weinstein,5.000000,0.000257,0.002125,8.073614
hurricaneharvey awards,9.000000,0.000463,0.003553,9.354548
hurricaneharvey weinstein,5.000000,0.000257,0.002125,8.073614
mike pence,7.000000,0.000360,0.002854,7.716939
carnegie hall,4.000000,0.000206,0.001746,9.280440
hall ny,3.000000,0.000154,0.001354,4.353186
project manager,3.000000,0.000154,0.001354,6.378234
project scroll,3.000000,0.000154,0.001354,8.393137
eb stop,5.000000,0.000257,0.002125,5.062614
eb old,4.000000,0.000206,0.001746,5.346515
eb avenue,6.000000,0.000309,0.002494,6.138754
eb street,6.000000,0.000309,0.002494,5.222463
eb county,3.000000,0.000154,0.001354,6.256537
eb columbia,3.000000,0.000154,0.001354,6.631230
eb exit,26.000000,0.001337,0.008847,6.384589
eb ave,3.000000,0.000154,0.001354,6.544219
eb jersey,3.000000,0.000154,0.001354,5.595138
eb bound,3.000000,0.000154,0.001354,6.726540
eb bus,4.000000,0.000206,0.001746,6.097932
eb level,6.000000,0.000309,0.002494,6.631230
eb flatbush,6.000000,0.000309,0.002494,7.642831
eb knapp,4.000000,0.000206,0.001746,7.525048
eb fulton,4.000000,0.000206,0.001746,7.707369
eb parkway,4.000000,0.000206,0.001746,6.918912
eb port,4.000000,0.000206,0.001746,6.321075
eb sidelower,4.000000,0.000206,0.001746,7.930513
eb cr,4.000000,0.000206,0.001746,6.138754
eb taconic,4.000000,0.000206,0.001746,7.119583
eb authority,4.000000,0.000206,0.001746,6.918912
nah just,3.000000,0.000154,0.001354,3.789929
updated avenue,8.000000,0.000411,0.003207,6.503397
updated street,7.000000,0.000360,0.002854,5.453575
updated sb,9.000000,0.000463,0.003553,6.015044
updated incident,39.000000,0.002005,0.012457,6.445289
updated directions,10.000000,0.000514,0.003894,6.876072
updated exit,4.000000,0.000206,0.001746,4.589747
updated eb,7.000000,0.000360,0.002854,5.964400
updated lline,4.000000,0.000206,0.001746,7.091183
updated construction,6.000000,0.000309,0.002494,5.949086
updated nb,4.000000,0.000206,0.001746,5.423477
updated truck,5.000000,0.000257,0.002125,7.314327
updated woodbridge,4.000000,0.000206,0.001746,6.908862
lline street,6.000000,0.000309,0.002494,6.908862
lline manhattan,4.000000,0.000206,0.001746,6.740526
lline east,4.000000,0.000206,0.001746,7.111386
lline directions,6.000000,0.000309,0.002494,7.974684
lline bound,4.000000,0.000206,0.001746,8.700621
lline jefferson,6.000000,0.000309,0.002494,9.616912
bound street,4.000000,0.000206,0.001746,6.503397
bound east,4.000000,0.000206,0.001746,7.111386
bound station,4.000000,0.000206,0.001746,6.646498
senior counsel,3.000000,0.000154,0.001354,7.537470
sunday la,4.000000,0.000206,0.001746,5.694939
sunday october,3.000000,0.000154,0.001354,6.261177
sunday elrow,4.000000,0.000206,0.001746,8.923765
