Number of words,51096
Number of unique words,4424
Average word frequency,11.549729
Entropy,7.655637

Word,Frequency,Proportion,Entropy Term
joshkorin,4,0.000078,0.000740
managing,4,0.000078,0.000740
freaking,9,0.000176,0.001523
reach,4,0.000078,0.000740
judge,48,0.000939,0.006548
freak,4,0.000078,0.000740
yellow,6,0.000117,0.001063
fried,6,0.000117,0.001063
mary,5,0.000098,0.000903
howard,5,0.000098,0.000903
crowe,3,0.000059,0.000572
puse,3,0.000059,0.000572
thrilled,5,0.000098,0.000903
corner,3,0.000059,0.000572
shown,5,0.000098,0.000903
mlbplayoffs,9,0.000176,0.001523
indians,21,0.000411,0.003204
letsgoyankees,5,0.000098,0.000903
sephora,3,0.000059,0.000572
souls,4,0.000078,0.000740
lord,4,0.000078,0.000740
crack,4,0.000078,0.000740
employer,3,0.000059,0.000572
studying,5,0.000098,0.000903
doranlk,3,0.000059,0.000572
sees,3,0.000059,0.000572
violated,3,0.000059,0.000572
minute,12,0.000235,0.001963
taught,3,0.000059,0.000572
hilarious,11,0.000215,0.001818
xo,3,0.000059,0.000572
scene,10,0.000196,0.001671
na,5,0.000098,0.000903
mixtape,3,0.000059,0.000572
bagel,4,0.000078,0.000740
monster,6,0.000117,0.001063
menswear,4,0.000078,0.000740
stand,27,0.000528,0.003987
ale,4,0.000078,0.000740
posting,6,0.000117,0.001063
humanity,3,0.000059,0.000572
netflix,16,0.000313,0.002527
training,3,0.000059,0.000572
written,7,0.000137,0.001219
common,3,0.000059,0.000572
gif,7,0.000137,0.001219
boss,12,0.000235,0.001963
newborn,3,0.000059,0.000572
shannonsharpe,8,0.000157,0.001372
realest,3,0.000059,0.000572
analystnews,3,0.000059,0.000572
deliverer,3,0.000059,0.000572
peace,13,0.000254,0.002106
alds,16,0.000313,0.002527
purchase,3,0.000059,0.000572
sex,15,0.000294,0.002388
tweets,17,0.000333,0.002664
irrelevant,4,0.000078,0.000740
comparison,3,0.000059,0.000572
girlfriends,3,0.000059,0.000572
haberdasherynyc,3,0.000059,0.000572
paleycenter,4,0.000078,0.000740
sounds,12,0.000235,0.001963
regular,4,0.000078,0.000740
marvelrunaways,3,0.000059,0.000572
priceless,3,0.000059,0.000572
nigerian,3,0.000059,0.000572
mix,6,0.000117,0.001063
pot,4,0.000078,0.000740
exist,3,0.000059,0.000572
writer,5,0.000098,0.000903
rickandmorty,3,0.000059,0.000572
lmfaooooo,4,0.000078,0.000740
wild,14,0.000274,0.002247
goddamn,6,0.000117,0.001063
choice,3,0.000059,0.000572
assuming,3,0.000059,0.000572
throwing,11,0.000215,0.001818
sneakers,3,0.000059,0.000572
particularly,5,0.000098,0.000903
worked,10,0.000196,0.001671
nyctsubwayscoop,4,0.000078,0.000740
mo,8,0.000157,0.001372
classic,4,0.000078,0.000740
jeff,6,0.000117,0.001063
sessions,4,0.000078,0.000740
bernie,4,0.000078,0.000740
halftime,4,0.000078,0.000740
speech,8,0.000157,0.001372
tbt,4,0.000078,0.000740
santana,3,0.000059,0.000572
flying,9,0.000176,0.001523
wh,5,0.000098,0.000903
santa,3,0.000059,0.000572
jus,6,0.000117,0.001063
searchbabe,60,0.001174,0.007923
anycost,60,0.001174,0.007923
notlost,60,0.001174,0.007923
weird,18,0.000352,0.002801
memorial,3,0.000059,0.000572
platforms,4,0.000078,0.000740
users,5,0.000098,0.000903
hypocrites,3,0.000059,0.000572
sexually,6,0.000117,0.001063
driving,5,0.000098,0.000903
cars,4,0.000078,0.000740
belated,3,0.000059,0.000572
fav,4,0.000078,0.000740
nickname,3,0.000059,0.000572
justin,7,0.000137,0.001219
shopping,4,0.000078,0.000740
bites,3,0.000059,0.000572
nsram,3,0.000059,0.000572
shell,6,0.000117,0.001063
indisputable,3,0.000059,0.000572
replied,4,0.000078,0.000740
flatiron,3,0.000059,0.000572
report,6,0.000117,0.001063
brilliant,3,0.000059,0.000572
forgive,3,0.000059,0.000572
gopchairwoman,6,0.000117,0.001063
forced,5,0.000098,0.000903
abuse,5,0.000098,0.000903
editor,3,0.000059,0.000572
publishers,3,0.000059,0.000572
casually,3,0.000059,0.000572
sexist,5,0.000098,0.000903
bye,17,0.000333,0.002664
hitting,4,0.000078,0.000740
heights,7,0.000137,0.001219
stayed,6,0.000117,0.001063
headline,5,0.000098,0.000903
immediately,8,0.000157,0.001372
protesting,4,0.000078,0.000740
fears,4,0.000078,0.000740
age,10,0.000196,0.001671
platonic,3,0.000059,0.000572
partner,4,0.000078,0.000740
justify,4,0.000078,0.000740
filming,4,0.000078,0.000740
amber,3,0.000059,0.000572
ahead,8,0.000157,0.001372
terrifying,3,0.000059,0.000572
loldeanna,3,0.000059,0.000572
grading,3,0.000059,0.000572
complain,4,0.000078,0.000740
turns,7,0.000137,0.001219
skin,10,0.000196,0.001671
porn,7,0.000137,0.001219
model,13,0.000254,0.002106
memories,7,0.000137,0.001219
contemporary,4,0.000078,0.000740
nlds,8,0.000157,0.001372
spice,3,0.000059,0.000572
mi,18,0.000352,0.002801
bethesda,3,0.000059,0.000572
fountain,3,0.000059,0.000572
centralparknyc,3,0.000059,0.000572
tons,3,0.000059,0.000572
rochester,8,0.000157,0.001372
fool,3,0.000059,0.000572
major,9,0.000176,0.001523
dogs,6,0.000117,0.001063
executive,5,0.000098,0.000903
tu,11,0.000215,0.001818
estas,4,0.000078,0.000740
cosas,4,0.000078,0.000740
pero,7,0.000137,0.001219
billions,3,0.000059,0.000572
congress,5,0.000098,0.000903
roads,3,0.000059,0.000572
coney,3,0.000059,0.000572
tickets,22,0.000431,0.003337
twice,6,0.000117,0.001063
potatoes,3,0.000059,0.000572
dunno,5,0.000098,0.000903
bullets,4,0.000078,0.000740
recent,5,0.000098,0.000903
keaton,3,0.000059,0.000572
kane,3,0.000059,0.000572
downleft,9,0.000176,0.001523
scored,3,0.000059,0.000572
grad,3,0.000059,0.000572
miakhalifa,3,0.000059,0.000572
outta,9,0.000176,0.001523
hugh,3,0.000059,0.000572
dick,17,0.000333,0.002664
described,3,0.000059,0.000572
donaldjtrumpjr,8,0.000157,0.001372
considering,5,0.000098,0.000903
matt,13,0.000254,0.002106
williams,4,0.000078,0.000740
matches,4,0.000078,0.000740
suggestions,3,0.000059,0.000572
valley,5,0.000098,0.000903
bay,7,0.000137,0.001219
election,8,0.000157,0.001372
companies,5,0.000098,0.000903
aka,8,0.000157,0.001372
limits,3,0.000059,0.000572
period,3,0.000059,0.000572
pick,14,0.000274,0.002247
sarah,4,0.000078,0.000740
stuff,14,0.000274,0.002247
goodluck,3,0.000059,0.000572
china,6,0.000117,0.001063
tired,13,0.000254,0.002106
morons,3,0.000059,0.000572
plays,8,0.000157,0.001372
redsox,6,0.000117,0.001063
van,7,0.000137,0.001219
clue,4,0.000078,0.000740
gd,3,0.000059,0.000572
begin,6,0.000117,0.001063
explain,6,0.000117,0.001063
thi,3,0.000059,0.000572
sky,4,0.000078,0.000740
sharp,3,0.000059,0.000572
amazingphil,4,0.000078,0.000740
honestly,21,0.000411,0.003204
fought,3,0.000059,0.000572
unacceptable,3,0.000059,0.000572
pitcher,3,0.000059,0.000572
bullpen,3,0.000059,0.000572
doors,3,0.000059,0.000572
boots,9,0.000176,0.001523
offended,5,0.000098,0.000903
tall,4,0.000078,0.000740
eli,4,0.000078,0.000740
earlier,8,0.000157,0.001372
parking,4,0.000078,0.000740
vacation,7,0.000137,0.001219
lifes,3,0.000059,0.000572
nuts,7,0.000137,0.001219
josh,4,0.000078,0.000740
flower,5,0.000098,0.000903
coverage,4,0.000078,0.000740
shooter,3,0.000059,0.000572
connection,3,0.000059,0.000572
properly,3,0.000059,0.000572
anxious,5,0.000098,0.000903
shirt,9,0.000176,0.001523
nike,3,0.000059,0.000572
flames,4,0.000078,0.000740
estreno,4,0.000078,0.000740
oficial,3,0.000059,0.000572
soul,13,0.000254,0.002106
rough,4,0.000078,0.000740
choose,7,0.000137,0.001219
decide,6,0.000117,0.001063
dancingabc,5,0.000098,0.000903
blog,9,0.000176,0.001523
fck,6,0.000117,0.001063
cnnpolitics,4,0.000078,0.000740
high,36,0.000705,0.005114
bj,3,0.000059,0.000572
bunch,5,0.000098,0.000903
window,7,0.000137,0.001219
baldwin,3,0.000059,0.000572
hahahah,3,0.000059,0.000572
sharks,3,0.000059,0.000572
jumping,6,0.000117,0.001063
choices,3,0.000059,0.000572
production,3,0.000059,0.000572
popped,4,0.000078,0.000740
gum,5,0.000098,0.000903
stress,6,0.000117,0.001063
giant,3,0.000059,0.000572
sus,4,0.000078,0.000740
lounge,6,0.000117,0.001063
cuter,3,0.000059,0.000572
puppy,5,0.000098,0.000903
interests,4,0.000078,0.000740
swipe,3,0.000059,0.000572
entitled,5,0.000098,0.000903
gemtones,3,0.000059,0.000572
unique,3,0.000059,0.000572
role,4,0.000078,0.000740
responsibility,3,0.000059,0.000572
plus,9,0.000176,0.001523
festival,5,0.000098,0.000903
poster,11,0.000215,0.001818
leif,3,0.000059,0.000572
smiling,4,0.000078,0.000740
prayers,4,0.000078,0.000740
carolina,3,0.000059,0.000572
education,6,0.000117,0.001063
male,5,0.000098,0.000903
pisces,3,0.000059,0.000572
photos,12,0.000235,0.001963
sum,4,0.000078,0.000740
stare,3,0.000059,0.000572
witnessed,4,0.000078,0.000740
hurt,15,0.000294,0.002388
singing,4,0.000078,0.000740
atlantic,4,0.000078,0.000740
tape,3,0.000059,0.000572
journey,3,0.000059,0.000572
friendship,5,0.000098,0.000903
impeachtrump,4,0.000078,0.000740
proof,6,0.000117,0.001063
weinsteins,9,0.000176,0.001523
arm,3,0.000059,0.000572
grown,8,0.000157,0.001372
bop,4,0.000078,0.000740
fucks,3,0.000059,0.000572
confidence,5,0.000098,0.000903
apt,4,0.000078,0.000740
camera,8,0.000157,0.001372
bug,3,0.000059,0.000572
tengo,4,0.000078,0.000740
crisis,6,0.000117,0.001063
desde,4,0.000078,0.000740
suck,10,0.000196,0.001671
agreed,4,0.000078,0.000740
awkward,4,0.000078,0.000740
impossible,6,0.000117,0.001063
struggling,4,0.000078,0.000740
choking,4,0.000078,0.000740
curb,3,0.000059,0.000572
unfair,4,0.000078,0.000740
traditional,5,0.000098,0.000903
covers,4,0.000078,0.000740
vintage,3,0.000059,0.000572
twin,7,0.000137,0.001219
shorts,5,0.000098,0.000903
intensity,3,0.000059,0.000572
hq,4,0.000078,0.000740
blood,7,0.000137,0.001219
popup,4,0.000078,0.000740
switching,3,0.000059,0.000572
spooky,4,0.000078,0.000740
commercials,4,0.000078,0.000740
automatic,4,0.000078,0.000740
taxi,3,0.000059,0.000572
successful,8,0.000157,0.001372
butt,3,0.000059,0.000572
suspend,6,0.000117,0.001063
iheartradio,7,0.000137,0.001219
towels,3,0.000059,0.000572
resign,4,0.000078,0.000740
offense,5,0.000098,0.000903
center,28,0.000548,0.004115
hollow,3,0.000059,0.000572
rosenstein,3,0.000059,0.000572
derek,3,0.000059,0.000572
stranger,4,0.000078,0.000740
french,7,0.000137,0.001219
emotion,3,0.000059,0.000572
loyal,3,0.000059,0.000572
studio,9,0.000176,0.001523
electoral,3,0.000059,0.000572
pr,12,0.000235,0.001963
terrible,8,0.000157,0.001372
update,13,0.000254,0.002106
screwed,3,0.000059,0.000572
mcm,4,0.000078,0.000740
birth,5,0.000098,0.000903
decor,3,0.000059,0.000572
tomato,3,0.000059,0.000572
cheat,4,0.000078,0.000740
relate,3,0.000059,0.000572
illness,4,0.000078,0.000740
ignore,3,0.000059,0.000572
empower,3,0.000059,0.000572
hero,5,0.000098,0.000903
coal,3,0.000059,0.000572
solo,11,0.000215,0.001818
exchange,4,0.000078,0.000740
snap,9,0.000176,0.001523
ridge,3,0.000059,0.000572
admiration,3,0.000059,0.000572
passes,5,0.000098,0.000903
classy,4,0.000078,0.000740
thinks,11,0.000215,0.001818
bathtub,4,0.000078,0.000740
ve,5,0.000098,0.000903
qu,6,0.000117,0.001063
tal,3,0.000059,0.000572
liking,7,0.000137,0.001219
rlly,3,0.000059,0.000572
starbucks,4,0.000078,0.000740
floor,5,0.000098,0.000903
japan,3,0.000059,0.000572
hmu,5,0.000098,0.000903
rate,3,0.000059,0.000572
sassyraptor,10,0.000196,0.001671
aoscott,6,0.000117,0.001063
slowly,6,0.000117,0.001063
threw,6,0.000117,0.001063
beta,5,0.000098,0.000903
irving,3,0.000059,0.000572
greater,4,0.000078,0.000740
key,10,0.000196,0.001671
thomas,6,0.000117,0.001063
solid,5,0.000098,0.000903
motherfucker,4,0.000078,0.000740
nuclear,3,0.000059,0.000572
codes,3,0.000059,0.000572
claim,6,0.000117,0.001063
fuckery,3,0.000059,0.000572
bestie,3,0.000059,0.000572
comfort,6,0.000117,0.001063
ben,6,0.000117,0.001063
allegations,4,0.000078,0.000740
seek,4,0.000078,0.000740
bother,3,0.000059,0.000572
guitar,3,0.000059,0.000572
relevant,5,0.000098,0.000903
heck,4,0.000078,0.000740
knife,3,0.000059,0.000572
throw,14,0.000274,0.002247
estoy,6,0.000117,0.001063
dnde,3,0.000059,0.000572
yay,5,0.000098,0.000903
therynheart,9,0.000176,0.001523
fitness,13,0.000254,0.002106
queennathallie,6,0.000117,0.001063
amnh,3,0.000059,0.000572
unicorn,4,0.000078,0.000740
exists,4,0.000078,0.000740
temporary,3,0.000059,0.000572
guilty,6,0.000117,0.001063
babes,3,0.000059,0.000572
jets,5,0.000098,0.000903
anthony,6,0.000117,0.001063
environmental,3,0.000059,0.000572
impact,5,0.000098,0.000903
breakdown,3,0.000059,0.000572
writers,3,0.000059,0.000572
chrislhayes,3,0.000059,0.000572
alex,8,0.000157,0.001372
crowd,11,0.000215,0.001818
taco,4,0.000078,0.000740
ralphnortham,5,0.000098,0.000903
logic,6,0.000117,0.001063
teams,6,0.000117,0.001063
draft,7,0.000137,0.001219
rookie,7,0.000137,0.001219
qb,8,0.000157,0.001372
jon,4,0.000078,0.000740
turn,17,0.000333,0.002664
rule,3,0.000059,0.000572
law,6,0.000117,0.001063
pleasure,7,0.000137,0.001219
runaways,7,0.000137,0.001219
stars,10,0.000196,0.001671
marvel,12,0.000235,0.001963
alamonyc,6,0.000117,0.001063
tittle,7,0.000137,0.001219
ima,8,0.000157,0.001372
wyd,4,0.000078,0.000740
radio,8,0.000157,0.001372
dreams,8,0.000157,0.001372
solutions,7,0.000137,0.001219
eggs,3,0.000059,0.000572
banana,4,0.000078,0.000740
horrible,7,0.000137,0.001219
punk,6,0.000117,0.001063
cow,4,0.000078,0.000740
anger,5,0.000098,0.000903
nausea,3,0.000059,0.000572
board,7,0.000137,0.001219
mobile,5,0.000098,0.000903
jr,4,0.000078,0.000740
paris,8,0.000157,0.001372
yorkers,5,0.000098,0.000903
jerk,4,0.000078,0.000740
drew,5,0.000098,0.000903
dat,5,0.000098,0.000903
republicans,6,0.000117,0.001063
lincoln,6,0.000117,0.001063
greta,4,0.000078,0.000740
gerwig,3,0.000059,0.000572
wisdom,4,0.000078,0.000740
affordable,4,0.000078,0.000740
boycottespn,3,0.000059,0.000572
puts,6,0.000117,0.001063
mrwarchant,5,0.000098,0.000903
stat,6,0.000117,0.001063
realized,8,0.000157,0.001372
distance,3,0.000059,0.000572
cookie,4,0.000078,0.000740
caring,3,0.000059,0.000572
nydailynews,3,0.000059,0.000572
candidate,3,0.000059,0.000572
hows,3,0.000059,0.000572
hoping,12,0.000235,0.001963
wishing,4,0.000078,0.000740
pie,6,0.000117,0.001063
reads,6,0.000117,0.001063
thx,6,0.000117,0.001063
sharing,14,0.000274,0.002247
falls,7,0.000137,0.001219
resident,3,0.000059,0.000572
cake,5,0.000098,0.000903
eggplant,5,0.000098,0.000903
fresh,5,0.000098,0.000903
james,13,0.000254,0.002106
liked,6,0.000117,0.001063
wakeup,3,0.000059,0.000572
sf,8,0.000157,0.001372
soundcloud,8,0.000157,0.001372
excellence,4,0.000078,0.000740
express,6,0.000117,0.001063
eagle,4,0.000078,0.000740
civil,3,0.000059,0.000572
filter,3,0.000059,0.000572
positions,3,0.000059,0.000572
mountain,3,0.000059,0.000572
despicable,3,0.000059,0.000572
wins,6,0.000117,0.001063
returning,3,0.000059,0.000572
fantasy,4,0.000078,0.000740
bears,10,0.000196,0.001671
skinny,3,0.000059,0.000572
designer,5,0.000098,0.000903
thexfiles,3,0.000059,0.000572
soldiersandsailors,3,0.000059,0.000572
soldiersandsailersarch,3,0.000059,0.000572
brooklynny,4,0.000078,0.000740
jazz,6,0.000117,0.001063
bow,3,0.000059,0.000572
airport,3,0.000059,0.000572
asumeli,3,0.000059,0.000572
msamijoseph,4,0.000078,0.000740
sales,4,0.000078,0.000740
schedule,6,0.000117,0.001063
sale,8,0.000157,0.001372
removed,3,0.000059,0.000572
decades,3,0.000059,0.000572
trouble,7,0.000137,0.001219
souljaian,4,0.000078,0.000740
hire,4,0.000078,0.000740
sake,3,0.000059,0.000572
lately,9,0.000176,0.001523
youth,3,0.000059,0.000572
port,9,0.000176,0.001523
philadelphia,3,0.000059,0.000572
turner,3,0.000059,0.000572
combo,7,0.000137,0.001219
wedding,8,0.000157,0.001372
pumped,7,0.000137,0.001219
yoooo,3,0.000059,0.000572
angeles,3,0.000059,0.000572
epic,8,0.000157,0.001372
sold,3,0.000059,0.000572
hammerstein,10,0.000196,0.001671
ballroom,11,0.000215,0.001818
thehammerstein,6,0.000117,0.001063
rainbow,9,0.000176,0.001523
western,4,0.000078,0.000740
note,5,0.000098,0.000903
awards,5,0.000098,0.000903
du,3,0.000059,0.000572
tweeted,6,0.000117,0.001063
wrapped,4,0.000078,0.000740
alamo,3,0.000059,0.000572
trade,5,0.000098,0.000903
workers,6,0.000117,0.001063
prefer,3,0.000059,0.000572
maya,3,0.000059,0.000572
notes,4,0.000078,0.000740
surprise,6,0.000117,0.001063
laid,4,0.000078,0.000740
number,9,0.000176,0.001523
confirmed,5,0.000098,0.000903
hype,7,0.000137,0.001219
hole,7,0.000137,0.001219
khanoisseur,3,0.000059,0.000572
dealt,4,0.000078,0.000740
drops,6,0.000117,0.001063
drove,3,0.000059,0.000572
yards,4,0.000078,0.000740
prod,8,0.000157,0.001372
redhawknyc,6,0.000117,0.001063
firstnations,5,0.000098,0.000903
article,14,0.000274,0.002247
sabres,3,0.000059,0.000572
followers,4,0.000078,0.000740
maxwellshouse,4,0.000078,0.000740
oppression,4,0.000078,0.000740
arts,4,0.000078,0.000740
exercising,4,0.000078,0.000740
forgot,15,0.000294,0.002388
extra,5,0.000098,0.000903
nobel,4,0.000078,0.000740
prize,5,0.000098,0.000903
helpful,4,0.000078,0.000740
fund,3,0.000059,0.000572
books,7,0.000137,0.001219
jonahnro,3,0.000059,0.000572
caseriemer,4,0.000078,0.000740
meearf,3,0.000059,0.000572
loss,7,0.000137,0.001219
teacher,6,0.000117,0.001063
dang,4,0.000078,0.000740
shouldve,8,0.000157,0.001372
ryan,3,0.000059,0.000572
lucky,8,0.000157,0.001372
ugatz,3,0.000059,0.000572
harry,4,0.000078,0.000740
titties,5,0.000098,0.000903
crossed,5,0.000098,0.000903
dean,5,0.000098,0.000903
convo,4,0.000078,0.000740
maria,3,0.000059,0.000572
signs,3,0.000059,0.000572
calendar,3,0.000059,0.000572
ace,3,0.000059,0.000572
vice,4,0.000078,0.000740
talks,3,0.000059,0.000572
jerrys,3,0.000059,0.000572
yoga,4,0.000078,0.000740
vcosplays,3,0.000059,0.000572
greatness,3,0.000059,0.000572
bs,8,0.000157,0.001372
addition,4,0.000078,0.000740
brooklyncommons,3,0.000059,0.000572
thewaywithanoa,3,0.000059,0.000572
musewendi,3,0.000059,0.000572
kthalps,3,0.000059,0.000572
hurry,3,0.000059,0.000572
stupidly,3,0.000059,0.000572
profile,3,0.000059,0.000572
motion,5,0.000098,0.000903
sexygirls,3,0.000059,0.000572
fisting,3,0.000059,0.000572
bizarre,3,0.000059,0.000572
kik,3,0.000059,0.000572
ummmm,3,0.000059,0.000572
cheap,5,0.000098,0.000903
deadass,7,0.000137,0.001219
actions,6,0.000117,0.001063
cd,3,0.000059,0.000572
curbyourenthusiasm,4,0.000078,0.000740
italian,5,0.000098,0.000903
hated,3,0.000059,0.000572
asian,5,0.000098,0.000903
iconic,6,0.000117,0.001063
jake,4,0.000078,0.000740
bo,3,0.000059,0.000572
victims,7,0.000137,0.001219
dropped,5,0.000098,0.000903
gloomy,5,0.000098,0.000903
behave,3,0.000059,0.000572
philosophy,3,0.000059,0.000572
encourages,5,0.000098,0.000903
teach,5,0.000098,0.000903
sit,13,0.000254,0.002106
clients,3,0.000059,0.000572
parm,3,0.000059,0.000572
fairy,3,0.000059,0.000572
ensures,3,0.000059,0.000572
fed,4,0.000078,0.000740
guest,4,0.000078,0.000740
drake,3,0.000059,0.000572
weak,12,0.000235,0.001963
waiver,3,0.000059,0.000572
sea,6,0.000117,0.001063
bone,5,0.000098,0.000903
ittttt,3,0.000059,0.000572
climate,7,0.000137,0.001219
statements,3,0.000059,0.000572
economy,3,0.000059,0.000572
stamps,4,0.000078,0.000740
fell,6,0.000117,0.001063
applications,3,0.000059,0.000572
sell,8,0.000157,0.001372
unlocked,3,0.000059,0.000572
usually,4,0.000078,0.000740
flirting,3,0.000059,0.000572
textchat,5,0.000098,0.000903
broadcast,4,0.000078,0.000740
bnbuzzebooks,30,0.000587,0.004368
nekodesigner,25,0.000489,0.003730
ameripundit,25,0.000489,0.003730
complaints,4,0.000078,0.000740
houses,3,0.000059,0.000572
theshield,6,0.000117,0.001063
inktober,4,0.000078,0.000740
heavy,4,0.000078,0.000740
loop,3,0.000059,0.000572
shoes,4,0.000078,0.000740
agree,20,0.000391,0.003071
eyeshadow,3,0.000059,0.000572
fue,3,0.000059,0.000572
todos,5,0.000098,0.000903
dvd,9,0.000176,0.001523
ignored,5,0.000098,0.000903
strength,6,0.000117,0.001063
walks,4,0.000078,0.000740
ending,4,0.000078,0.000740
lineup,5,0.000098,0.000903
daniel,4,0.000078,0.000740
ford,3,0.000059,0.000572
austin,6,0.000117,0.001063
matters,3,0.000059,0.000572
yooo,3,0.000059,0.000572
building,15,0.000294,0.002388
character,10,0.000196,0.001671
preserve,4,0.000078,0.000740
manitoheathen,10,0.000196,0.001671
tunnel,7,0.000137,0.001219
mass,3,0.000059,0.000572
streaming,6,0.000117,0.001063
napafire,7,0.000137,0.001219
delicious,8,0.000157,0.001372
cali,3,0.000059,0.000572
tiltedsyllogism,8,0.000157,0.001372
canada,4,0.000078,0.000740
boxing,6,0.000117,0.001063
stephen,4,0.000078,0.000740
miller,4,0.000078,0.000740
tonights,7,0.000137,0.001219
holding,3,0.000059,0.000572
fart,4,0.000078,0.000740
humor,3,0.000059,0.000572
begging,3,0.000059,0.000572
grandpa,3,0.000059,0.000572
strange,6,0.000117,0.001063
tune,5,0.000098,0.000903
quieren,3,0.000059,0.000572
harsh,3,0.000059,0.000572
apps,3,0.000059,0.000572
rely,3,0.000059,0.000572
racism,4,0.000078,0.000740
trusted,3,0.000059,0.000572
interviews,3,0.000059,0.000572
britney,5,0.000098,0.000903
studios,3,0.000059,0.000572
coworkers,3,0.000059,0.000572
ends,3,0.000059,0.000572
tracks,4,0.000078,0.000740
sugar,4,0.000078,0.000740
idc,4,0.000078,0.000740
letter,3,0.000059,0.000572
judgement,3,0.000059,0.000572
representation,3,0.000059,0.000572
choreography,3,0.000059,0.000572
covered,4,0.000078,0.000740
influence,3,0.000059,0.000572
praying,5,0.000098,0.000903
return,6,0.000117,0.001063
lies,7,0.000137,0.001219
artwork,4,0.000078,0.000740
va,4,0.000078,0.000740
rat,4,0.000078,0.000740
rainbowtour,5,0.000098,0.000903
yas,3,0.000059,0.000572
allowing,3,0.000059,0.000572
recover,4,0.000078,0.000740
tribeca,4,0.000078,0.000740
hahahaha,5,0.000098,0.000903
inspired,6,0.000117,0.001063
skypeme,3,0.000059,0.000572
marvelsrunaways,7,0.000137,0.001219
bridal,6,0.000117,0.001063
voices,4,0.000078,0.000740
pretend,5,0.000098,0.000903
ella,3,0.000059,0.000572
liquidnuckledu,6,0.000117,0.001063
torch,3,0.000059,0.000572
nut,3,0.000059,0.000572
kick,5,0.000098,0.000903
fellas,3,0.000059,0.000572
wang,4,0.000078,0.000740
sengillibrand,3,0.000059,0.000572
heartbreaking,4,0.000078,0.000740
disney,8,0.000157,0.001372
moved,4,0.000078,0.000740
pissed,3,0.000059,0.000572
traceeellisross,8,0.000157,0.001372
paleyfest,13,0.000254,0.002106
easily,3,0.000059,0.000572
newsweek,3,0.000059,0.000572
confirms,3,0.000059,0.000572
idaho,3,0.000059,0.000572
demand,5,0.000098,0.000903
attribution,3,0.000059,0.000572
taconicstateparkway,7,0.000137,0.001219
quality,8,0.000157,0.001372
tops,3,0.000059,0.000572
low,12,0.000235,0.001963
allmattlaw,3,0.000059,0.000572
ivanka,6,0.000117,0.001063
cresseliawolf,4,0.000078,0.000740
ep,8,0.000157,0.001372
inspiration,4,0.000078,0.000740
competent,4,0.000078,0.000740
boycotting,3,0.000059,0.000572
trader,4,0.000078,0.000740
joes,5,0.000098,0.000903
ridiculous,5,0.000098,0.000903
felt,8,0.000157,0.001372
amctheatres,4,0.000078,0.000740
applebees,4,0.000078,0.000740
margaritas,3,0.000059,0.000572
staten,7,0.000137,0.001219
des,4,0.000078,0.000740
mondaynightfootball,4,0.000078,0.000740
witness,3,0.000059,0.000572
dammit,3,0.000059,0.000572
minvschi,3,0.000059,0.000572
dj,6,0.000117,0.001063
award,10,0.000196,0.001671
bleach,5,0.000098,0.000903
dish,5,0.000098,0.000903
giveaway,4,0.000078,0.000740
church,3,0.000059,0.000572
noah,4,0.000078,0.000740
fence,3,0.000059,0.000572
conservative,3,0.000059,0.000572
jk,3,0.000059,0.000572
couch,3,0.000059,0.000572
sr,3,0.000059,0.000572
moms,4,0.000078,0.000740
stylist,4,0.000078,0.000740
spanish,4,0.000078,0.000740
cheerfulexgf,3,0.000059,0.000572
enjoyed,9,0.000176,0.001523
darth,5,0.000098,0.000903
bungie,5,0.000098,0.000903
beans,3,0.000059,0.000572
mixed,4,0.000078,0.000740
stops,5,0.000098,0.000903
playlist,3,0.000059,0.000572
announce,4,0.000078,0.000740
glasses,8,0.000157,0.001372
reminds,9,0.000176,0.001523
promote,7,0.000137,0.001219
bounce,4,0.000078,0.000740
approach,5,0.000098,0.000903
glass,4,0.000078,0.000740
bday,5,0.000098,0.000903
hulu,6,0.000117,0.001063
buffering,4,0.000078,0.000740
guide,3,0.000059,0.000572
eso,3,0.000059,0.000572
shared,4,0.000078,0.000740
jetblue,7,0.000137,0.001219
dios,3,0.000059,0.000572
womens,3,0.000059,0.000572
tells,5,0.000098,0.000903
bought,12,0.000235,0.001963
sweater,5,0.000098,0.000903
donate,4,0.000078,0.000740
charity,3,0.000059,0.000572
installation,3,0.000059,0.000572
hulk,4,0.000078,0.000740
granted,4,0.000078,0.000740
chillin,4,0.000078,0.000740
referring,4,0.000078,0.000740
pouite,7,0.000137,0.001219
stephenking,4,0.000078,0.000740
ir,3,0.000059,0.000572
broccoli,3,0.000059,0.000572
eh,6,0.000117,0.001063
releasing,6,0.000117,0.001063
lower,9,0.000176,0.001523
employees,5,0.000098,0.000903
execs,3,0.000059,0.000572
snack,7,0.000137,0.001219
scientists,5,0.000098,0.000903
launching,5,0.000098,0.000903
jmmdsmom,3,0.000059,0.000572
gasoline,3,0.000059,0.000572
hasta,5,0.000098,0.000903
maana,3,0.000059,0.000572
viene,3,0.000059,0.000572
grande,4,0.000078,0.000740
session,6,0.000117,0.001063
catches,3,0.000059,0.000572
askbelieber,13,0.000254,0.002106
reub,4,0.000078,0.000740
sweat,3,0.000059,0.000572
legs,6,0.000117,0.001063
montana,4,0.000078,0.000740
lesbian,6,0.000117,0.001063
freestyle,3,0.000059,0.000572
wrathsmuzik,6,0.000117,0.001063
amen,7,0.000137,0.001219
