Number of pairs,13758.000000
Number of unique pairs,2483
Average pair frequency,5.540878
Pair entropy,7.402765

Pair,Frequency,Proportion,Entropy Term,Mutual Information
hammerstein ballroom,11.000000,0.000800,0.005702,9.850962
hammerstein thehammerstein,6.000000,0.000436,0.003374,9.850962
ballroom kesha,6.000000,0.000436,0.003374,8.289315
ballroom thehammerstein,6.000000,0.000436,0.003374,9.755652
ballroom rainbow,6.000000,0.000436,0.003374,9.350187
thehammerstein tour,6.000000,0.000436,0.003374,9.445497
thehammerstein kesha,6.000000,0.000436,0.003374,8.895451
thehammerstein rainbow,6.000000,0.000436,0.003374,9.956323
rainbow ny,6.000000,0.000436,0.003374,6.331982
rainbow tour,6.000000,0.000436,0.003374,9.040032
redhawknyc indigenouspeoplesday,6.000000,0.000436,0.003374,9.445497
maxwellshouse kesharose,3.000000,0.000218,0.001838,9.380959
maxwellshouse shawnmendes,3.000000,0.000218,0.001838,10.074106
maxwellshouse whydontwemusic,3.000000,0.000218,0.001838,10.767253
exercising amendment,3.000000,0.000218,0.001838,10.074106
nobel prize,3.000000,0.000218,0.001838,10.256427
brooklyncommons musewendi,3.000000,0.000218,0.001838,11.054935
brooklyncommons kthalps,3.000000,0.000218,0.001838,11.054935
thewaywithanoa musewendi,3.000000,0.000218,0.001838,11.054935
thewaywithanoa kthalps,3.000000,0.000218,0.001838,11.054935
musewendi kthalps,3.000000,0.000218,0.001838,11.054935
encourages pettiness,3.000000,0.000218,0.001838,10.544109
sit just,3.000000,0.000218,0.001838,4.331103
parm amazing,3.000000,0.000218,0.001838,7.863088
parm thanks,3.000000,0.000218,0.001838,7.509156
parm fairy,3.000000,0.000218,0.001838,11.054935
fairy mother,3.000000,0.000218,0.001838,9.157815
fairy god,3.000000,0.000218,0.001838,7.863088
fairy ensures,3.000000,0.000218,0.001838,11.054935
ensures fed,3.000000,0.000218,0.001838,10.767253
climate change,5.000000,0.000363,0.002878,8.484870
textchat kikit,3.000000,0.000218,0.001838,9.850962
bnbuzzebooks percent,3.000000,0.000218,0.001838,8.241524
bnbuzzebooks nekodesigner,22.000000,0.001599,0.010295,8.624516
bnbuzzebooks ameripundit,25.000000,0.001817,0.011467,8.752350
nekodesigner bnbuzzebooks,3.000000,0.000218,0.001838,6.632086
nekodesigner ameripundit,25.000000,0.001817,0.011467,8.934671
ameripundit percent,3.000000,0.000218,0.001838,8.423846
dvd cases,5.000000,0.000363,0.002878,9.080854
austin jeopardy,4.000000,0.000291,0.002368,9.802172
manitoheathen realdonaldtrump,8.000000,0.000581,0.004332,7.047602
manitoheathen ftweedy,10.000000,0.000727,0.005253,9.668641
manitoheathen espnpr,8.000000,0.000581,0.004332,9.365454
tunnel incident,3.000000,0.000218,0.001838,5.926352
tunnel updated,3.000000,0.000218,0.001838,6.731538
grandpa david,3.000000,0.000218,0.001838,9.445497
britney spears,4.000000,0.000291,0.002368,10.831791
recover day,3.000000,0.000218,0.001838,6.552659
recover crushing,3.000000,0.000218,0.001838,10.256427
marvelsrunaways nycc,3.000000,0.000218,0.001838,7.280898
marvelsrunaways runaways,5.000000,0.000363,0.002878,9.871165
marvelsrunaways marvel,4.000000,0.000291,0.002368,9.109025
bridal fall,3.000000,0.000218,0.001838,7.548377
paleyfest ny,4.000000,0.000291,0.002368,5.558792
taconicstateparkway ny,3.000000,0.000218,0.001838,5.890149
taconicstateparkway directions,6.000000,0.000436,0.003374,7.840513
taconicstateparkway exit,7.000000,0.000509,0.003858,8.128196
taconicstateparkway ramp,4.000000,0.000291,0.002368,10.207637
low key,3.000000,0.000218,0.001838,8.464668
boycotting espn,3.000000,0.000218,0.001838,7.664911
trader joes,4.000000,0.000291,0.002368,10.544109
staten island,5.000000,0.000363,0.002878,8.926703
jetblue flight,3.000000,0.000218,0.001838,8.908354
sweater weather,3.000000,0.000218,0.001838,8.310517
pouite pamelachougne,3.000000,0.000218,0.001838,9.696811
lower east,4.000000,0.000291,0.002368,7.535955
jmmdsmom shaunking,3.000000,0.000218,0.001838,10.207637
reub boy,4.000000,0.000291,0.002368,8.570028
murrow award,5.000000,0.000363,0.002878,8.895451
madonna madonnacharts,3.000000,0.000218,0.001838,10.361788
madonna madonnanation,3.000000,0.000218,0.001838,10.361788
madonna madonnaworld,3.000000,0.000218,0.001838,10.361788
sosofiareyes jcpenney,4.000000,0.000291,0.002368,10.138644
sosofiareyes iheartradio,5.000000,0.000363,0.002878,10.207637
truck av,4.000000,0.000291,0.002368,7.883850
truck blvd,4.000000,0.000291,0.002368,10.043334
truck routecommunipaw,4.000000,0.000291,0.002368,9.755652
ouch twitter,3.000000,0.000218,0.001838,7.333266
aaron baby,3.000000,0.000218,0.001838,6.165422
aaron judge,12.000000,0.000872,0.006144,7.509156
aaron rodgers,3.000000,0.000218,0.001838,8.607769
aaron hicks,4.000000,0.000291,0.002368,7.979160
costume photoshoot,3.000000,0.000218,0.001838,10.074106
costume photography,3.000000,0.000218,0.001838,9.157815
philip shive,5.000000,0.000363,0.002878,10.544109
mcmythead ladybuggedhc,11.000000,0.000800,0.005702,9.755652
mcmythead reefermcgee,11.000000,0.000800,0.005702,9.755652
ladybuggedhc reefermcgee,11.000000,0.000800,0.005702,9.755652
mcpheema repbarbaralee,3.000000,0.000218,0.001838,10.479571
hidisclothesure kids,4.000000,0.000291,0.002368,8.752350
hidisclothesure ps,4.000000,0.000291,0.002368,10.544109
javits center,3.000000,0.000218,0.001838,8.821343
alexianeoff pouite,3.000000,0.000218,0.001838,10.207637
bobby doing,3.000000,0.000218,0.001838,7.057754
bobby article,3.000000,0.000218,0.001838,8.667192
tavern museum,5.000000,0.000363,0.002878,8.975493
abc news,3.000000,0.000218,0.001838,7.750901
imaginarycircus ajaromano,3.000000,0.000218,0.001838,10.033284
kgbist d,4.000000,0.000291,0.002368,9.445497
kgbist congressman,4.000000,0.000291,0.002368,11.054935
congressman d,3.000000,0.000218,0.001838,9.445497
foxyjazzabelle stephiwill,3.000000,0.000218,0.001838,10.767253
bubble gum,3.000000,0.000218,0.001838,10.544109
houstonrockets vs,3.000000,0.000218,0.001838,8.241524
houstonrockets nyknicks,3.000000,0.000218,0.001838,9.563280
thegarden vs,4.000000,0.000291,0.002368,8.529206
thegarden nyknicks,3.000000,0.000218,0.001838,9.563280
thegarden houstonrockets,3.000000,0.000218,0.001838,10.033284
knicks game,3.000000,0.000218,0.001838,5.494253
knicks madison,3.000000,0.000218,0.001838,7.796838
lincolntunnel eb,3.000000,0.000218,0.001838,9.062505
lincolntunnel jersey,3.000000,0.000218,0.001838,7.876881
authority union,4.000000,0.000291,0.002368,8.975493
authority terminal,8.000000,0.000581,0.004332,9.445497
authority bus,8.000000,0.000581,0.004332,9.755652
iamantiwar mcpheema,3.000000,0.000218,0.001838,10.767253
iamantiwar cdawookie,3.000000,0.000218,0.001838,11.054935
iamantiwar repbarbaralee,3.000000,0.000218,0.001838,10.767253
cdawookie mcpheema,3.000000,0.000218,0.001838,10.767253
cdawookie repbarbaralee,3.000000,0.000218,0.001838,10.767253
amigo en,3.000000,0.000218,0.001838,7.722730
mikeyefrain yeah,3.000000,0.000218,0.001838,7.914621
steadysoul oh,3.000000,0.000218,0.001838,6.942241
cest que,4.000000,0.000291,0.002368,7.270745
cest vrai,3.000000,0.000218,0.001838,10.361788
vrai que,3.000000,0.000218,0.001838,7.676210
vrai cest,3.000000,0.000218,0.001838,10.361788
pire les,3.000000,0.000218,0.001838,9.755652
pire que,3.000000,0.000218,0.001838,7.676210
pire traiter,3.000000,0.000218,0.001838,11.054935
traiter les,3.000000,0.000218,0.001838,9.755652
traiter gens,3.000000,0.000218,0.001838,11.054935
traiter fils,3.000000,0.000218,0.001838,11.054935
gens fils,3.000000,0.000218,0.001838,11.054935
gens pute,3.000000,0.000218,0.001838,11.054935
fils pute,3.000000,0.000218,0.001838,11.054935
teen titans,3.000000,0.000218,0.001838,10.544109
samidahling madonna,3.000000,0.000218,0.001838,10.361788
samidahling madonnanation,3.000000,0.000218,0.001838,11.054935
madonnanation madonnaworld,3.000000,0.000218,0.001838,11.054935
chinatown manhattan,3.000000,0.000218,0.001838,7.568580
fraunces museum,5.000000,0.000363,0.002878,9.157815
fraunces tavern,5.000000,0.000363,0.002878,10.361788
thegiftedonfox thegifted,5.000000,0.000363,0.002878,8.681581
thelastjedi tickets,4.000000,0.000291,0.002368,7.357757
equality needs,4.000000,0.000291,0.002368,8.803643
jcorptm nycc,3.000000,0.000218,0.001838,8.128196
jcorptm cosplay,3.000000,0.000218,0.001838,8.857710
jcorptm nycccosplay,3.000000,0.000218,0.001838,11.054935
nycccosplay cosplay,3.000000,0.000218,0.001838,8.857710
nycccosplay photoshoot,3.000000,0.000218,0.001838,10.767253
nycccosplay costume,3.000000,0.000218,0.001838,10.361788
bedford avenue,22.000000,0.001599,0.010295,7.240892
bedford street,6.000000,0.000436,0.003374,5.734639
bedford metropolitan,4.000000,0.000291,0.002368,8.059203
bedford taylor,6.000000,0.000436,0.003374,8.687811
bedford nassau,4.000000,0.000291,0.002368,9.380959
marsha mondays,3.000000,0.000218,0.001838,9.956323
marsha moveoctober,3.000000,0.000218,0.001838,11.054935
marsha caribbean,3.000000,0.000218,0.001838,10.544109
moveoctober mondays,3.000000,0.000218,0.001838,9.956323
moveoctober mist,3.000000,0.000218,0.001838,10.361788
moveoctober caribbean,3.000000,0.000218,0.001838,10.544109
caribbean harlem,3.000000,0.000218,0.001838,8.809508
caribbean mondays,3.000000,0.000218,0.001838,9.445497
caribbean mist,3.000000,0.000218,0.001838,9.850962
jordanrussellny chrisklemens,5.000000,0.000363,0.002878,10.544109
rightviewpoint azygoslobe,4.000000,0.000291,0.002368,10.767253
rightviewpoint scrowder,4.000000,0.000291,0.002368,10.544109
rightviewpoint dineshdsouza,4.000000,0.000291,0.002368,10.544109
azygoslobe scrowder,4.000000,0.000291,0.002368,10.544109
azygoslobe dineshdsouza,4.000000,0.000291,0.002368,10.544109
scrowder dineshdsouza,4.000000,0.000291,0.002368,10.320966
supergirl happy,3.000000,0.000218,0.001838,4.380374
supergirl supgirl,11.000000,0.000800,0.005702,8.077552
melissabenoist thecwsupergirl,27.000000,0.001962,0.012233,8.148236
melissabenoist supergirl,17.000000,0.001236,0.008274,7.360190
melissabenoist chyleigh,11.000000,0.000800,0.005702,8.205806
melissabenoist mehcadbrooks,13.000000,0.000945,0.006581,8.441853
melissabenoist supergirlstaff,19.000000,0.001381,0.009094,8.464668
melissabenoist florianalima,3.000000,0.000218,0.001838,7.822814
thumbs yankee,3.000000,0.000218,0.001838,8.895451
breaks heart,3.000000,0.000218,0.001838,8.005135
nassau avenue,4.000000,0.000291,0.002368,6.922439
cr construction,5.000000,0.000363,0.002878,6.965045
cr directions,4.000000,0.000291,0.002368,6.608370
cr rd,12.000000,0.000872,0.006144,8.921426
cr exit,4.000000,0.000291,0.002368,6.741901
cr bridge,4.000000,0.000291,0.002368,7.994664
routecommunipaw av,4.000000,0.000291,0.002368,8.895451
fandango starwars,3.000000,0.000218,0.001838,8.361810
anniefofani ajamubaraka,3.000000,0.000218,0.001838,11.054935
anniefofani cordeliers,3.000000,0.000218,0.001838,11.054935
anniefofani natcounterpunch,3.000000,0.000218,0.001838,11.054935
ajamubaraka cordeliers,3.000000,0.000218,0.001838,11.054935
ajamubaraka natcounterpunch,3.000000,0.000218,0.001838,11.054935
ajamubaraka nicmerevans,3.000000,0.000218,0.001838,11.054935
cordeliers natcounterpunch,3.000000,0.000218,0.001838,11.054935
cordeliers nicmerevans,3.000000,0.000218,0.001838,11.054935
cordeliers evagolinger,3.000000,0.000218,0.001838,11.054935
natcounterpunch nicmerevans,3.000000,0.000218,0.001838,11.054935
natcounterpunch evagolinger,3.000000,0.000218,0.001838,11.054935
nicmerevans evagolinger,3.000000,0.000218,0.001838,11.054935
rianjohnson whatshappening,3.000000,0.000218,0.001838,10.544109
realmelina divas,5.000000,0.000363,0.002878,10.207637
realmelina championship,5.000000,0.000363,0.002878,10.207637
divas years,3.000000,0.000218,0.001838,7.366055
divas championship,5.000000,0.000363,0.002878,10.544109
championship years,3.000000,0.000218,0.001838,7.366055
championship later,3.000000,0.000218,0.001838,8.507227
chyleigh thecwsupergirl,5.000000,0.000363,0.002878,7.391373
chyleigh melissabenoist,3.000000,0.000218,0.001838,6.906523
chyleigh davidharewood,4.000000,0.000291,0.002368,8.885881
chyleigh florianalima,6.000000,0.000436,0.003374,9.445497
chyleigh jeremymjordan,4.000000,0.000291,0.002368,9.445497
lhhh just,3.000000,0.000218,0.001838,3.717998
blakeshelton voiceblinds,3.000000,0.000218,0.001838,9.445497
mehcadbrooks thecwsupergirl,8.000000,0.000581,0.004332,7.930370
mehcadbrooks supergirl,5.000000,0.000363,0.002878,7.134944
mehcadbrooks chyleigh,5.000000,0.000363,0.002878,8.415878
mehcadbrooks supergirlstaff,4.000000,0.000291,0.002368,7.905052
mehcadbrooks florianalima,3.000000,0.000218,0.001838,8.821343
mehcadbrooks jeremymjordan,3.000000,0.000218,0.001838,9.226808
odetteannable thecwsupergirl,3.000000,0.000218,0.001838,7.979160
supergirlstaff supergirl,17.000000,0.001236,0.008274,8.002044
whatshappening searchbabe,3.000000,0.000218,0.001838,7.548377
whatshappening anycost,3.000000,0.000218,0.001838,7.548377
kottu house,3.000000,0.000218,0.001838,7.631759
kottu roti,3.000000,0.000218,0.001838,10.074106
capsbolts allcaps,4.000000,0.000291,0.002368,10.767253
serendipreads outlanderstarz,4.000000,0.000291,0.002368,10.361788
brazy ive,3.000000,0.000218,0.001838,6.917105
empire state,4.000000,0.000291,0.002368,8.433896
derpachu thejwittz,3.000000,0.000218,0.001838,11.054935
davidharewood thecwsupergirl,6.000000,0.000436,0.003374,8.335835
davidharewood melissabenoist,3.000000,0.000218,0.001838,7.668663
florianalima thecwsupergirl,5.000000,0.000363,0.002878,8.307664
florianalima jeremymjordan,3.000000,0.000218,0.001838,10.074106
bizim yana,3.000000,0.000218,0.001838,11.054935
donna karan,3.000000,0.000218,0.001838,10.544109
eww happy,3.000000,0.000218,0.001838,6.759920
androboros tavern,3.000000,0.000218,0.001838,10.074106
androboros fraunces,3.000000,0.000218,0.001838,10.256427
jeremymjordan thecwsupergirl,3.000000,0.000218,0.001838,8.202304
savecomet waitressmusical,3.000000,0.000218,0.001838,11.054935
rhondamaga lsdmtshrooms,6.000000,0.000436,0.003374,10.361788
rhondamaga wsocfash,6.000000,0.000436,0.003374,10.361788
rhondamaga nickjfuentes,6.000000,0.000436,0.003374,10.361788
lsdmtshrooms wsocfash,6.000000,0.000436,0.003374,10.361788
lsdmtshrooms nickjfuentes,6.000000,0.000436,0.003374,10.361788
wsocfash nickjfuentes,6.000000,0.000436,0.003374,10.361788
bradford like,3.000000,0.000218,0.001838,4.376733
bradford looks,3.000000,0.000218,0.001838,6.454219
poblanopepper outside,3.000000,0.000218,0.001838,8.752350
avenuee incident,8.000000,0.000581,0.004332,6.368185
avenuee street,12.000000,0.000872,0.006144,6.715468
avenuee updated,5.000000,0.000363,0.002878,6.703368
complte failure,4.000000,0.000291,0.002368,9.157815
trojan trump,3.000000,0.000218,0.001838,7.070075
bogart makes,3.000000,0.000218,0.001838,7.895573
bogart pass,3.000000,0.000218,0.001838,9.032652
systemwide directions,4.000000,0.000291,0.002368,7.994664
systemwide port,4.000000,0.000291,0.002368,9.956323
systemwide authority,4.000000,0.000291,0.002368,10.074106
roebling cleared,5.000000,0.000363,0.002878,7.065951
roebling street,6.000000,0.000436,0.003374,6.715468
roebling broadway,6.000000,0.000436,0.003374,8.857710
thegifted just,3.000000,0.000218,0.001838,3.760558
ramp construction,4.000000,0.000291,0.002368,8.128196
fading art,3.000000,0.000218,0.001838,8.241524
fading away,3.000000,0.000218,0.001838,8.303400
fading available,3.000000,0.000218,0.001838,9.018053
emmadumont thegiftedonfox,3.000000,0.000218,0.001838,10.207637
canaan barrier,4.000000,0.000291,0.002368,9.755652
canaan toll,4.000000,0.000291,0.002368,9.668641
