Number of words,53982
Number of unique words,4428
Average word frequency,12.191057
Entropy,7.626037

Word,Frequency,Proportion,Entropy Term
sahsworld,5,0.000093,0.000860
votes,3,0.000056,0.000545
tolar,7,0.000130,0.001161
blues,4,0.000074,0.000705
statue,6,0.000111,0.001012
liberty,5,0.000093,0.000860
monument,3,0.000056,0.000545
purpose,7,0.000130,0.001161
shits,5,0.000093,0.000860
scottmillermlb,6,0.000111,0.001012
livemusicexp,5,0.000093,0.000860
ginger,4,0.000074,0.000705
sort,5,0.000093,0.000860
spotify,5,0.000093,0.000860
survive,3,0.000056,0.000545
pot,6,0.000111,0.001012
driving,4,0.000074,0.000705
traffic,51,0.000945,0.006580
btw,4,0.000074,0.000705
install,3,0.000056,0.000545
madman,3,0.000056,0.000545
sustainable,4,0.000074,0.000705
nueva,7,0.000130,0.001161
hacia,3,0.000056,0.000545
auto,4,0.000074,0.000705
dope,15,0.000278,0.002275
eb,91,0.001686,0.010764
canandaigua,7,0.000130,0.001161
sunday,10,0.000185,0.001592
airbnb,5,0.000093,0.000860
goodbye,3,0.000056,0.000545
sunrise,14,0.000259,0.002142
ridiculous,4,0.000074,0.000705
backlotsfilm,3,0.000056,0.000545
vital,3,0.000056,0.000545
tickets,13,0.000241,0.002006
tim,6,0.000111,0.001012
voice,13,0.000241,0.002006
icacademynj,11,0.000204,0.001732
kodak,4,0.000074,0.000705
jail,8,0.000148,0.001307
connect,7,0.000130,0.001161
doin,4,0.000074,0.000705
cards,3,0.000056,0.000545
lucky,5,0.000093,0.000860
universe,10,0.000185,0.001592
fires,17,0.000315,0.002539
valley,7,0.000130,0.001161
smoke,4,0.000074,0.000705
wet,5,0.000093,0.000860
ios,9,0.000167,0.001450
problem,17,0.000315,0.002539
africa,3,0.000056,0.000545
diverse,3,0.000056,0.000545
consider,8,0.000148,0.001307
armed,3,0.000056,0.000545
scandal,3,0.000056,0.000545
starring,4,0.000074,0.000705
mentioned,6,0.000111,0.001012
gary,3,0.000056,0.000545
melanin,5,0.000093,0.000860
ruined,4,0.000074,0.000705
meninisttweet,5,0.000093,0.000860
diversity,5,0.000093,0.000860
sessions,6,0.000111,0.001012
inspiring,8,0.000148,0.001307
slim,3,0.000056,0.000545
jewel,3,0.000056,0.000545
hamilton,14,0.000259,0.002142
thursday,10,0.000185,0.001592
whys,5,0.000093,0.000860
exist,8,0.000148,0.001307
lmaoo,5,0.000093,0.000860
dat,4,0.000074,0.000705
candy,3,0.000056,0.000545
grown,9,0.000167,0.001450
saving,5,0.000093,0.000860
wthe,3,0.000056,0.000545
artusalawfirm,5,0.000093,0.000860
clausjean,5,0.000093,0.000860
legitdottieo,7,0.000130,0.001161
danielabobkov,5,0.000093,0.000860
katiejlester,8,0.000148,0.001307
waste,8,0.000148,0.001307
nicest,3,0.000056,0.000545
hug,5,0.000093,0.000860
alternative,4,0.000074,0.000705
publicly,4,0.000074,0.000705
realized,3,0.000056,0.000545
nike,8,0.000148,0.001307
bonus,5,0.000093,0.000860
covered,3,0.000056,0.000545
champagne,3,0.000056,0.000545
peep,4,0.000074,0.000705
forcing,3,0.000056,0.000545
walks,3,0.000056,0.000545
anybody,6,0.000111,0.001012
moves,4,0.000074,0.000705
shoot,14,0.000259,0.002142
jhene,3,0.000056,0.000545
dynamic,5,0.000093,0.000860
software,5,0.000093,0.000860
wall,7,0.000130,0.001161
montage,4,0.000074,0.000705
simply,8,0.000148,0.001307
ir,4,0.000074,0.000705
morning,241,0.004464,0.024160
memories,8,0.000148,0.001307
unfit,7,0.000130,0.001161
pros,4,0.000074,0.000705
cbhessick,4,0.000074,0.000705
normal,8,0.000148,0.001307
childhood,8,0.000148,0.001307
learning,10,0.000185,0.001592
language,7,0.000130,0.001161
tough,10,0.000185,0.001592
travels,19,0.000352,0.002799
italian,7,0.000130,0.001161
value,16,0.000296,0.002408
photograph,3,0.000056,0.000545
neck,6,0.000111,0.001012
cover,6,0.000111,0.001012
liking,3,0.000056,0.000545
providing,5,0.000093,0.000860
charges,4,0.000074,0.000705
clique,3,0.000056,0.000545
doctor,5,0.000093,0.000860
owner,5,0.000093,0.000860
regardless,3,0.000056,0.000545
br,4,0.000074,0.000705
du,3,0.000056,0.000545
upset,7,0.000130,0.001161
hopeful,3,0.000056,0.000545
estate,3,0.000056,0.000545
av,19,0.000352,0.002799
nets,3,0.000056,0.000545
greatest,11,0.000204,0.001732
skill,3,0.000056,0.000545
charles,4,0.000074,0.000705
sound,16,0.000296,0.002408
silly,4,0.000074,0.000705
poles,3,0.000056,0.000545
treat,8,0.000148,0.001307
sus,8,0.000148,0.001307
profesionales,3,0.000056,0.000545
court,12,0.000222,0.001870
inches,3,0.000056,0.000545
dunno,3,0.000056,0.000545
changing,9,0.000167,0.001450
playlist,4,0.000074,0.000705
ta,4,0.000074,0.000705
loco,3,0.000056,0.000545
voy,5,0.000093,0.000860
dar,6,0.000111,0.001012
tiene,7,0.000130,0.001161
adult,9,0.000167,0.001450
conversation,9,0.000167,0.001450
fdszeva,4,0.000074,0.000705
oeverdaphne,8,0.000148,0.001307
goodedawn,4,0.000074,0.000705
ldavisusa,7,0.000130,0.001161
madison,10,0.000185,0.001592
presentation,3,0.000056,0.000545
bir,4,0.000074,0.000705
turn,14,0.000259,0.002142
location,3,0.000056,0.000545
nope,4,0.000074,0.000705
mais,5,0.000093,0.000860
genius,8,0.000148,0.001307
weapons,5,0.000093,0.000860
solid,6,0.000111,0.001012
security,15,0.000278,0.002275
recipe,6,0.000111,0.001012
pal,3,0.000056,0.000545
guru,4,0.000074,0.000705
individual,3,0.000056,0.000545
hasta,3,0.000056,0.000545
uno,4,0.000074,0.000705
russian,10,0.000185,0.001592
presidential,9,0.000167,0.001450
ignored,5,0.000093,0.000860
kent,3,0.000056,0.000545
gonnarain,9,0.000167,0.001450
rebfef,9,0.000167,0.001450
rosemcgowan,11,0.000204,0.001732
likely,9,0.000167,0.001450
permanent,6,0.000111,0.001012
damage,5,0.000093,0.000860
alex,7,0.000130,0.001161
padre,3,0.000056,0.000545
su,19,0.000352,0.002799
dime,3,0.000056,0.000545
humanity,4,0.000074,0.000705
dollar,6,0.000111,0.001012
fold,3,0.000056,0.000545
gon,5,0.000093,0.000860
th,10,0.000185,0.001592
shook,5,0.000093,0.000860
secure,4,0.000074,0.000705
blog,12,0.000222,0.001870
workers,3,0.000056,0.000545
johns,8,0.000148,0.001307
sum,3,0.000056,0.000545
recent,9,0.000167,0.001450
supergirl,4,0.000074,0.000705
broke,9,0.000167,0.001450
logic,3,0.000056,0.000545
flight,7,0.000130,0.001161
deer,3,0.000056,0.000545
psa,3,0.000056,0.000545
structure,4,0.000074,0.000705
iced,5,0.000093,0.000860
log,4,0.000074,0.000705
asses,5,0.000093,0.000860
usually,4,0.000074,0.000705
newriffstuff,3,0.000056,0.000545
punish,3,0.000056,0.000545
bigly,4,0.000074,0.000705
grant,5,0.000093,0.000860
condition,3,0.000056,0.000545
drugs,5,0.000093,0.000860
vorzn,5,0.000093,0.000860
stories,9,0.000167,0.001450
martin,4,0.000074,0.000705
basic,5,0.000093,0.000860
absolutely,16,0.000296,0.002408
employees,9,0.000167,0.001450
heal,3,0.000056,0.000545
recently,5,0.000093,0.000860
shots,4,0.000074,0.000705
vibes,10,0.000185,0.001592
false,6,0.000111,0.001012
explain,4,0.000074,0.000705
consistency,3,0.000056,0.000545
consistent,4,0.000074,0.000705
expression,3,0.000056,0.000545
shocked,4,0.000074,0.000705
shout,8,0.000148,0.001307
hip,3,0.000056,0.000545
hop,3,0.000056,0.000545
studio,10,0.000185,0.001592
amendment,7,0.000130,0.001161
tools,3,0.000056,0.000545
types,3,0.000056,0.000545
genocide,3,0.000056,0.000545
jus,5,0.000093,0.000860
musical,6,0.000111,0.001012
gift,8,0.000148,0.001307
ones,14,0.000259,0.002142
blessing,5,0.000093,0.000860
stunt,9,0.000167,0.001450
amazon,6,0.000111,0.001012
puts,4,0.000074,0.000705
buys,3,0.000056,0.000545
echo,5,0.000093,0.000860
delta,3,0.000056,0.000545
child,11,0.000204,0.001732
forced,6,0.000111,0.001012
nervous,5,0.000093,0.000860
gold,9,0.000167,0.001450
computer,3,0.000056,0.000545
drama,7,0.000130,0.001161
cats,5,0.000093,0.000860
hilarious,4,0.000074,0.000705
accused,4,0.000074,0.000705
speaking,15,0.000278,0.002275
skincare,4,0.000074,0.000705
knowing,10,0.000185,0.001592
interviews,3,0.000056,0.000545
fear,6,0.000111,0.001012
jewish,5,0.000093,0.000860
confirmed,5,0.000093,0.000860
jason,4,0.000074,0.000705
recording,16,0.000296,0.002408
mexican,3,0.000056,0.000545
glitches,3,0.000056,0.000545
dove,4,0.000074,0.000705
mta,23,0.000426,0.003307
pen,8,0.000148,0.001307
coast,3,0.000056,0.000545
international,3,0.000056,0.000545
awesomeness,3,0.000056,0.000545
vbspurs,3,0.000056,0.000545
theme,4,0.000074,0.000705
repeated,3,0.000056,0.000545
data,14,0.000259,0.002142
unless,4,0.000074,0.000705
madridfederer,3,0.000056,0.000545
egg,5,0.000093,0.000860
rose,4,0.000074,0.000705
thread,11,0.000204,0.001732
depend,3,0.000056,0.000545
actively,3,0.000056,0.000545
healthcare,9,0.000167,0.001450
slaves,4,0.000074,0.000705
protein,5,0.000093,0.000860
total,5,0.000093,0.000860
ja,6,0.000111,0.001012
global,10,0.000185,0.001592
veterans,4,0.000074,0.000705
homes,3,0.000056,0.000545
seek,4,0.000074,0.000705
jews,3,0.000056,0.000545
letters,3,0.000056,0.000545
ellis,4,0.000074,0.000705
immigration,5,0.000093,0.000860
requir,3,0.000056,0.000545
stars,10,0.000185,0.001592
holyshhitskriix,3,0.000056,0.000545
arms,3,0.000056,0.000545
keyboard,4,0.000074,0.000705
insurance,5,0.000093,0.000860
butter,5,0.000093,0.000860
cutting,6,0.000111,0.001012
ted,3,0.000056,0.000545
feelin,3,0.000056,0.000545
worldwide,3,0.000056,0.000545
stood,7,0.000130,0.001161
pitch,3,0.000056,0.000545
imsteveyj,3,0.000056,0.000545
mil,4,0.000074,0.000705
tier,3,0.000056,0.000545
v,7,0.000130,0.001161
nuit,3,0.000056,0.000545
wanjiral,6,0.000111,0.001012
rolling,4,0.000074,0.000705
carrying,3,0.000056,0.000545
services,10,0.000185,0.001592
yoga,4,0.000074,0.000705
stretch,3,0.000056,0.000545
convention,3,0.000056,0.000545
elite,5,0.000093,0.000860
shrink,3,0.000056,0.000545
noon,5,0.000093,0.000860
sit,7,0.000130,0.001161
accepted,3,0.000056,0.000545
position,4,0.000074,0.000705
inspired,7,0.000130,0.001161
upcoming,3,0.000056,0.000545
seconds,3,0.000056,0.000545
circus,3,0.000056,0.000545
marriage,4,0.000074,0.000705
jai,4,0.000074,0.000705
factual,3,0.000056,0.000545
concrete,4,0.000074,0.000705
confirms,4,0.000074,0.000705
columbia,3,0.000056,0.000545
paul,6,0.000111,0.001012
hombres,3,0.000056,0.000545
winners,3,0.000056,0.000545
encouraging,3,0.000056,0.000545
flatbush,3,0.000056,0.000545
falling,5,0.000093,0.000860
bap,4,0.000074,0.000705
restrictions,4,0.000074,0.000705
apply,54,0.001000,0.006910
developer,4,0.000074,0.000705
holidays,3,0.000056,0.000545
madeon,3,0.000056,0.000545
schimanskinyc,3,0.000056,0.000545
excuse,9,0.000167,0.001450
membership,3,0.000056,0.000545
boring,3,0.000056,0.000545
annual,9,0.000167,0.001450
access,7,0.000130,0.001161
active,3,0.000056,0.000545
tommy,3,0.000056,0.000545
kenyantraffic,3,0.000056,0.000545
ntsakenya,3,0.000056,0.000545
safety,21,0.000389,0.003055
rules,8,0.000148,0.001307
intelligent,4,0.000074,0.000705
net,4,0.000074,0.000705
bungie,4,0.000074,0.000705
clip,3,0.000056,0.000545
announced,6,0.000111,0.001012
nico,3,0.000056,0.000545
dice,3,0.000056,0.000545
yashar,4,0.000074,0.000705
harassed,8,0.000148,0.001307
wired,3,0.000056,0.000545
shared,5,0.000093,0.000860
management,8,0.000148,0.001307
handsome,3,0.000056,0.000545
cops,3,0.000056,0.000545
urgent,3,0.000056,0.000545
hole,3,0.000056,0.000545
candidates,5,0.000093,0.000860
blocked,14,0.000259,0.002142
diye,3,0.000056,0.000545
myrtle,8,0.000148,0.001307
tears,5,0.000093,0.000860
hiare,3,0.000056,0.000545
designers,3,0.000056,0.000545
editorial,4,0.000074,0.000705
held,5,0.000093,0.000860
relationships,4,0.000074,0.000705
salty,5,0.000093,0.000860
idc,4,0.000074,0.000705
crush,5,0.000093,0.000860
kidding,5,0.000093,0.000860
level,16,0.000296,0.002408
roommate,3,0.000056,0.000545
rise,8,0.000148,0.001307
grind,6,0.000111,0.001012
happening,10,0.000185,0.001592
den,7,0.000130,0.001161
extraordinary,3,0.000056,0.000545
cr,70,0.001297,0.008621
woods,4,0.000074,0.000705
brown,10,0.000185,0.001592
iamfonda,3,0.000056,0.000545
daughter,5,0.000093,0.000860
penn,3,0.000056,0.000545
immersive,3,0.000056,0.000545
resist,9,0.000167,0.001450
kim,7,0.000130,0.001161
plain,6,0.000111,0.001012
standwithjemele,14,0.000259,0.002142
wsw,3,0.000056,0.000545
jungle,3,0.000056,0.000545
brooklynbridge,4,0.000074,0.000705
context,4,0.000074,0.000705
spoken,7,0.000130,0.001161
jc,4,0.000074,0.000705
sides,3,0.000056,0.000545
mouth,8,0.000148,0.001307
hollandtunnel,3,0.000056,0.000545
south,32,0.000593,0.004405
tube,19,0.000352,0.002799
daycare,4,0.000074,0.000705
cruise,3,0.000056,0.000545
enter,6,0.000111,0.001012
split,8,0.000148,0.001307
skyesevens,6,0.000111,0.001012
systems,8,0.000148,0.001307
misstransstarinternational,49,0.000908,0.006358
susivilla,49,0.000908,0.006358
barcelona,51,0.000945,0.006580
susivillanyc,49,0.000908,0.006358
wreck,3,0.000056,0.000545
breath,4,0.000074,0.000705
smells,4,0.000074,0.000705
toprankrepost,7,0.000130,0.001161
sonoma,4,0.000074,0.000705
named,4,0.000074,0.000705
heading,4,0.000074,0.000705
rooftop,4,0.000074,0.000705
bars,7,0.000130,0.001161
tattedontwitch,3,0.000056,0.000545
liberal,6,0.000111,0.001012
adding,4,0.000074,0.000705
afford,3,0.000056,0.000545
subsidies,3,0.000056,0.000545
selling,8,0.000148,0.001307
blames,3,0.000056,0.000545
il,9,0.000167,0.001450
foto,5,0.000093,0.000860
checkoutstore,3,0.000056,0.000545
lived,3,0.000056,0.000545
sake,3,0.000056,0.000545
shazam,3,0.000056,0.000545
discover,5,0.000093,0.000860
updated,132,0.002445,0.014705
allamuchy,14,0.000259,0.002142
rape,6,0.000111,0.001012
demons,4,0.000074,0.000705
pair,4,0.000074,0.000705
lesson,6,0.000111,0.001012
magic,8,0.000148,0.001307
motivated,4,0.000074,0.000705
sunoco,3,0.000056,0.000545
warning,5,0.000093,0.000860
farm,3,0.000056,0.000545
huh,11,0.000204,0.001732
ignorance,4,0.000074,0.000705
ridge,3,0.000056,0.000545
puppy,5,0.000093,0.000860
dancer,3,0.000056,0.000545
request,4,0.000074,0.000705
answers,5,0.000093,0.000860
port,8,0.000148,0.001307
authority,12,0.000222,0.001870
hiphop,4,0.000074,0.000705
county,20,0.000370,0.002927
makeup,5,0.000093,0.000860
creepy,4,0.000074,0.000705
wakes,4,0.000074,0.000705
paid,25,0.000463,0.003556
surveysstart,17,0.000315,0.002539
fusers,3,0.000056,0.000545
mianomuchiri,3,0.000056,0.000545
settled,3,0.000056,0.000545
blasting,4,0.000074,0.000705
discipline,5,0.000093,0.000860
dc,10,0.000185,0.001592
dubbed,3,0.000056,0.000545
soap,3,0.000056,0.000545
peace,12,0.000222,0.001870
mueller,4,0.000074,0.000705
directly,4,0.000074,0.000705
thousand,5,0.000093,0.000860
production,5,0.000093,0.000860
sobre,4,0.000074,0.000705
tema,3,0.000056,0.000545
decide,5,0.000093,0.000860
community,7,0.000130,0.001161
kindness,3,0.000056,0.000545
african,3,0.000056,0.000545
portrait,6,0.000111,0.001012
turnpike,6,0.000111,0.001012
fund,5,0.000093,0.000860
edge,3,0.000056,0.000545
server,3,0.000056,0.000545
christ,4,0.000074,0.000705
cabinet,5,0.000093,0.000860
transportation,3,0.000056,0.000545
assistant,5,0.000093,0.000860
clouds,6,0.000111,0.001012
retweet,6,0.000111,0.001012
trust,13,0.000241,0.002006
ffs,3,0.000056,0.000545
yine,3,0.000056,0.000545
downtown,47,0.000871,0.006135
career,5,0.000093,0.000860
opportunity,5,0.000093,0.000860
worldmentalhealthday,36,0.000667,0.004877
kpop,3,0.000056,0.000545
mentalhealthday,3,0.000056,0.000545
various,3,0.000056,0.000545
gaining,4,0.000074,0.000705
productive,3,0.000056,0.000545
resultsfacebookcustomerservice,4,0.000074,0.000705
offers,8,0.000148,0.001307
provided,5,0.000093,0.000860
uses,4,0.000074,0.000705
troubleshooting,3,0.000056,0.000545
measures,3,0.000056,0.000545
teamfacebookcustomerservice,3,0.000056,0.000545
realshit,4,0.000074,0.000705
estar,4,0.000074,0.000705
taxpayer,3,0.000056,0.000545
chief,5,0.000093,0.000860
accessibility,3,0.000056,0.000545
turning,4,0.000074,0.000705
pub,3,0.000056,0.000545
comfort,3,0.000056,0.000545
track,9,0.000167,0.001450
launch,5,0.000093,0.000860
firstdatesau,14,0.000259,0.002142
sb,64,0.001186,0.007988
resolution,5,0.000093,0.000860
enriqueiglesias,4,0.000074,0.000705
tonightenriquepitbulltoursexandlovetourenriqueiglesiasenriquette,3,0.000056,0.000545
avenuee,6,0.000111,0.001012
singing,3,0.000056,0.000545
dancing,3,0.000056,0.000545
aos,6,0.000111,0.001012
jazz,5,0.000093,0.000860
lincolntunnel,12,0.000222,0.001870
offend,3,0.000056,0.000545
grab,4,0.000074,0.000705
guilty,3,0.000056,0.000545
pos,3,0.000056,0.000545
capture,3,0.000056,0.000545
instagood,3,0.000056,0.000545
fixed,3,0.000056,0.000545
assistance,4,0.000074,0.000705
loose,3,0.000056,0.000545
shipping,3,0.000056,0.000545
carbon,3,0.000056,0.000545
holland,4,0.000074,0.000705
tunnel,13,0.000241,0.002006
beach,3,0.000056,0.000545
bapbangyongguk,4,0.000074,0.000705
mountsinainyc,3,0.000056,0.000545
federal,4,0.000074,0.000705
wildfires,9,0.000167,0.001450
struggle,3,0.000056,0.000545
kimjunggidirect,3,0.000056,0.000545
anxiety,9,0.000167,0.001450
slept,10,0.000185,0.001592
paz,16,0.000296,0.002408
dios,6,0.000111,0.001012
posible,3,0.000056,0.000545
spread,5,0.000093,0.000860
epa,7,0.000130,0.001161
rihanna,4,0.000074,0.000705
specialist,4,0.000074,0.000705
agenda,8,0.000148,0.001307
property,3,0.000056,0.000545
taxes,8,0.000148,0.001307
forgotten,6,0.000111,0.001012
diwali,3,0.000056,0.000545
wsj,9,0.000167,0.001450
streethudson,6,0.000111,0.001012
yards,7,0.000130,0.001161
queensboro,8,0.000148,0.001307
plaza,25,0.000463,0.003556
streetharlem,7,0.000130,0.001161
eline,3,0.000056,0.000545
canal,8,0.000148,0.001307
streetport,6,0.000111,0.001012
gline,3,0.000056,0.000545
ferry,6,0.000111,0.001012
chambers,4,0.000074,0.000705
aline,6,0.000111,0.001012
uptown,3,0.000056,0.000545
fline,6,0.000111,0.001012
utica,9,0.000167,0.001450
hoytschermerhorn,3,0.000056,0.000545
queens,17,0.000315,0.002539
streetrockefeller,3,0.000056,0.000545
htsroosevelt,3,0.000056,0.000545
newjerseyturnpikeeasternspur,4,0.000074,0.000705
interchange,15,0.000278,0.002275
nj,96,0.001778,0.011261
atlantic,4,0.000074,0.000705
avenuebarclays,3,0.000056,0.000545
tonnelle,7,0.000130,0.001161
turnpikenj,6,0.000111,0.001012
pleasant,6,0.000111,0.001012
pulaskiskyway,5,0.000093,0.000860
routeraymond,5,0.000093,0.000860
blvd,6,0.000111,0.001012
avi,3,0.000056,0.000545
outfit,5,0.000093,0.000860
action,12,0.000222,0.001870
sino,4,0.000074,0.000705
corazn,4,0.000074,0.000705
cali,4,0.000074,0.000705
justshootjustgoshoot,4,0.000074,0.000705
trouble,5,0.000093,0.000860
highest,4,0.000074,0.000705
mytwitteranniversary,5,0.000093,0.000860
nazis,3,0.000056,0.000545
rd,73,0.001352,0.008933
vintage,5,0.000093,0.000860
humid,3,0.000056,0.000545
australia,13,0.000241,0.002006
closed,10,0.000185,0.001592
accident,18,0.000333,0.002670
hwy,5,0.000093,0.000860
ebwb,4,0.000074,0.000705
socceroos,3,0.000056,0.000545
ausvsyr,7,0.000130,0.001161
muy,5,0.000093,0.000860
sendero,6,0.000111,0.001012
estrecho,6,0.000111,0.001012
cuts,4,0.000074,0.000705
basketball,3,0.000056,0.000545
sunny,26,0.000482,0.003679
sweatshirt,3,0.000056,0.000545
dot,3,0.000056,0.000545
kathygriffin,3,0.000056,0.000545
goodmorning,14,0.000259,0.002142
taller,3,0.000056,0.000545
soccer,5,0.000093,0.000860
vol,3,0.000056,0.000545
client,4,0.000074,0.000705
press,5,0.000093,0.000860
flat,4,0.000074,0.000705
role,6,0.000111,0.001012
northern,5,0.000093,0.000860
cowboys,3,0.000056,0.000545
joelklatt,4,0.000074,0.000705
washington,17,0.000315,0.002539
display,3,0.000056,0.000545
ft,8,0.000148,0.001307
tiempos,5,0.000093,0.000860
badly,3,0.000056,0.000545
stick,5,0.000093,0.000860
activated,12,0.000222,0.001870
gain,19,0.000352,0.002799
prospect,5,0.000093,0.000860
expressway,6,0.000111,0.001012
ditka,8,0.000148,0.001307
cared,4,0.000074,0.000705
enjoying,6,0.000111,0.001012
nxstep,3,0.000056,0.000545
outsystems,3,0.000056,0.000545
therynheart,4,0.000074,0.000705
affected,5,0.000093,0.000860
facing,4,0.000074,0.000705
prince,3,0.000056,0.000545
johnson,6,0.000111,0.001012
liberia,4,0.000074,0.000705
shown,4,0.000074,0.000705
parking,5,0.000093,0.000860
swag,6,0.000111,0.001012
written,4,0.000074,0.000705
michelleobama,3,0.000056,0.000545
barackobama,6,0.000111,0.001012
possible,7,0.000130,0.001161
acquire,4,0.000074,0.000705
doublesided,3,0.000056,0.000545
networks,5,0.000093,0.000860
candidate,4,0.000074,0.000705
summary,6,0.000111,0.001012
touches,5,0.000093,0.000860
asia,5,0.000093,0.000860
contest,3,0.000056,0.000545
yesterday,19,0.000352,0.002799
lex,3,0.000056,0.000545
morons,5,0.000093,0.000860
colleagues,4,0.000074,0.000705
whatilearnedtoday,6,0.000111,0.001012
lexington,3,0.000056,0.000545
thelastjeditrailer,3,0.000056,0.000545
reaction,5,0.000093,0.000860
patreon,3,0.000056,0.000545
belt,5,0.000093,0.000860
industrial,4,0.000074,0.000705
restaurant,9,0.000167,0.001450
feud,4,0.000074,0.000705
explore,4,0.000074,0.000705
desk,8,0.000148,0.001307
addiction,3,0.000056,0.000545
toilet,4,0.000074,0.000705
nbcnews,4,0.000074,0.000705
prove,4,0.000074,0.000705
boycott,6,0.000111,0.001012
monkey,5,0.000093,0.000860
tarlton,7,0.000130,0.001161
idiot,11,0.000204,0.001732
prusvi,3,0.000056,0.000545
toll,17,0.000315,0.002539
jemelehill,27,0.000500,0.003802
spain,6,0.000111,0.001012
destroyed,4,0.000074,0.000705
lifetime,4,0.000074,0.000705
juan,4,0.000074,0.000705
os,3,0.000056,0.000545
mundo,3,0.000056,0.000545
communities,7,0.000130,0.001161
mayor,13,0.000241,0.002006
percent,4,0.000074,0.000705
photographer,4,0.000074,0.000705
begins,4,0.000074,0.000705
seasonal,3,0.000056,0.000545
innovation,5,0.000093,0.000860
rockstar,3,0.000056,0.000545
attend,3,0.000056,0.000545
annoying,8,0.000148,0.001307
scored,3,0.000056,0.000545
vietnam,4,0.000074,0.000705
lack,6,0.000111,0.001012
dallascowboys,5,0.000093,0.000860
decides,3,0.000056,0.000545
rocket,3,0.000056,0.000545
nys,4,0.000074,0.000705
moved,6,0.000111,0.001012
mg,4,0.000074,0.000705
uk,8,0.000148,0.001307
dropping,4,0.000074,0.000705
door,14,0.000259,0.002142
glimpse,3,0.000056,0.000545
melania,4,0.000074,0.000705
puertorico,15,0.000278,0.002275
flowers,3,0.000056,0.000545
slo,4,0.000074,0.000705
pueden,4,0.000074,0.000705
inequality,3,0.000056,0.000545
dollars,5,0.000093,0.000860
troll,4,0.000074,0.000705
create,13,0.000241,0.002006
burnt,3,0.000056,0.000545
donut,3,0.000056,0.000545
glaze,3,0.000056,0.000545
collaboration,6,0.000111,0.001012
entered,5,0.000093,0.000860
cest,3,0.000056,0.000545
lipstick,3,0.000056,0.000545
pig,4,0.000074,0.000705
triple,3,0.000056,0.000545
westfield,4,0.000074,0.000705
cricket,3,0.000056,0.000545
kosciuszko,3,0.000056,0.000545
hurts,3,0.000056,0.000545
newport,3,0.000056,0.000545
tacotuesday,3,0.000056,0.000545
tips,5,0.000093,0.000860
sculpture,6,0.000111,0.001012
harlemline,6,0.000111,0.001012
wassaic,4,0.000074,0.000705
terminal,16,0.000296,0.002408
upper,6,0.000111,0.001012
switch,4,0.000074,0.000705
brush,4,0.000074,0.000705
taconicstateparkway,16,0.000296,0.002408
ramp,14,0.000259,0.002142
ranting,4,0.000074,0.000705
hrc,3,0.000056,0.000545
member,10,0.000185,0.001592
manipedis,4,0.000074,0.000705
spa,4,0.000074,0.000705
parkway,42,0.000778,0.005570
paulmier,4,0.000074,0.000705
starts,11,0.000204,0.001732
hall,9,0.000167,0.001450
circuit,5,0.000093,0.000860
nuts,6,0.000111,0.001012
disabled,6,0.000111,0.001012
jerseycity,12,0.000222,0.001870
communipaw,3,0.000056,0.000545
delay,14,0.000259,0.002142
mins,17,0.000315,0.002539
therapist,4,0.000074,0.000705
develop,3,0.000056,0.000545
hr,3,0.000056,0.000545
reported,6,0.000111,0.001012
meditation,4,0.000074,0.000705
dem,3,0.000056,0.000545
und,5,0.000093,0.000860
ich,6,0.000111,0.001012
ma,8,0.000148,0.001307
snow,7,0.000130,0.001161
vr,3,0.000056,0.000545
morningjoe,15,0.000278,0.002275
routecommunipaw,5,0.000093,0.000860
whatexesaregoodfor,5,0.000093,0.000860
graffiti,3,0.000056,0.000545
neighborhoods,4,0.000074,0.000705
lincoln,7,0.000130,0.001161
seven,6,0.000111,0.001012
ignore,4,0.000074,0.000705
views,7,0.000130,0.001161
breakdown,3,0.000056,0.000545
trans,6,0.000111,0.001012
nightmare,4,0.000074,0.000705
feliz,5,0.000093,0.000860
c,13,0.000241,0.002006
ghostjunki,4,0.000074,0.000705
leezermae,4,0.000074,0.000705
kinkumakurokuma,4,0.000074,0.000705
batman,4,0.000074,0.000705
suits,4,0.000074,0.000705
respond,3,0.000056,0.000545
earphones,3,0.000056,0.000545
rochester,41,0.000760,0.005455
cher,4,0.000074,0.000705
purse,3,0.000056,0.000545
yaning,3,0.000056,0.000545
zhang,3,0.000056,0.000545
fudanuniversity,3,0.000056,0.000545
sciencespo,3,0.000056,0.000545
degree,8,0.000148,0.001307
antziga,4,0.000074,0.000705
ocean,10,0.000185,0.001592
jokes,5,0.000093,0.000860
studying,3,0.000056,0.000545
tuesdaythoughts,9,0.000167,0.001450
porn,7,0.000130,0.001161
hurricanes,3,0.000056,0.000545
fellow,6,0.000111,0.001012
governing,3,0.000056,0.000545
lmaoooo,3,0.000056,0.000545
colbywinters,6,0.000111,0.001012
producer,8,0.000148,0.001307
executive,10,0.000185,0.001592
calm,4,0.000074,0.000705
gemini,4,0.000074,0.000705
charlottesville,3,0.000056,0.000545
cowards,3,0.000056,0.000545
threat,3,0.000056,0.000545
asap,3,0.000056,0.000545
older,7,0.000130,0.001161
ganar,3,0.000056,0.000545
retirement,3,0.000056,0.000545
accounts,5,0.000093,0.000860
waving,3,0.000056,0.000545
disrespecting,4,0.000074,0.000705
li,4,0.000074,0.000705
technician,3,0.000056,0.000545
fields,3,0.000056,0.000545
