Number of pairs,23936.000000
Number of unique pairs,3783
Average pair frequency,6.327254
Pair entropy,7.842861

Pair,Frequency,Proportion,Entropy Term,Mutual Information
hair shoot,4.000000,0.000167,0.001453,6.719240
hair sensual,4.000000,0.000167,0.001453,7.412388
won big,3.000000,0.000125,0.001126,5.559781
newyorkcity manhattan,3.000000,0.000125,0.001126,5.703320
newyorkcity nyc,5.000000,0.000209,0.001770,5.038147
newyorkcity usa,5.000000,0.000209,0.001770,6.978752
lower manhattan,5.000000,0.000209,0.001770,6.693719
lower east,4.000000,0.000167,0.001453,6.341363
manhattan realdonaldtrump,3.000000,0.000125,0.001126,3.218413
manhattan ny,4.000000,0.000167,0.001453,3.138370
manhattan nyc,6.000000,0.000251,0.002078,4.204547
manhattan avenue,3.000000,0.000125,0.001126,4.152722
manhattan dr,3.000000,0.000125,0.001126,6.262936
manhattan bound,4.000000,0.000167,0.001453,5.739687
manhattan sb,3.000000,0.000125,0.001126,4.588959
manhattan utica,3.000000,0.000125,0.001126,6.550618
manhattan fdr,3.000000,0.000125,0.001126,7.361548
trending ny,14.000000,0.000585,0.004354,5.743526
ny love,3.000000,0.000125,0.001126,1.335182
ny youre,4.000000,0.000167,0.001453,2.242986
ny realdonaldtrump,4.000000,0.000167,0.001453,1.669384
ny today,3.000000,0.000125,0.001126,1.508454
ny just,7.000000,0.000292,0.002380,1.574280
ny like,3.000000,0.000125,0.001126,0.852008
ny great,32.000000,0.001337,0.008847,3.853305
ny got,7.000000,0.000292,0.002380,2.868080
ny going,5.000000,0.000209,0.001770,2.391519
ny year,3.000000,0.000125,0.001126,2.903798
ny know,3.000000,0.000125,0.001126,1.430492
ny want,3.000000,0.000125,0.001126,1.602864
ny job,50.000000,0.002089,0.012891,4.211113
ny fit,29.000000,0.001212,0.008137,4.975122
ny good,3.000000,0.000125,0.001126,1.187546
ny street,3.000000,0.000125,0.001126,2.266741
ny subway,3.000000,0.000125,0.001126,3.414624
ny state,3.000000,0.000125,0.001126,2.999108
ny help,3.000000,0.000125,0.001126,2.183744
ny town,10.000000,0.000418,0.003251,4.286463
ny construction,12.000000,0.000501,0.003809,2.820962
ny united,3.000000,0.000125,0.001126,4.203081
ny exactly,3.000000,0.000125,0.001126,3.915399
ny closure,3.000000,0.000125,0.001126,3.915399
ny directions,7.000000,0.000292,0.002380,2.495739
ny palenville,4.000000,0.000167,0.001453,5.407054
ny join,4.000000,0.000167,0.001453,3.370172
ny oct,15.000000,0.000627,0.004622,4.759369
ny view,20.000000,0.000836,0.005922,4.857008
ny latest,23.000000,0.000961,0.006676,4.256665
ny opening,20.000000,0.000836,0.005922,4.377435
ny details,21.000000,0.000877,0.006175,5.330681
ny check,23.000000,0.000961,0.006676,4.493666
ny cleared,5.000000,0.000209,0.001770,2.229000
ny exit,16.000000,0.000668,0.004887,3.392151
ny states,3.000000,0.000125,0.001126,4.272074
ny click,44.000000,0.001838,0.011579,5.142361
ny based,3.000000,0.000125,0.001126,4.713907
ny apply,23.000000,0.000961,0.006676,4.959029
ny south,4.000000,0.000167,0.001453,3.733078
ny expressway,3.000000,0.000125,0.001126,5.119372
ny button,3.000000,0.000125,0.001126,4.965221
ny tully,5.000000,0.000209,0.001770,6.035663
ny pabloalboran,3.000000,0.000125,0.001126,4.426225
ny forecast,15.000000,0.000627,0.004622,5.153273
ny leg,4.000000,0.000167,0.001453,4.896228
ny tue,15.000000,0.000627,0.004622,5.301694
ny sodus,4.000000,0.000167,0.001453,5.812519
time today,3.000000,0.000125,0.001126,1.954569
time day,5.000000,0.000209,0.001770,2.292123
time week,3.000000,0.000125,0.001126,2.926430
time whats,3.000000,0.000125,0.001126,3.668367
time got,3.000000,0.000125,0.001126,2.466898
time work,5.000000,0.000209,0.001770,2.456426
time year,4.000000,0.000167,0.001453,3.637596
time sleep,3.000000,0.000125,0.001126,2.975220
time train,3.000000,0.000125,0.001126,3.719661
event eb,3.000000,0.000125,0.001126,5.206383
best day,4.000000,0.000167,0.001453,2.819538
best team,14.000000,0.000585,0.004354,4.947770
best thing,3.000000,0.000125,0.001126,3.713356
best life,3.000000,0.000125,0.001126,3.180551
best friend,11.000000,0.000460,0.003532,5.364037
best wrs,3.000000,0.000125,0.001126,6.316045
best friends,7.000000,0.000292,0.002380,4.780716
best check,4.000000,0.000167,0.001453,3.941140
best comedy,3.000000,0.000125,0.001126,6.161895
best safety,5.000000,0.000209,0.001770,5.574108
team like,4.000000,0.000167,0.001453,2.336364
team time,6.000000,0.000251,0.002078,3.349914
team job,23.000000,0.000961,0.006676,4.631258
team immediate,4.000000,0.000167,0.001453,5.910580
team aid,9.000000,0.000376,0.002965,6.498367
team shot,3.000000,0.000125,0.001126,4.849708
team latest,23.000000,0.000961,0.006676,5.453339
team opening,23.000000,0.000961,0.006676,5.713870
team solution,3.000000,0.000125,0.001126,5.468748
team provider,3.000000,0.000125,0.001126,7.009193
team check,5.000000,0.000209,0.001770,4.164283
team ready,3.000000,0.000125,0.001126,4.064754
team instant,5.000000,0.000209,0.001770,6.672720
team safety,6.000000,0.000251,0.002078,5.756430
team activated,4.000000,0.000167,0.001453,5.910580
team member,4.000000,0.000167,0.001453,6.092902
cosplay nycc,4.000000,0.000167,0.001453,7.615328
puerto rico,18.000000,0.000752,0.005409,8.288310
puerto rican,4.000000,0.000167,0.001453,8.342377
seen like,3.000000,0.000125,0.001126,3.193814
nyc love,4.000000,0.000167,0.001453,2.283576
nyc realdonaldtrump,7.000000,0.000292,0.002380,2.889712
nyc make,3.000000,0.000125,0.001126,2.561208
nyc newyorkcity,5.000000,0.000209,0.001770,5.038147
nyc manhattan,7.000000,0.000292,0.002380,4.358698
nyc time,5.000000,0.000209,0.001770,2.631630
nyc art,3.000000,0.000125,0.001126,3.960925
nyc brooklyn,7.000000,0.000292,0.002380,3.313196
nyc america,3.000000,0.000125,0.001126,3.743202
nyc street,4.000000,0.000167,0.001453,3.215134
nyc october,4.000000,0.000167,0.001453,4.030884
nyc come,3.000000,0.000125,0.001126,3.028549
nyc follow,3.000000,0.000125,0.001126,3.309163
nyc does,3.000000,0.000125,0.001126,3.153003
nyc oct,3.000000,0.000125,0.001126,3.810643
nyc debut,9.000000,0.000376,0.002965,5.780084
nyc friends,4.000000,0.000167,0.001453,3.685138
nyc usa,7.000000,0.000292,0.002380,5.123304
nyc recording,9.000000,0.000376,0.002965,5.897867
nyc kims,9.000000,0.000376,0.002965,6.473231
god love,3.000000,0.000125,0.001126,2.914848
god today,3.000000,0.000125,0.001126,3.088120
god hes,3.000000,0.000125,0.001126,4.214131
god bless,10.000000,0.000418,0.003251,6.861557
sad really,3.000000,0.000125,0.001126,4.215985
thing just,4.000000,0.000167,0.001453,2.517369
thing morning,4.000000,0.000167,0.001453,3.216721
social media,12.000000,0.000501,0.003809,7.702340
really realdonaldtrump,3.000000,0.000125,0.001126,2.241904
really just,5.000000,0.000209,0.001770,2.098009
really like,5.000000,0.000209,0.001770,2.223035
really great,3.000000,0.000125,0.001126,2.346383
really think,4.000000,0.000167,0.001453,3.035134
really work,5.000000,0.000209,0.001770,2.870512
really hate,3.000000,0.000125,0.001126,3.728281
really going,5.000000,0.000209,0.001770,3.251720
really hard,3.000000,0.000125,0.001126,3.728281
really need,4.000000,0.000167,0.001453,2.855008
really twitter,3.000000,0.000125,0.001126,3.763999
really know,4.000000,0.000167,0.001453,2.578376
really want,5.000000,0.000209,0.001770,2.973891
really good,3.000000,0.000125,0.001126,2.047748
really shit,3.000000,0.000125,0.001126,2.888531
really wish,3.000000,0.000125,0.001126,4.057761
really leaving,4.000000,0.000167,0.001453,5.286426
really leave,3.000000,0.000125,0.001126,4.082453
talking girls,3.000000,0.000125,0.001126,5.678988
happy love,3.000000,0.000125,0.001126,2.102437
happy day,8.000000,0.000334,0.002675,3.083267
happy just,5.000000,0.000209,0.001770,2.005063
happy great,3.000000,0.000125,0.001126,2.253437
happy work,7.000000,0.000292,0.002380,3.114038
happy birthday,34.000000,0.001420,0.009314,6.174309
happy dream,3.000000,0.000125,0.001126,4.542892
happy tuesday,19.000000,0.000794,0.005667,5.154765
happy ass,3.000000,0.000125,0.001126,3.671053
happy assist,35.000000,0.001462,0.009545,6.579774
happy website,5.000000,0.000209,0.001770,5.193480
happy design,5.000000,0.000209,0.001770,4.857008
happy developing,3.000000,0.000125,0.001126,5.886627
happy remote,7.000000,0.000292,0.002380,5.635313
happy bday,4.000000,0.000167,0.001453,6.020158
happy emergency,3.000000,0.000125,0.001126,5.886627
happy nurses,3.000000,0.000125,0.001126,6.292092
happy weekteamcolumbiaed,3.000000,0.000125,0.001126,6.579774
happy bookday,4.000000,0.000167,0.001453,6.579774
birthday love,3.000000,0.000125,0.001126,3.300511
beautiful day,7.000000,0.000292,0.002380,3.636983
beautiful people,6.000000,0.000251,0.002078,3.541328
beautiful angel,3.000000,0.000125,0.001126,6.168409
beautiful make,3.000000,0.000125,0.001126,3.354999
beautiful tuesday,3.000000,0.000125,0.001126,3.996186
beautiful photo,4.000000,0.000167,0.001453,4.271289
beautiful soul,4.000000,0.000167,0.001453,6.088367
beautiful morning,7.000000,0.000292,0.002380,3.728135
white people,4.000000,0.000167,0.001453,3.209067
white man,4.000000,0.000167,0.001453,3.784877
white freeship,4.000000,0.000167,0.001453,5.836148
white house,12.000000,0.000501,0.003809,6.269784
white inkjet,4.000000,0.000167,0.001453,7.340225
white hub,4.000000,0.000167,0.001453,6.780609
white printable,3.000000,0.000125,0.001126,7.340225
night day,4.000000,0.000167,0.001453,2.885289
night just,6.000000,0.000251,0.002078,2.682555
thank u,9.000000,0.000376,0.002965,4.519416
thank god,13.000000,0.000543,0.004083,5.413839
thank sharing,4.000000,0.000167,0.001453,5.987723
girls just,3.000000,0.000125,0.001126,3.446083
wanna watch,3.000000,0.000125,0.001126,4.811968
wanna know,4.000000,0.000167,0.001453,3.607995
wanna come,3.000000,0.000125,0.001126,4.257657
wanna leave,3.000000,0.000125,0.001126,5.112073
dumb bitch,3.000000,0.000125,0.001126,6.226260
dumb tiger,3.000000,0.000125,0.001126,8.765234
believe like,4.000000,0.000167,0.001453,2.925970
yes love,3.000000,0.000125,0.001126,3.137992
yes docthompsonshow,3.000000,0.000125,0.001126,7.104503
bc right,3.000000,0.000125,0.001126,4.622099
going love,3.000000,0.000125,0.001126,2.201898
going day,5.000000,0.000209,0.001770,2.712724
going home,3.000000,0.000125,0.001126,3.788863
going work,3.000000,0.000125,0.001126,2.366201
going make,3.000000,0.000125,0.001126,2.767212
going win,3.000000,0.000125,0.001126,4.194328
going life,4.000000,0.000167,0.001453,3.138276
going follow,3.000000,0.000125,0.001126,3.515167
going lie,3.000000,0.000125,0.001126,4.887476
going morning,3.000000,0.000125,0.001126,2.293050
going test,6.000000,0.000251,0.002078,5.637781
year old,5.000000,0.000209,0.001770,5.322794
dream app,5.000000,0.000209,0.001770,6.232373
main street,4.000000,0.000167,0.001453,5.966670
nycc cosplay,3.000000,0.000125,0.001126,7.327646
nycc nycccosplay,3.000000,0.000125,0.001126,8.531619
trying make,3.000000,0.000125,0.001126,3.737207
trying best,3.000000,0.000125,0.001126,4.047362
trying fall,3.000000,0.000125,0.001126,4.941180
feel love,3.000000,0.000125,0.001126,2.667988
feel just,5.000000,0.000209,0.001770,2.570614
feel like,27.000000,0.001128,0.007656,4.382038
feel great,4.000000,0.000167,0.001453,3.106669
feel real,3.000000,0.000125,0.001126,4.009831
feel better,4.000000,0.000167,0.001453,3.956908
feel need,3.000000,0.000125,0.001126,3.039930
feel shit,4.000000,0.000167,0.001453,3.648817
feel bad,5.000000,0.000209,0.001770,4.424029
feel different,4.000000,0.000167,0.001453,5.273523
better best,4.000000,0.000167,0.001453,3.820776
better feel,3.000000,0.000125,0.001126,3.669226
better job,4.000000,0.000167,0.001453,3.007828
better president,3.000000,0.000125,0.001126,4.190523
avenue ny,4.000000,0.000167,0.001453,2.603694
avenue jersey,4.000000,0.000167,0.001453,4.094128
avenue construction,23.000000,0.000961,0.006676,4.773584
avenue directions,4.000000,0.000167,0.001453,3.238157
avenue incident,17.000000,0.000710,0.005149,4.224181
avenue station,34.000000,0.001420,0.009314,5.636967
avenue cleared,21.000000,0.000877,0.006175,4.966119
avenue church,7.000000,0.000292,0.002380,6.015941
avenue st,6.000000,0.000251,0.002078,4.588824
avenue bridge,8.000000,0.000334,0.002675,5.019607
avenue eb,3.000000,0.000125,0.001126,3.702306
avenue johns,6.000000,0.000251,0.002078,6.826871
avenue split,4.000000,0.000167,0.001453,6.421406
avenue updated,9.000000,0.000376,0.002965,4.428976
avenue plaza,4.000000,0.000167,0.001453,5.281972
avenue hoytschermerhorn,3.000000,0.000125,0.001126,7.114553
avenue turnpikenj,4.000000,0.000167,0.001453,6.709088
avenue washington,4.000000,0.000167,0.001453,5.667634
avenue ramp,4.000000,0.000167,0.001453,5.861790
avenue franklin,4.000000,0.000167,0.001453,6.891410
news connected,4.000000,0.000167,0.001453,7.065282
news ios,4.000000,0.000167,0.001453,6.947499
news summary,4.000000,0.000167,0.001453,7.352964
yall aint,3.000000,0.000125,0.001126,4.644914
yall tell,4.000000,0.000167,0.001453,4.376650
yall mean,3.000000,0.000125,0.001126,4.570806
yall think,5.000000,0.000209,0.001770,3.795421
yall really,3.000000,0.000125,0.001126,3.271523
yall knew,3.000000,0.000125,0.001126,5.312743
yall need,3.000000,0.000125,0.001126,3.104469
yall know,4.000000,0.000167,0.001453,3.115519
yall want,3.000000,0.000125,0.001126,3.000208
yall shit,3.000000,0.000125,0.001126,3.425674
yall looki,3.000000,0.000125,0.001126,7.209863
yall drink,4.000000,0.000167,0.001453,5.762944
yall leave,3.000000,0.000125,0.001126,4.619596
pay attention,5.000000,0.000209,0.001770,7.789682
free university,3.000000,0.000125,0.001126,6.655553
black people,3.000000,0.000125,0.001126,3.196488
black cases,5.000000,0.000209,0.001770,6.585709
black thugs,3.000000,0.000125,0.001126,7.615328
women harvey,3.000000,0.000125,0.001126,4.793950
hot like,3.000000,0.000125,0.001126,3.571108
ya en,3.000000,0.000125,0.001126,4.213021
ya sus,3.000000,0.000125,0.001126,6.758552
en el,16.000000,0.000668,0.004887,5.379952
en y,6.000000,0.000251,0.002078,4.376650
en es,3.000000,0.000125,0.001126,4.469740
en las,3.000000,0.000125,0.001126,4.964437
en que,4.000000,0.000167,0.001453,3.658810
en la,9.000000,0.000376,0.002965,4.554537
en manhattan,3.000000,0.000125,0.001126,4.122869
en los,4.000000,0.000167,0.001453,4.807433
en nueva,3.000000,0.000125,0.001126,6.237402
en su,4.000000,0.000167,0.001453,5.526556
en sendero,4.000000,0.000167,0.001453,6.679235
quick way,3.000000,0.000125,0.001126,5.630503
quick eliminate,3.000000,0.000125,0.001126,8.896262
quick errors,3.000000,0.000125,0.001126,8.426259
eliminate errors,3.000000,0.000125,0.001126,9.119406
oh yeah,4.000000,0.000167,0.001453,5.866129
oh god,4.000000,0.000167,0.001453,4.684135
oh yes,4.000000,0.000167,0.001453,4.907278
sure like,3.000000,0.000125,0.001126,2.817336
sure come,3.000000,0.000125,0.001126,4.333165
wars trailer,10.000000,0.000418,0.003251,7.566538
lmao realdonaldtrump,3.000000,0.000125,0.001126,3.366833
lmao just,3.000000,0.000125,0.001126,2.712113
hard work,4.000000,0.000167,0.001453,3.641270
hard time,3.000000,0.000125,0.001126,3.314196
hard believe,3.000000,0.000125,0.001126,4.654360
life just,6.000000,0.000251,0.002078,2.390030
life like,3.000000,0.000125,0.001126,1.821908
life people,3.000000,0.000125,0.001126,2.363579
life want,3.000000,0.000125,0.001126,2.572764
life rn,3.000000,0.000125,0.001126,4.662156
life getting,4.000000,0.000167,0.001453,3.934607
face look,3.000000,0.000125,0.001126,4.558449
face tatted,4.000000,0.000167,0.001453,7.948473
stop people,3.000000,0.000125,0.001126,2.960099
stop trying,4.000000,0.000167,0.001453,4.704791
stop shit,3.000000,0.000125,0.001126,3.594750
stop thinking,3.000000,0.000125,0.001126,5.110256
stop traffic,12.000000,0.000501,0.003809,5.932021
stop delay,6.000000,0.000251,0.002078,6.531642
stop mins,5.000000,0.000209,0.001770,6.155164
stop petty,3.000000,0.000125,0.001126,6.685792
tuesday day,4.000000,0.000167,0.001453,3.150570
tuesday week,5.000000,0.000209,0.001770,4.518846
tuesday good,3.000000,0.000125,0.001126,2.715252
tuesday morning,6.000000,0.000251,0.002078,3.647188
art sketch,3.000000,0.000125,0.001126,7.251457
art doodle,3.000000,0.000125,0.001126,7.811073
art history,3.000000,0.000125,0.001126,6.019314
ave stop,3.000000,0.000125,0.001126,5.386509
ave traffic,9.000000,0.000376,0.002965,6.884029
link bio,9.000000,0.000376,0.002965,7.895630
need day,4.000000,0.000167,0.001453,2.316012
need attention,5.000000,0.000209,0.001770,5.476047
need right,4.000000,0.000167,0.001453,3.001612
need just,9.000000,0.000376,0.002965,2.518742
need like,4.000000,0.000167,0.001453,1.832837
need make,3.000000,0.000125,0.001126,2.593643
need big,3.000000,0.000125,0.001126,3.300214
need know,3.000000,0.000125,0.001126,2.123640
need look,3.000000,0.000125,0.001126,3.115642
need start,5.000000,0.000209,0.001770,4.089753
need help,4.000000,0.000167,0.001453,3.164573
need change,3.000000,0.000125,0.001126,3.754131
need bed,3.000000,0.000125,0.001126,3.966692
need yankees,3.000000,0.000125,0.001126,4.107771
need support,3.000000,0.000125,0.001126,4.236983
need friends,4.000000,0.000167,0.001453,3.717573
need coffee,3.000000,0.000125,0.001126,3.866609
brooklyn sf,3.000000,0.000125,0.001126,6.316045
brooklyn great,3.000000,0.000125,0.001126,2.277390
brooklyn yo,3.000000,0.000125,0.001126,3.810520
brooklyn manhattan,3.000000,0.000125,0.001126,3.641897
brooklyn ny,22.000000,0.000919,0.006427,3.797616
brooklyn nyc,10.000000,0.000418,0.003251,3.669871
brooklyn job,3.000000,0.000125,0.001126,2.188911
brooklyn units,3.000000,0.000125,0.001126,6.316045
brooklyn family,3.000000,0.000125,0.001126,4.064754
brooklyn construction,3.000000,0.000125,0.001126,2.225876
brooklyn incident,40.000000,0.001671,0.010686,4.569022
brooklyn bridge,13.000000,0.000543,0.004083,4.994290
brooklyn bound,3.000000,0.000125,0.001126,4.406503
brooklyn updated,27.000000,0.001128,0.007656,5.016762
brooklyn downtown,38.000000,0.001588,0.010233,6.391166
hill weeks,3.000000,0.000125,0.001126,6.396467
historic tour,10.000000,0.000418,0.003251,8.295230
goes people,3.000000,0.000125,0.001126,3.994996
dodgers dbacks,3.000000,0.000125,0.001126,7.758429
dodgers nlds,3.000000,0.000125,0.001126,7.940751
dodgers sweep,4.000000,0.000167,0.001453,8.228433
dodgers thisteamla,3.000000,0.000125,0.001126,7.758429
try make,3.000000,0.000125,0.001126,4.084078
try look,3.000000,0.000125,0.001126,4.606077
big fan,3.000000,0.000125,0.001126,5.413178
big time,4.000000,0.000167,0.001453,3.340864
big thank,3.000000,0.000125,0.001126,3.960925
