Number of words,51720
Number of unique words,4265
Average word frequency,12.126612
Entropy,7.612985

Word,Frequency,Proportion,Entropy Term
texastech,10,0.000193,0.001653
disrespect,5,0.000097,0.000894
realmichaelkay,6,0.000116,0.001051
mike,6,0.000116,0.001051
garyvee,4,0.000077,0.000732
mckinnon,12,0.000232,0.001942
rude,5,0.000097,0.000894
bananas,4,0.000077,0.000732
stunning,5,0.000097,0.000894
burning,6,0.000116,0.001051
jackson,8,0.000155,0.001357
divorced,3,0.000058,0.000566
killed,16,0.000309,0.002500
overlap,5,0.000097,0.000894
objectively,3,0.000058,0.000566
mess,11,0.000213,0.001798
message,6,0.000116,0.001051
damon,3,0.000058,0.000566
weinsteins,3,0.000058,0.000566
preach,3,0.000058,0.000566
supergirl,7,0.000135,0.001206
study,5,0.000097,0.000894
potatoes,3,0.000058,0.000566
offering,4,0.000077,0.000732
crowd,7,0.000135,0.001206
outraged,3,0.000058,0.000566
centralpark,4,0.000077,0.000732
easier,3,0.000058,0.000566
pence,7,0.000135,0.001206
jealous,6,0.000116,0.001051
rhinestone,3,0.000058,0.000566
purchase,8,0.000155,0.001357
bodysuit,6,0.000116,0.001051
ir,5,0.000097,0.000894
gran,3,0.000058,0.000566
relevant,3,0.000058,0.000566
cbhessick,17,0.000329,0.002636
marshallproj,11,0.000213,0.001798
known,3,0.000058,0.000566
regret,5,0.000097,0.000894
train,23,0.000445,0.003432
knee,7,0.000135,0.001206
exhausting,3,0.000058,0.000566
goddamn,4,0.000077,0.000732
ink,6,0.000116,0.001051
customer,3,0.000058,0.000566
goodbye,5,0.000097,0.000894
heels,5,0.000097,0.000894
pushed,4,0.000077,0.000732
humanity,3,0.000058,0.000566
anyways,3,0.000058,0.000566
gf,5,0.000097,0.000894
upcoming,6,0.000116,0.001051
kept,6,0.000116,0.001051
gary,10,0.000193,0.001653
kraken,8,0.000155,0.001357
rappers,4,0.000077,0.000732
sanchez,8,0.000155,0.001357
entonces,3,0.000058,0.000566
fyi,3,0.000058,0.000566
youtuber,3,0.000058,0.000566
elgarysanchez,4,0.000077,0.000732
pumped,3,0.000058,0.000566
carporn,7,0.000135,0.001206
goooo,3,0.000058,0.000566
silver,5,0.000097,0.000894
pink,9,0.000174,0.001506
suit,5,0.000097,0.000894
bodied,3,0.000058,0.000566
momma,4,0.000077,0.000732
blow,14,0.000271,0.002224
hmmm,3,0.000058,0.000566
smiles,3,0.000058,0.000566
fault,5,0.000097,0.000894
maga,6,0.000116,0.001051
hurts,3,0.000058,0.000566
shop,6,0.000116,0.001051
octoberbaseball,4,0.000077,0.000732
joe,9,0.000174,0.001506
exiledpharaoh,3,0.000058,0.000566
fancy,7,0.000135,0.001206
journal,4,0.000077,0.000732
longer,4,0.000077,0.000732
po,6,0.000116,0.001051
reminded,4,0.000077,0.000732
riding,5,0.000097,0.000894
shots,5,0.000097,0.000894
alanhahn,3,0.000058,0.000566
wallyball,3,0.000058,0.000566
kp,3,0.000058,0.000566
cheated,3,0.000058,0.000566
draft,5,0.000097,0.000894
recommend,4,0.000077,0.000732
bobby,3,0.000058,0.000566
hr,5,0.000097,0.000894
huge,15,0.000290,0.002362
lounge,3,0.000058,0.000566
warned,4,0.000077,0.000732
qbs,3,0.000058,0.000566
tan,4,0.000077,0.000732
rlly,4,0.000077,0.000732
boo,15,0.000290,0.002362
vision,3,0.000058,0.000566
moehavingfun,6,0.000116,0.001051
profitbets,6,0.000116,0.001051
verdad,3,0.000058,0.000566
performing,4,0.000077,0.000732
putting,16,0.000309,0.002500
designer,4,0.000077,0.000732
uptown,5,0.000097,0.000894
washington,3,0.000058,0.000566
canadian,3,0.000058,0.000566
mashable,3,0.000058,0.000566
starving,4,0.000077,0.000732
active,3,0.000058,0.000566
ahh,4,0.000077,0.000732
holliday,3,0.000058,0.000566
final,8,0.000155,0.001357
ab,3,0.000058,0.000566
stadium,9,0.000174,0.001506
twice,7,0.000135,0.001206
natural,10,0.000193,0.001653
veces,5,0.000097,0.000894
casi,3,0.000058,0.000566
del,13,0.000251,0.002083
vivir,3,0.000058,0.000566
faces,4,0.000077,0.000732
asuka,11,0.000213,0.001798
fatal,4,0.000077,0.000732
soup,3,0.000058,0.000566
dkny,22,0.000425,0.003302
yard,5,0.000097,0.000894
austin,4,0.000077,0.000732
matthews,3,0.000058,0.000566
shows,15,0.000290,0.002362
miles,4,0.000077,0.000732
chill,15,0.000290,0.002362
gala,4,0.000077,0.000732
estreno,3,0.000058,0.000566
tu,8,0.000155,0.001357
female,8,0.000155,0.001357
devil,3,0.000058,0.000566
worried,5,0.000097,0.000894
wolfgangvina,4,0.000077,0.000732
soy,3,0.000058,0.000566
davidminpdx,9,0.000174,0.001506
assume,6,0.000116,0.001051
reading,19,0.000367,0.002906
century,4,0.000077,0.000732
soundtrack,5,0.000097,0.000894
burn,10,0.000193,0.001653
musical,4,0.000077,0.000732
hamilton,3,0.000058,0.000566
filmed,4,0.000077,0.000732
thelastjeditrailer,18,0.000348,0.002771
tooth,3,0.000058,0.000566
abscess,3,0.000058,0.000566
relief,4,0.000077,0.000732
nowadays,3,0.000058,0.000566
younger,4,0.000077,0.000732
angel,4,0.000077,0.000732
ave,9,0.000174,0.001506
thetrumpreport,10,0.000193,0.001653
king,9,0.000174,0.001506
freak,5,0.000097,0.000894
kings,3,0.000058,0.000566
minor,4,0.000077,0.000732
phoenix,4,0.000077,0.000732
transform,3,0.000058,0.000566
creature,4,0.000077,0.000732
guilty,4,0.000077,0.000732
talked,6,0.000116,0.001051
incredibly,6,0.000116,0.001051
kicked,4,0.000077,0.000732
wweasuka,7,0.000135,0.001206
contract,7,0.000135,0.001206
trailers,7,0.000135,0.001206
dignity,3,0.000058,0.000566
beyonce,4,0.000077,0.000732
wake,11,0.000213,0.001798
donnakaran,13,0.000251,0.002083
host,5,0.000097,0.000894
cast,6,0.000116,0.001051
dem,4,0.000077,0.000732
zimmer,3,0.000058,0.000566
offense,5,0.000097,0.000894
max,3,0.000058,0.000566
million,12,0.000232,0.001942
opposite,7,0.000135,0.001206
steve,5,0.000097,0.000894
alert,5,0.000097,0.000894
usually,11,0.000213,0.001798
spooky,3,0.000058,0.000566
bump,7,0.000135,0.001206
honey,4,0.000077,0.000732
church,5,0.000097,0.000894
soooo,3,0.000058,0.000566
william,4,0.000077,0.000732
napa,6,0.000116,0.001051
jean,5,0.000097,0.000894
sonoma,5,0.000097,0.000894
colbychambersxx,3,0.000058,0.000566
knowledge,6,0.000116,0.001051
wall,14,0.000271,0.002224
bubble,4,0.000077,0.000732
matters,5,0.000097,0.000894
puede,5,0.000097,0.000894
veo,4,0.000077,0.000732
french,6,0.000116,0.001051
comparing,3,0.000058,0.000566
shade,3,0.000058,0.000566
legacy,4,0.000077,0.000732
smoltz,4,0.000077,0.000732
career,5,0.000097,0.000894
leads,9,0.000174,0.001506
iconic,7,0.000135,0.001206
pack,4,0.000077,0.000732
roster,6,0.000116,0.001051
driving,6,0.000116,0.001051
eb,8,0.000155,0.001357
skill,3,0.000058,0.000566
caitlin,3,0.000058,0.000566
zone,6,0.000116,0.001051
demand,3,0.000058,0.000566
shoutout,5,0.000097,0.000894
blunt,3,0.000058,0.000566
balls,6,0.000116,0.001051
diggs,5,0.000097,0.000894
fg,5,0.000097,0.000894
administration,4,0.000077,0.000732
attack,12,0.000232,0.001942
vegas,6,0.000116,0.001051
prayers,3,0.000058,0.000566
costs,4,0.000077,0.000732
alternative,5,0.000097,0.000894
facts,21,0.000406,0.003171
lies,8,0.000155,0.001357
losing,10,0.000193,0.001653
hamillhimself,6,0.000116,0.001051
yahoo,3,0.000058,0.000566
lana,3,0.000058,0.000566
tfw,5,0.000097,0.000894
avawtsn,3,0.000058,0.000566
teen,3,0.000058,0.000566
andersoncooper,6,0.000116,0.001051
answer,15,0.000290,0.002362
sophisticated,3,0.000058,0.000566
powerful,10,0.000193,0.001653
allow,8,0.000155,0.001357
toy,3,0.000058,0.000566
beard,4,0.000077,0.000732
modeling,5,0.000097,0.000894
quite,11,0.000213,0.001798
test,7,0.000135,0.001206
kyrie,3,0.000058,0.000566
sponsored,4,0.000077,0.000732
darrenrovell,3,0.000058,0.000566
fundraiser,3,0.000058,0.000566
scary,9,0.000174,0.001506
eric,5,0.000097,0.000894
cuter,3,0.000058,0.000566
clothes,12,0.000232,0.001942
comfortable,9,0.000174,0.001506
tweeted,3,0.000058,0.000566
rally,5,0.000097,0.000894
melania,6,0.000116,0.001051
angry,4,0.000077,0.000732
trumpheadlines,3,0.000058,0.000566
planning,5,0.000097,0.000894
idiotoaktree,3,0.000058,0.000566
politico,5,0.000097,0.000894
explain,10,0.000193,0.001653
cynfinite,10,0.000193,0.001653
daydreaming,3,0.000058,0.000566
alschnier,3,0.000058,0.000566
rts,3,0.000058,0.000566
audio,4,0.000077,0.000732
famous,12,0.000232,0.001942
laundry,4,0.000077,0.000732
anniversary,8,0.000155,0.001357
amwriting,4,0.000077,0.000732
bowery,5,0.000097,0.000894
ballroom,10,0.000193,0.001653
sunshine,3,0.000058,0.000566
mueller,4,0.000077,0.000732
kneel,3,0.000058,0.000566
newprofilepic,3,0.000058,0.000566
mentions,4,0.000077,0.000732
prob,9,0.000174,0.001506
patience,4,0.000077,0.000732
mediahandlers,3,0.000058,0.000566
sweetheart,4,0.000077,0.000732
theglamgoth,3,0.000058,0.000566
terrifying,6,0.000116,0.001051
visit,11,0.000213,0.001798
far,28,0.000541,0.004072
jon,7,0.000135,0.001206
puedo,3,0.000058,0.000566
dormir,3,0.000058,0.000566
sueo,5,0.000097,0.000894
mention,10,0.000193,0.001653
gov,4,0.000077,0.000732
brown,5,0.000097,0.000894
fed,3,0.000058,0.000566
band,5,0.000097,0.000894
attracted,3,0.000058,0.000566
confusing,3,0.000058,0.000566
alumni,3,0.000058,0.000566
listened,5,0.000097,0.000894
bonnie,4,0.000077,0.000732
bagel,4,0.000077,0.000732
switched,4,0.000077,0.000732
plug,4,0.000077,0.000732
yoga,5,0.000097,0.000894
student,5,0.000097,0.000894
corners,3,0.000058,0.000566
direct,6,0.000116,0.001051
accounts,4,0.000077,0.000732
mary,4,0.000077,0.000732
showed,7,0.000135,0.001206
dc,5,0.000097,0.000894
advance,3,0.000058,0.000566
houston,3,0.000058,0.000566
julieroginsky,3,0.000058,0.000566
julie,3,0.000058,0.000566
pulled,10,0.000193,0.001653
nashville,3,0.000058,0.000566
shock,3,0.000058,0.000566
questions,10,0.000193,0.001653
drag,9,0.000174,0.001506
jet,4,0.000077,0.000732
dossier,3,0.000058,0.000566
earth,9,0.000174,0.001506
placement,3,0.000058,0.000566
artpop,5,0.000097,0.000894
flop,3,0.000058,0.000566
columbusday,8,0.000155,0.001357
professors,4,0.000077,0.000732
village,6,0.000116,0.001051
debate,5,0.000097,0.000894
mobile,3,0.000058,0.000566
lines,6,0.000116,0.001051
logic,5,0.000097,0.000894
regardless,3,0.000058,0.000566
danielcamposusa,3,0.000058,0.000566
justinettaputz,3,0.000058,0.000566
vitalikbuterin,3,0.000058,0.000566
proffaustus,3,0.000058,0.000566
momofuku,4,0.000077,0.000732
duck,29,0.000561,0.004198
library,4,0.000077,0.000732
hang,13,0.000251,0.002083
nights,12,0.000232,0.001942
jeremyshink,4,0.000077,0.000732
extreme,3,0.000058,0.000566
resist,12,0.000232,0.001942
stars,6,0.000116,0.001051
character,12,0.000232,0.001942
ay,5,0.000097,0.000894
sweet,17,0.000329,0.002636
cc,10,0.000193,0.001653
toxic,6,0.000116,0.001051
joes,4,0.000077,0.000732
allows,4,0.000077,0.000732
freedom,4,0.000077,0.000732
boggling,3,0.000058,0.000566
snow,4,0.000077,0.000732
salma,3,0.000058,0.000566
highlight,5,0.000097,0.000894
biased,3,0.000058,0.000566
dresses,6,0.000116,0.001051
wears,6,0.000116,0.001051
keyshia,3,0.000058,0.000566
access,3,0.000058,0.000566
loser,3,0.000058,0.000566
lately,6,0.000116,0.001051
cowboys,4,0.000077,0.000732
location,4,0.000077,0.000732
changed,9,0.000174,0.001506
ladies,11,0.000213,0.001798
sasha,5,0.000097,0.000894
itsbayleywwe,10,0.000193,0.001653
emmawwe,7,0.000135,0.001206
address,3,0.000058,0.000566
presidents,3,0.000058,0.000566
aye,4,0.000077,0.000732
pc,3,0.000058,0.000566
shorty,3,0.000058,0.000566
couch,4,0.000077,0.000732
jfmailander,3,0.000058,0.000566
brunomars,4,0.000077,0.000732
humble,4,0.000077,0.000732
finish,11,0.000213,0.001798
bf,5,0.000097,0.000894
smell,3,0.000058,0.000566
owner,4,0.000077,0.000732
apart,4,0.000077,0.000732
jomboy,3,0.000058,0.000566
assuming,3,0.000058,0.000566
sir,6,0.000116,0.001051
worry,5,0.000097,0.000894
mrs,3,0.000058,0.000566
ridge,3,0.000058,0.000566
harassment,4,0.000077,0.000732
alien,5,0.000097,0.000894
cohen,17,0.000329,0.002636
housewives,3,0.000058,0.000566
aka,7,0.000135,0.001206
icon,3,0.000058,0.000566
changing,3,0.000058,0.000566
analysis,6,0.000116,0.001051
redsox,3,0.000058,0.000566
timessquare,6,0.000116,0.001051
soldiers,3,0.000058,0.000566
furious,3,0.000058,0.000566
tl,7,0.000135,0.001206
indian,3,0.000058,0.000566
review,7,0.000135,0.001206
humans,8,0.000155,0.001357
asshole,7,0.000135,0.001206
cbsnews,4,0.000077,0.000732
screw,6,0.000116,0.001051
defenders,3,0.000058,0.000566
suppose,4,0.000077,0.000732
ceremony,3,0.000058,0.000566
disability,3,0.000058,0.000566
allowing,4,0.000077,0.000732
uh,3,0.000058,0.000566
mac,3,0.000058,0.000566
walked,11,0.000213,0.001798
kelly,6,0.000116,0.001051
delivery,5,0.000097,0.000894
santarosafire,4,0.000077,0.000732
napafire,4,0.000077,0.000732
nose,6,0.000116,0.001051
necessary,5,0.000097,0.000894
ticket,9,0.000174,0.001506
jimmy,3,0.000058,0.000566
lin,7,0.000135,0.001206
pills,3,0.000058,0.000566
taste,5,0.000097,0.000894
spanish,5,0.000097,0.000894
stare,3,0.000058,0.000566
coat,5,0.000097,0.000894
treating,4,0.000077,0.000732
plot,3,0.000058,0.000566
soap,5,0.000097,0.000894
mlbpostseason,3,0.000058,0.000566
donating,3,0.000058,0.000566
hurricane,3,0.000058,0.000566
bread,4,0.000077,0.000732
highly,4,0.000077,0.000732
rihanna,3,0.000058,0.000566
capsbolts,3,0.000058,0.000566
tragic,3,0.000058,0.000566
sean,6,0.000116,0.001051
taken,6,0.000116,0.001051
celebs,3,0.000058,0.000566
attend,3,0.000058,0.000566
theyve,3,0.000058,0.000566
enjoying,4,0.000077,0.000732
pos,4,0.000077,0.000732
rich,5,0.000097,0.000894
repadamschiff,8,0.000155,0.001357
moved,6,0.000116,0.001051
slow,3,0.000058,0.000566
calendar,3,0.000058,0.000566
names,5,0.000097,0.000894
pussy,15,0.000290,0.002362
geek,3,0.000058,0.000566
strip,60,0.001160,0.007841
sack,3,0.000058,0.000566
storm,3,0.000058,0.000566
memes,3,0.000058,0.000566
areeeegzzzz,3,0.000058,0.000566
tripleh,10,0.000193,0.001653
submissions,11,0.000213,0.001798
collaboration,9,0.000174,0.001506
ello,4,0.000077,0.000732
dak,3,0.000058,0.000566
dezbryant,4,0.000077,0.000732
ezekielelliott,4,0.000077,0.000732
rb,6,0.000116,0.001051
possibly,3,0.000058,0.000566
bigger,7,0.000135,0.001206
hemp,3,0.000058,0.000566
hooray,3,0.000058,0.000566
kidding,6,0.000116,0.001051
research,3,0.000058,0.000566
roc,3,0.000058,0.000566
bitches,8,0.000155,0.001357
size,10,0.000193,0.001653
estar,3,0.000058,0.000566
sou,3,0.000058,0.000566
anos,3,0.000058,0.000566
fine,18,0.000348,0.002771
publicity,3,0.000058,0.000566
rant,3,0.000058,0.000566
lay,6,0.000116,0.001051
thousands,5,0.000097,0.000894
celebrating,7,0.000135,0.001206
newyorkcity,14,0.000271,0.002224
andrew,4,0.000077,0.000732
twin,3,0.000058,0.000566
towels,3,0.000058,0.000566
op,3,0.000058,0.000566
funding,3,0.000058,0.000566
arts,3,0.000058,0.000566
hoboken,3,0.000058,0.000566
town,7,0.000135,0.001206
donald,11,0.000213,0.001798
youd,4,0.000077,0.000732
count,4,0.000077,0.000732
nightmare,3,0.000058,0.000566
dislike,3,0.000058,0.000566
defend,5,0.000097,0.000894
mail,4,0.000077,0.000732
marry,4,0.000077,0.000732
c,11,0.000213,0.001798
og,3,0.000058,0.000566
clout,4,0.000077,0.000732
jetblue,3,0.000058,0.000566
flight,6,0.000116,0.001051
constitutional,3,0.000058,0.000566
rights,7,0.000135,0.001206
cali,3,0.000058,0.000566
judyfunnny,3,0.000058,0.000566
sum,3,0.000058,0.000566
letters,3,0.000058,0.000566
refuse,5,0.000097,0.000894
planet,9,0.000174,0.001506
mph,4,0.000077,0.000732
barometer,3,0.000058,0.000566
rising,5,0.000097,0.000894
irving,4,0.000077,0.000732
plaza,10,0.000193,0.001653
rt,22,0.000425,0.003302
scare,7,0.000135,0.001206
skywalker,7,0.000135,0.001206
helped,3,0.000058,0.000566
elected,5,0.000097,0.000894
gold,9,0.000174,0.001506
marilyn,3,0.000058,0.000566
moma,3,0.000058,0.000566
rhl,16,0.000309,0.002500
carrie,9,0.000174,0.001506
purpose,4,0.000077,0.000732
forcing,4,0.000077,0.000732
noises,3,0.000058,0.000566
kylo,16,0.000309,0.002500
loyal,4,0.000077,0.000732
dec,5,0.000097,0.000894
pilot,5,0.000097,0.000894
fridge,4,0.000077,0.000732
hasta,3,0.000058,0.000566
systemic,3,0.000058,0.000566
bruh,15,0.000290,0.002362
nerd,4,0.000077,0.000732
pra,3,0.000058,0.000566
mais,8,0.000155,0.001357
hehe,5,0.000097,0.000894
com,6,0.000116,0.001051
muito,4,0.000077,0.000732
reto,4,0.000077,0.000732
trick,13,0.000251,0.002083
bother,3,0.000058,0.000566
skull,5,0.000097,0.000894
porcellisuzanne,4,0.000077,0.000732
speaks,6,0.000116,0.001051
cable,3,0.000058,0.000566
bjurmanper,3,0.000058,0.000566
rey,21,0.000406,0.003171
ren,8,0.000155,0.001357
according,4,0.000077,0.000732
terms,3,0.000058,0.000566
service,4,0.000077,0.000732
luis,3,0.000058,0.000566
imaginarycircus,6,0.000116,0.001051
ajaromano,8,0.000155,0.001357
sanders,3,0.000058,0.000566
cowboy,7,0.000135,0.001206
idgaf,3,0.000058,0.000566
crew,3,0.000058,0.000566
elses,4,0.000077,0.000732
wrapped,3,0.000058,0.000566
exciting,8,0.000155,0.001357
thanksgiving,6,0.000116,0.001051
tag,8,0.000155,0.001357
clean,7,0.000135,0.001206
shocked,5,0.000097,0.000894
stomach,5,0.000097,0.000894
racism,9,0.000174,0.001506
supremacy,4,0.000077,0.000732
international,3,0.000058,0.000566
cannibal,3,0.000058,0.000566
wwenxt,13,0.000251,0.002083
italy,3,0.000058,0.000566
jumping,3,0.000058,0.000566
fab,5,0.000097,0.000894
dvd,7,0.000135,0.001206
sper,3,0.000058,0.000566
box,8,0.000155,0.001357
mailers,3,0.000058,0.000566
chills,3,0.000058,0.000566
vi,4,0.000077,0.000732
bank,4,0.000077,0.000732
hater,5,0.000097,0.000894
tf,7,0.000135,0.001206
silence,9,0.000174,0.001506
porg,14,0.000271,0.002224
clubcumming,3,0.000058,0.000566
currently,14,0.000271,0.002224
minnesota,7,0.000135,0.001206
passeriform,5,0.000097,0.000894
jokes,4,0.000077,0.000732
var,3,0.000058,0.000566
lawrence,4,0.000077,0.000732
key,7,0.000135,0.001206
opened,3,0.000058,0.000566
tokyo,3,0.000058,0.000566
flourish,4,0.000077,0.000732
apparently,7,0.000135,0.001206
schedule,4,0.000077,0.000732
dollar,8,0.000155,0.001357
held,12,0.000232,0.001942
intense,3,0.000058,0.000566
yah,7,0.000135,0.001206
julianassange,3,0.000058,0.000566
firm,8,0.000155,0.001357
annoyed,3,0.000058,0.000566
trend,5,0.000097,0.000894
overhype,3,0.000058,0.000566
nostalgia,5,0.000097,0.000894
current,5,0.000097,0.000894
joking,3,0.000058,0.000566
info,5,0.000097,0.000894
goose,9,0.000174,0.001506
session,6,0.000116,0.001051
reference,5,0.000097,0.000894
everybody,8,0.000155,0.001357
success,6,0.000116,0.001051
stock,4,0.000077,0.000732
painting,9,0.000174,0.001506
stories,9,0.000174,0.001506
impeach,4,0.000077,0.000732
kyle,3,0.000058,0.000566
finn,12,0.000232,0.001942
bob,6,0.000116,0.001051
nerdy,3,0.000058,0.000566
tree,4,0.000077,0.000732
gentle,3,0.000058,0.000566
epic,5,0.000097,0.000894
chapman,6,0.000116,0.001051
wassup,3,0.000058,0.000566
goooooo,3,0.000058,0.000566
soldier,3,0.000058,0.000566
dodgers,7,0.000135,0.001206
sweep,4,0.000077,0.000732
dbacks,5,0.000097,0.000894
conversations,3,0.000058,0.000566
creepy,3,0.000058,0.000566
thebrave,6,0.000116,0.001051
reflection,3,0.000058,0.000566
rockcenternyc,3,0.000058,0.000566
nbcnewyork,5,0.000097,0.000894
hearing,5,0.000097,0.000894
shouldnt,8,0.000155,0.001357
cgi,4,0.000077,0.000732
grown,6,0.000116,0.001051
notice,7,0.000135,0.001206
general,3,0.000058,0.000566
society,7,0.000135,0.001206
btw,4,0.000077,0.000732
sensitive,3,0.000058,0.000566
pig,11,0.000213,0.001798
talks,5,0.000097,0.000894
hoy,6,0.000116,0.001051
hurry,4,0.000077,0.000732
liberal,4,0.000077,0.000732
compliment,6,0.000116,0.001051
ferry,5,0.000097,0.000894
boat,3,0.000058,0.000566
pray,6,0.000116,0.001051
balor,3,0.000058,0.000566
wweraw,4,0.000077,0.000732
jacket,6,0.000116,0.001051
soullesschimney,6,0.000116,0.001051
byronyork,5,0.000097,0.000894
leagues,4,0.000077,0.000732
states,7,0.000135,0.001206
ta,5,0.000097,0.000894
apps,4,0.000077,0.000732
cheers,3,0.000058,0.000566
sat,8,0.000155,0.001357
gotten,8,0.000155,0.001357
row,3,0.000058,0.000566
sabathia,5,0.000097,0.000894
lmaoooo,9,0.000174,0.001506
decide,6,0.000116,0.001051
cd,5,0.000097,0.000894
christopher,5,0.000097,0.000894
redemption,4,0.000077,0.000732
claims,4,0.000077,0.000732
butterfly,7,0.000135,0.001206
rockin,3,0.000058,0.000566
themenguin,4,0.000077,0.000732
afterbuzztv,4,0.000077,0.000732
kiaxet,4,0.000077,0.000732
concept,3,0.000058,0.000566
ma,6,0.000116,0.001051
deleted,3,0.000058,0.000566
accidentally,7,0.000135,0.001206
plate,4,0.000077,0.000732
lambs,3,0.000058,0.000566
gang,8,0.000155,0.001357
graham,3,0.000058,0.000566
powder,3,0.000058,0.000566
nyyankees,5,0.000097,0.000894
magical,4,0.000077,0.000732
period,8,0.000155,0.001357
snl,8,0.000155,0.001357
cosby,3,0.000058,0.000566
mins,4,0.000077,0.000732
confirmed,4,0.000077,0.000732
awakens,4,0.000077,0.000732
pitched,3,0.000058,0.000566
ace,5,0.000097,0.000894
rhod,4,0.000077,0.000732
suspension,3,0.000058,0.000566
dumbest,4,0.000077,0.000732
screaming,8,0.000155,0.001357
hood,3,0.000058,0.000566
pair,3,0.000058,0.000566
pants,5,0.000097,0.000894
profits,3,0.000058,0.000566
abigail,6,0.000116,0.001051
horses,3,0.000058,0.000566
arod,8,0.000155,0.001357
spoil,5,0.000097,0.000894
countonvic,3,0.000058,0.000566
rings,6,0.000116,0.001051
childhood,3,0.000058,0.000566
mcdonalds,9,0.000174,0.001506
depressed,3,0.000058,0.000566
chips,3,0.000058,0.000566
sponsor,3,0.000058,0.000566
deloitte,4,0.000077,0.000732
joined,4,0.000077,0.000732
appreciation,3,0.000058,0.000566
notes,5,0.000097,0.000894
fortunempw,3,0.000058,0.000566
checked,3,0.000058,0.000566
drama,3,0.000058,0.000566
market,3,0.000058,0.000566
emmy,3,0.000058,0.000566
queens,7,0.000135,0.001206
ordering,5,0.000097,0.000894
ears,6,0.000116,0.001051
absolute,3,0.000058,0.000566
poe,4,0.000077,0.000732
theory,4,0.000077,0.000732
actual,17,0.000329,0.002636
snoke,5,0.000097,0.000894
outs,8,0.000155,0.001357
products,3,0.000058,0.000566
kahnle,21,0.000406,0.003171
manage,7,0.000135,0.001206
hated,5,0.000097,0.000894
muy,6,0.000116,0.001051
szechuan,5,0.000097,0.000894
mic,3,0.000058,0.000566
gunsense,6,0.000116,0.001051
false,3,0.000058,0.000566
narrative,3,0.000058,0.000566
wtc,3,0.000058,0.000566
oculus,3,0.000058,0.000566
lmaoo,4,0.000077,0.000732
pissed,5,0.000097,0.000894
dreams,7,0.000135,0.001206
courage,3,0.000058,0.000566
named,6,0.000116,0.001051
trans,5,0.000097,0.000894
sisters,3,0.000058,0.000566
minds,3,0.000058,0.000566
shoots,4,0.000077,0.000732
dive,3,0.000058,0.000566
weirdly,3,0.000058,0.000566
footage,7,0.000135,0.001206
tattoo,12,0.000232,0.001942
suspect,9,0.000174,0.001506
loose,3,0.000058,0.000566
officials,3,0.000058,0.000566
japanese,3,0.000058,0.000566
sessions,3,0.000058,0.000566
hammerstein,9,0.000174,0.001506
edtechafterdark,3,0.000058,0.000566
fits,3,0.000058,0.000566
richard,5,0.000097,0.000894
ai,4,0.000077,0.000732
lied,6,0.000116,0.001051
stunt,5,0.000097,0.000894
parents,5,0.000097,0.000894
car,7,0.000135,0.001206
qui,3,0.000058,0.000566
routine,5,0.000097,0.000894
jajajaja,3,0.000058,0.000566
otro,3,0.000058,0.000566
invited,5,0.000097,0.000894
billion,4,0.000077,0.000732
assigned,5,0.000097,0.000894
trek,3,0.000058,0.000566
casually,3,0.000058,0.000566
fat,8,0.000155,0.001357
insult,4,0.000077,0.000732
tall,5,0.000097,0.000894
mountain,5,0.000097,0.000894
fucks,5,0.000097,0.000894
heymanhustle,4,0.000077,0.000732
aliciafoxy,5,0.000097,0.000894
triage,3,0.000058,0.000566
expand,3,0.000058,0.000566
main,5,0.000097,0.000894
racing,4,0.000077,0.000732
simulation,3,0.000058,0.000566
seconds,3,0.000058,0.000566
leica,3,0.000058,0.000566
brianklaas,3,0.000058,0.000566
groups,4,0.000077,0.000732
recent,5,0.000097,0.000894
vacation,7,0.000135,0.001206
views,6,0.000116,0.001051
parade,9,0.000174,0.001506
credits,3,0.000058,0.000566
doin,4,0.000077,0.000732
radio,5,0.000097,0.000894
possible,5,0.000097,0.000894
headed,3,0.000058,0.000566
soft,3,0.000058,0.000566
opens,3,0.000058,0.000566
princess,5,0.000097,0.000894
leia,4,0.000077,0.000732
episodes,3,0.000058,0.000566
writers,3,0.000058,0.000566
circa,4,0.000077,0.000732
gimme,3,0.000058,0.000566
fox,9,0.000174,0.001506
sox,6,0.000116,0.001051
thetwoessences,4,0.000077,0.000732
directingactors,3,0.000058,0.000566
celebration,11,0.000213,0.001798
dame,4,0.000077,0.000732
possibility,3,0.000058,0.000566
slim,4,0.000077,0.000732
prolly,6,0.000116,0.001051
theponybarues,5,0.000097,0.000894
dumbass,4,0.000077,0.000732
south,12,0.000232,0.001942
sydney,3,0.000058,0.000566
toto,3,0.000058,0.000566
mariafibonacci,7,0.000135,0.001206
gusta,4,0.000077,0.000732
dazzling,3,0.000058,0.000566
charlie,4,0.000077,0.000732
booth,3,0.000058,0.000566
indigenouspeopleday,3,0.000058,0.000566
kotrpodcast,7,0.000135,0.001206
ripped,3,0.000058,0.000566
gente,4,0.000077,0.000732
bow,3,0.000058,0.000566
journey,3,0.000058,0.000566
equivalent,3,0.000058,0.000566
lived,6,0.000116,0.001051
humor,4,0.000077,0.000732
jk,3,0.000058,0.000566
shitting,3,0.000058,0.000566
throwback,4,0.000077,0.000732
offers,3,0.000058,0.000566
tiny,3,0.000058,0.000566
kindly,3,0.000058,0.000566
exclusive,5,0.000097,0.000894
taxes,5,0.000097,0.000894
spy,3,0.000058,0.000566
