Number of pairs,13911.000000
Number of unique pairs,2640
Average pair frequency,5.269318
Pair entropy,7.535640

Pair,Frequency,Proportion,Entropy Term,Mutual Information
special teams,3.000000,0.000216,0.001821,7.404591
special newyorkcity,4.000000,0.000288,0.002345,7.618165
special arena,4.000000,0.000288,0.002345,8.311312
special madisonsquaregarden,4.000000,0.000288,0.002345,8.870928
special citywide,4.000000,0.000288,0.002345,8.870928
mta e,4.000000,0.000288,0.002345,7.056284
mta bus,5.000000,0.000359,0.002851,7.998550
mta av,3.000000,0.000216,0.001821,8.640404
mta st,3.000000,0.000216,0.001821,7.030966
relaxing evening,16.000000,0.001150,0.007784,8.848043
relaxing far,15.000000,0.001078,0.007367,8.709397
hells manhattan,9.000000,0.000647,0.004751,7.225122
hells kitchen,14.000000,0.001006,0.006946,9.075722
nycomiccon comic,3.000000,0.000216,0.001821,8.611416
macys want,3.000000,0.000216,0.001821,6.441003
macys selling,3.000000,0.000216,0.001821,9.258044
low blow,4.000000,0.000288,0.002345,8.274944
playoff game,4.000000,0.000288,0.002345,6.160411
sexual harassment,3.000000,0.000216,0.001821,9.481187
bareillesgodspeed frank,3.000000,0.000216,0.001821,10.557327
busy monday,3.000000,0.000216,0.001821,6.773137
atlantic center,3.000000,0.000216,0.001821,8.546878
atlantic avenuebarclays,3.000000,0.000216,0.001821,10.780470
kesha manhattan,3.000000,0.000216,0.001821,6.057517
kesha concert,3.000000,0.000216,0.001821,7.784738
carlitosalvarez saludos,3.000000,0.000216,0.001821,10.375005
newyorkcomiccon cosplay,3.000000,0.000216,0.001821,8.352722
shooting police,3.000000,0.000216,0.001821,7.448266
shooting texas,3.000000,0.000216,0.001821,7.497056
shooting tech,3.000000,0.000216,0.001821,7.602416
texas university,3.000000,0.000216,0.001821,8.072420
texas tech,12.000000,0.000863,0.006086,8.765567
texas lockdown,3.000000,0.000216,0.001821,8.323734
tech officer,4.000000,0.000288,0.002345,8.465463
tech university,3.000000,0.000216,0.001821,8.177780
tech police,3.000000,0.000216,0.001821,7.330483
tech lockdown,3.000000,0.000216,0.001821,8.429095
management called,4.000000,0.000288,0.002345,7.666955
management red,4.000000,0.000288,0.002345,7.988538
management firm,6.000000,0.000431,0.003342,9.681858
suck dick,3.000000,0.000216,0.001821,7.927839
smoking skull,3.000000,0.000216,0.001821,9.576497
sounds like,14.000000,0.001006,0.006946,5.276737
sounds day,3.000000,0.000216,0.001821,4.797794
campus lockdown,3.000000,0.000216,0.001821,9.122242
mckinnon runs,3.000000,0.000216,0.001821,7.784738
jackson htsroosevelt,3.000000,0.000216,0.001821,10.087323
centralpark manhattan,3.000000,0.000216,0.001821,7.379273
bodysuit fashion,4.000000,0.000288,0.002345,8.670257
cbhessick marshallproj,11.000000,0.000791,0.005648,9.333551
cbhessick davidminpdx,9.000000,0.000647,0.004751,9.333551
gary sanchez,6.000000,0.000431,0.003342,9.576497
elgarysanchez yankees,3.000000,0.000216,0.001821,6.411022
carporn jersey,7.000000,0.000503,0.003822,7.876305
carporn madison,7.000000,0.000503,0.003822,9.601815
huge fan,4.000000,0.000288,0.002345,7.181447
rlly u,3.000000,0.000216,0.001821,6.743284
moehavingfun lol,3.000000,0.000216,0.001821,6.404713
moehavingfun profitbets,6.000000,0.000431,0.003342,10.375005
profitbets lol,3.000000,0.000216,0.001821,6.404713
uptown station,3.000000,0.000216,0.001821,7.497056
uptown street,3.000000,0.000216,0.001821,7.724113
uptown canal,3.000000,0.000216,0.001821,9.576497
natural history,5.000000,0.000359,0.002851,8.141413
del mundo,3.000000,0.000216,0.001821,9.314133
asuka raw,3.000000,0.000216,0.001821,6.324187
dkny clearly,3.000000,0.000216,0.001821,7.083292
estreno mundial,3.000000,0.000216,0.001821,10.780470
wolfgangvina jmpoool,4.000000,0.000288,0.002345,10.220854
davidminpdx marshallproj,9.000000,0.000647,0.004751,9.768869
reading like,3.000000,0.000216,0.001821,4.049949
century modern,3.000000,0.000216,0.001821,10.087323
century teak,3.000000,0.000216,0.001821,10.269645
tooth abscess,3.000000,0.000216,0.001821,11.068152
tooth relief,3.000000,0.000216,0.001821,10.780470
abscess relief,3.000000,0.000216,0.001821,10.780470
steve bannon,3.000000,0.000216,0.001821,8.883350
wall street,4.000000,0.000288,0.002345,6.982176
eb cleared,3.000000,0.000216,0.001821,7.424735
eb rd,4.000000,0.000288,0.002345,9.864179
andersoncooper thank,3.000000,0.000216,0.001821,6.858497
idiotoaktree politico,3.000000,0.000216,0.001821,10.557327
daydreaming reunion,3.000000,0.000216,0.001821,9.527707
bowery ballroom,3.000000,0.000216,0.001821,9.353354
ballroom grand,4.000000,0.000288,0.002345,8.685524
jon gruden,3.000000,0.000216,0.001821,9.240025
alumni yall,3.000000,0.000216,0.001821,7.404591
alumni asked,3.000000,0.000216,0.001821,9.122242
alumni listened,3.000000,0.000216,0.001821,10.557327
listened following,3.000000,0.000216,0.001821,8.947889
listened link,3.000000,0.000216,0.001821,8.360102
listened click,3.000000,0.000216,0.001821,8.564896
bonnie tshirt,3.000000,0.000216,0.001821,9.933172
direct friday,3.000000,0.000216,0.001821,6.496884
direct atl,3.000000,0.000216,0.001821,10.375005
danielcamposusa justinettaputz,3.000000,0.000216,0.001821,11.068152
danielcamposusa vitalikbuterin,3.000000,0.000216,0.001821,11.068152
danielcamposusa proffaustus,3.000000,0.000216,0.001821,11.068152
justinettaputz vitalikbuterin,3.000000,0.000216,0.001821,11.068152
justinettaputz proffaustus,3.000000,0.000216,0.001821,11.068152
vitalikbuterin proffaustus,3.000000,0.000216,0.001821,11.068152
duck td,4.000000,0.000288,0.002345,8.239853
duck goose,16.000000,0.001150,0.007784,9.374833
duck grey,3.000000,0.000216,0.001821,8.799469
resist resign,5.000000,0.000359,0.002851,8.988711
resist trumptrain,5.000000,0.000359,0.002851,9.499536
snow omg,3.000000,0.000216,0.001821,7.908791
itsbayleywwe heel,5.000000,0.000359,0.002851,8.701029
emmawwe wweasuka,4.000000,0.000288,0.002345,9.661239
cohen positive,8.000000,0.000575,0.004291,8.368470
cohen yards,9.000000,0.000647,0.004751,8.486253
cohen lateral,8.000000,0.000575,0.004291,9.110408
screw tweet,3.000000,0.000216,0.001821,7.561594
taste like,3.000000,0.000216,0.001821,5.384950
repadamschiff history,3.000000,0.000216,0.001821,7.853731
repadamschiff americas,3.000000,0.000216,0.001821,9.240025
strip taking,55.000000,0.003954,0.021876,7.723044
strip tease,59.000000,0.004241,0.023170,8.039084
strip strippers,55.000000,0.003954,0.021876,8.072420
tripleh wwe,3.000000,0.000216,0.001821,7.466284
submissions artist,11.000000,0.000791,0.005648,9.222326
submissions studio,11.000000,0.000791,0.005648,9.333551
submissions invite,11.000000,0.000791,0.005648,9.601815
collaboration ello,4.000000,0.000288,0.002345,9.969540
dak dezbryant,3.000000,0.000216,0.001821,10.780470
dak ezekielelliott,3.000000,0.000216,0.001821,10.780470
ezekielelliott dezbryant,3.000000,0.000216,0.001821,10.492788
newyorkcity times,3.000000,0.000216,0.001821,6.295586
newyorkcity citywide,4.000000,0.000288,0.002345,9.527707
donald trump,8.000000,0.000575,0.004291,7.315711
barometer rising,3.000000,0.000216,0.001821,10.557327
irving plaza,4.000000,0.000288,0.002345,9.864179
plaza station,3.000000,0.000216,0.001821,6.803909
plaza construction,3.000000,0.000216,0.001821,6.919740
rt friends,3.000000,0.000216,0.001821,5.830529
carrie fisher,5.000000,0.000359,0.002851,9.499536
kylo hand,3.000000,0.000216,0.001821,7.497056
kylo ren,7.000000,0.000503,0.003822,9.260644
pilot production,4.000000,0.000288,0.002345,9.641036
pilot directingactors,3.000000,0.000216,0.001821,10.557327
trick link,10.000000,0.000719,0.005203,8.608563
trick click,10.000000,0.000719,0.005203,8.813358
trick treatersdetails,10.000000,0.000719,0.005203,9.601815
rey kylo,5.000000,0.000359,0.002851,7.959091
ajaromano imaginarycircus,5.000000,0.000359,0.002851,9.905001
wwenxt wwe,3.000000,0.000216,0.001821,7.203920
wwenxt tripleh,8.000000,0.000575,0.004291,9.378672
dvd freeship,3.000000,0.000216,0.001821,8.834560
dvd cases,3.000000,0.000216,0.001821,9.527707
bank account,3.000000,0.000216,0.001821,9.106494
silence men,5.000000,0.000359,0.002851,7.484633
minnesota duck,3.000000,0.000216,0.001821,7.952171
passeriform imaginarycircus,5.000000,0.000359,0.002851,10.375005
passeriform ajaromano,5.000000,0.000359,0.002851,10.087323
flourish ajaromano,3.000000,0.000216,0.001821,9.799641
yah yeah,4.000000,0.000288,0.002345,7.417494
yah sucks,3.000000,0.000216,0.001821,8.921571
firm called,6.000000,0.000431,0.003342,8.190203
firm red,6.000000,0.000431,0.003342,8.511787
overhype nostalgia,3.000000,0.000216,0.001821,10.557327
goose celebration,3.000000,0.000216,0.001821,8.670257
finn balor,3.000000,0.000216,0.001821,9.681858
ferry station,3.000000,0.000216,0.001821,7.497056
ferry street,3.000000,0.000216,0.001821,7.724113
ferry chambers,3.000000,0.000216,0.001821,10.046501
soullesschimney byronyork,5.000000,0.000359,0.002851,10.375005
butterfly nyc,3.000000,0.000216,0.001821,6.213521
butterfly americanmuseumofnationalhistory,3.000000,0.000216,0.001821,9.933172
butterfly exhibit,3.000000,0.000216,0.001821,9.933172
themenguin afterbuzztv,4.000000,0.000288,0.002345,10.780470
themenguin kiaxet,4.000000,0.000288,0.002345,10.780470
afterbuzztv kiaxet,4.000000,0.000288,0.002345,10.780470
dumbest shit,3.000000,0.000216,0.001821,6.822837
queens center,3.000000,0.000216,0.001821,7.987262
queens bound,3.000000,0.000216,0.001821,8.429095
queens streetrockefeller,3.000000,0.000216,0.001821,10.220854
kahnle yankees,3.000000,0.000216,0.001821,4.752794
szechuan sauce,4.000000,0.000288,0.002345,9.746396
gunsense resign,3.000000,0.000216,0.001821,9.171032
gunsense resist,4.000000,0.000288,0.002345,9.276393
hammerstein grand,4.000000,0.000288,0.002345,8.790885
hammerstein ballroom,7.000000,0.000503,0.003822,9.612865
billion dollar,3.000000,0.000216,0.001821,9.799641
fucks stupid,3.000000,0.000216,0.001821,8.611416
heymanhustle wweasuka,3.000000,0.000216,0.001821,9.933172
heymanhustle emmawwe,3.000000,0.000216,0.001821,9.933172
heymanhustle aliciafoxy,4.000000,0.000288,0.002345,10.557327
aliciafoxy wweasuka,4.000000,0.000288,0.002345,9.997711
aliciafoxy emmawwe,4.000000,0.000288,0.002345,9.997711
recent history,3.000000,0.000216,0.001821,8.323734
views parade,3.000000,0.000216,0.001821,9.276393
parade nyc,4.000000,0.000288,0.002345,6.249889
parade hispanicheritagemonth,4.000000,0.000288,0.002345,9.969540
thetwoessences production,4.000000,0.000288,0.002345,9.864179
thetwoessences pilot,4.000000,0.000288,0.002345,10.557327
south station,3.000000,0.000216,0.001821,6.621587
south park,3.000000,0.000216,0.001821,7.644976
south ferry,3.000000,0.000216,0.001821,9.171032
south tube,3.000000,0.000216,0.001821,8.382575
south chambers,3.000000,0.000216,0.001821,9.171032
toto think,3.000000,0.000216,0.001821,7.054777
gusta que,3.000000,0.000216,0.001821,7.178602
kotrpodcast emmawwe,3.000000,0.000216,0.001821,9.373556
kotrpodcast heymanhustle,3.000000,0.000216,0.001821,9.933172
kotrpodcast aliciafoxy,3.000000,0.000216,0.001821,9.710029
womens champion,3.000000,0.000216,0.001821,8.701029
americanmasalafarm ny,5.000000,0.000359,0.002851,6.955095
americanmasalafarm salem,5.000000,0.000359,0.002851,10.038533
americanmasalafarm hebron,7.000000,0.000503,0.003822,10.220854
hebron ny,5.000000,0.000359,0.002851,6.955095
hebron salem,5.000000,0.000359,0.002851,10.038533
hebron northcountry,4.000000,0.000288,0.002345,10.220854
tube jersey,4.000000,0.000288,0.002345,6.864704
tube north,4.000000,0.000288,0.002345,8.516106
chiefs replace,3.000000,0.000216,0.001821,10.375005
whlmgood artist,3.000000,0.000216,0.001821,9.222326
whlmgood studio,3.000000,0.000216,0.001821,9.333551
whlmgood submissions,3.000000,0.000216,0.001821,9.768869
reylo eric,3.000000,0.000216,0.001821,9.864179
lueurphoto model,4.000000,0.000288,0.002345,9.333551
weewoo fight,3.000000,0.000216,0.001821,8.190203
cuenta que,4.000000,0.000288,0.002345,7.466284
neighborhood photographer,4.000000,0.000288,0.002345,9.053249
neighborhood x,4.000000,0.000288,0.002345,8.097738
avenuee incident,4.000000,0.000288,0.002345,7.527193
avenuee street,6.000000,0.000431,0.003342,8.234939
avenuee updated,4.000000,0.000288,0.002345,8.047727
canal station,6.000000,0.000431,0.003342,7.720199
canal street,6.000000,0.000431,0.003342,7.947257
canal streetport,6.000000,0.000431,0.003342,10.087323
mainstream media,3.000000,0.000216,0.001821,8.988711
empirestatebuilding empire,3.000000,0.000216,0.001821,9.576497
selling rapeclothes,3.000000,0.000216,0.001821,9.768869
arena event,3.000000,0.000216,0.001821,8.061370
arena special,3.000000,0.000216,0.001821,8.023630
dellin betances,4.000000,0.000288,0.002345,8.394004
sustainretain vp,4.000000,0.000288,0.002345,8.670257
sustainretain theunsilent,4.000000,0.000288,0.002345,10.557327
theunsilent vp,4.000000,0.000288,0.002345,8.447113
phuckingroovin menzotoliosis,3.000000,0.000216,0.001821,10.557327
peteforgets phuckingroovin,3.000000,0.000216,0.001821,10.046501
peteforgets menzotoliosis,3.000000,0.000216,0.001821,10.557327
columbiabugle realdonaldtrump,3.000000,0.000216,0.001821,7.346483
columbiabugle vp,3.000000,0.000216,0.001821,8.670257
madisonsquaregarden special,3.000000,0.000216,0.001821,8.583246
madisonsquaregarden arena,4.000000,0.000288,0.002345,10.220854
friendly photographer,4.000000,0.000288,0.002345,9.053249
friendly x,4.000000,0.000288,0.002345,8.097738
friendly neighborhood,5.000000,0.000359,0.002851,9.381753
juddlegum women,3.000000,0.000216,0.001821,7.818639
topnotchadult club,11.000000,0.000791,0.005648,9.031270
topnotchadult dating,11.000000,0.000791,0.005648,9.458714
closure directions,4.000000,0.000288,0.002345,7.527193
tommy boy,3.000000,0.000216,0.001821,7.351874
tommy kahnle,5.000000,0.000359,0.002851,8.429095
marshall year,3.000000,0.000216,0.001821,6.791486
eddie guerrero,3.000000,0.000216,0.001821,10.557327
jimmychalk browningmachine,3.000000,0.000216,0.001821,11.068152
pickups metropolitan,4.000000,0.000288,0.002345,9.458714
pickups area,4.000000,0.000288,0.002345,9.458714
davideloney vp,5.000000,0.000359,0.002851,8.670257
davideloney whitefishsalad,3.000000,0.000216,0.001821,10.269645
lena harvey,4.000000,0.000288,0.002345,9.122242
lena weinstein,4.000000,0.000288,0.002345,8.405564
lena dunham,4.000000,0.000288,0.002345,10.780470
dunham harvey,4.000000,0.000288,0.002345,9.122242
dunham weinstein,4.000000,0.000288,0.002345,8.405564
dunham silence,4.000000,0.000288,0.002345,9.969540
exoticcatlady history,3.000000,0.000216,0.001821,8.141413
exoticcatlady repadamschiff,6.000000,0.000431,0.003342,10.087323
exoticcatlady americas,3.000000,0.000216,0.001821,9.527707
robert rte,4.000000,0.000288,0.002345,9.545726
robert moses,4.000000,0.000288,0.002345,10.334183
robert parkway,4.000000,0.000288,0.002345,10.334183
moses rte,4.000000,0.000288,0.002345,9.545726
moses parkway,4.000000,0.000288,0.002345,10.334183
moses niagara,4.000000,0.000288,0.002345,10.557327
parkway toll,4.000000,0.000288,0.002345,9.641036
parkway rte,5.000000,0.000359,0.002851,9.768869
parkway niagara,4.000000,0.000288,0.002345,10.557327
niagara toll,4.000000,0.000288,0.002345,9.864179
split avenue,6.000000,0.000431,0.003342,8.159431
split tonnelle,7.000000,0.000503,0.003822,9.730648
strippers making,55.000000,0.003954,0.021876,7.532036
strippers taking,55.000000,0.003954,0.021876,7.810056
americas history,3.000000,0.000216,0.001821,7.987262
trusted realdonaldtrump,3.000000,0.000216,0.001821,7.346483
downtown city,6.000000,0.000431,0.003342,7.683762
downtown jersey,12.000000,0.000863,0.006086,8.163987
seasonending surgery,3.000000,0.000216,0.001821,10.375005
whitefishsalad vp,4.000000,0.000288,0.002345,8.670257
bath wow,3.000000,0.000216,0.001821,7.932658
danish modern,3.000000,0.000216,0.001821,9.681858
danish teak,3.000000,0.000216,0.001821,9.864179
teak dresser,4.000000,0.000288,0.002345,10.334183
teak downtown,5.000000,0.000359,0.002851,9.969540
nyctbus ny,4.000000,0.000288,0.002345,7.291567
vices sorry,3.000000,0.000216,0.001821,8.799469
tarik positive,8.000000,0.000575,0.004291,8.803788
tarik yards,9.000000,0.000647,0.004751,8.921571
tarik cohen,11.000000,0.000791,0.005648,9.333551
sexually harassed,3.000000,0.000216,0.001821,10.269645
tbbucsfan summerallkeith,6.000000,0.000431,0.003342,9.933172
tonnelle construction,3.000000,0.000216,0.001821,7.142884
tonnelle avenue,8.000000,0.000575,0.004291,8.670257
turnpikenj avenue,6.000000,0.000431,0.003342,8.382575
turnpikenj split,8.000000,0.000575,0.004291,9.864179
turnpikenj tonnelle,6.000000,0.000431,0.003342,9.799641
pleasant construction,3.000000,0.000216,0.001821,7.276415
pleasant avenue,6.000000,0.000431,0.003342,8.516106
realfngame mccoolmichellel,3.000000,0.000216,0.001821,9.799641
accepting square,6.000000,0.000431,0.003342,8.316617
accepting venmo,6.000000,0.000431,0.003342,10.087323
accepting contributions,6.000000,0.000431,0.003342,10.375005
contributions square,6.000000,0.000431,0.003342,8.316617
contributions venmo,6.000000,0.000431,0.003342,10.087323
contributions cash,6.000000,0.000431,0.003342,10.087323
cash paypal,6.000000,0.000431,0.003342,9.799641
drchuckgeonole davegladow,4.000000,0.000288,0.002345,9.681858
appalachian trail,4.000000,0.000288,0.002345,10.780470
anthonysnose appalachiantrail,3.000000,0.000216,0.001821,11.068152
onefinejay therickwilson,3.000000,0.000216,0.001821,10.780470
americanmuseumofnationalhistory nyc,4.000000,0.000288,0.002345,7.060819
exhibit nyc,3.000000,0.000216,0.001821,6.773137
exhibit americanmuseumofnationalhistory,3.000000,0.000216,0.001821,10.492788
leschnosebest menzotoliosis,3.000000,0.000216,0.001821,11.068152
mid modern,3.000000,0.000216,0.001821,10.087323
mid century,3.000000,0.000216,0.001821,10.492788
cafetacvba jersey,3.000000,0.000216,0.001821,7.876305
thegoodgodabove aimeeabq,3.000000,0.000216,0.001821,10.220854
george clooney,3.000000,0.000216,0.001821,10.780470
clooney weinstein,3.000000,0.000216,0.001821,8.117882
rhondamaga lsdmtshrooms,18.000000,0.001294,0.008605,9.276393
rhondamaga wsocfash,18.000000,0.001294,0.008605,9.276393
rhondamaga nickjfuentes,18.000000,0.001294,0.008605,9.276393
lsdmtshrooms wsocfash,18.000000,0.001294,0.008605,9.276393
lsdmtshrooms nickjfuentes,18.000000,0.001294,0.008605,9.276393
wsocfash nickjfuentes,18.000000,0.001294,0.008605,9.276393
dumbo brooklyn,3.000000,0.000216,0.001821,7.325206
askingforit clothes,3.000000,0.000216,0.001821,8.834560
seethru runs,4.000000,0.000288,0.002345,9.171032
seethru rain,4.000000,0.000288,0.002345,9.075722
harrison smith,4.000000,0.000288,0.002345,10.375005
notre dame,3.000000,0.000216,0.001821,10.780470
therealstarguy thetweetwit,4.000000,0.000288,0.002345,10.780470
dline square,3.000000,0.000216,0.001821,8.316617
dline directions,3.000000,0.000216,0.001821,8.338123
dline streetherald,3.000000,0.000216,0.001821,11.068152
streetherald station,3.000000,0.000216,0.001821,8.007881
streetherald square,3.000000,0.000216,0.001821,8.316617
streetherald atlantic,3.000000,0.000216,0.001821,10.780470
avenuebarclays center,3.000000,0.000216,0.001821,8.834560
np feat,3.000000,0.000216,0.001821,9.576497
lilac chocolates,5.000000,0.000359,0.002851,10.557327
adelkoedelos know,3.000000,0.000216,0.001821,5.488422
adelkoedelos workhardplayhardlisten,8.000000,0.000575,0.004291,9.969540
hispanic day,4.000000,0.000288,0.002345,6.734135
hispanic nyc,4.000000,0.000288,0.002345,6.837675
hispanic parade,4.000000,0.000288,0.002345,9.746396
gagosian gallery,10.000000,0.000719,0.005203,9.601815
chochosmx mariafibonacci,4.000000,0.000288,0.002345,10.220854
gerardo mariafibonacci,4.000000,0.000288,0.002345,10.220854
aline manhattan,3.000000,0.000216,0.001821,6.973808
aline street,3.000000,0.000216,0.001821,7.541792
aline bound,3.000000,0.000216,0.001821,8.583246
aline uptown,3.000000,0.000216,0.001821,9.864179
aline canal,3.000000,0.000216,0.001821,9.394176
aline utica,3.000000,0.000216,0.001821,10.375005
streetport station,6.000000,0.000431,0.003342,8.007881
streetport authority,6.000000,0.000431,0.003342,9.864179
streetport bus,6.000000,0.000431,0.003342,9.222326
gline station,3.000000,0.000216,0.001821,8.007881
gline avenue,3.000000,0.000216,0.001821,8.670257
eline station,3.000000,0.000216,0.001821,8.007881
eline street,3.000000,0.000216,0.001821,8.234939
eline canal,3.000000,0.000216,0.001821,10.087323
fline station,3.000000,0.000216,0.001821,7.314734
fline bound,3.000000,0.000216,0.001821,8.583246
fline sb,3.000000,0.000216,0.001821,8.529178
fline avenue,3.000000,0.000216,0.001821,7.977110
fline queens,3.000000,0.000216,0.001821,9.527707
fline streetrockefeller,3.000000,0.000216,0.001821,10.375005
streetrockefeller station,3.000000,0.000216,0.001821,8.007881
streetrockefeller center,3.000000,0.000216,0.001821,8.834560
streetrockefeller jackson,3.000000,0.000216,0.001821,10.087323
senedjem josh,3.000000,0.000216,0.001821,9.799641
utica station,3.000000,0.000216,0.001821,8.007881
utica avenue,3.000000,0.000216,0.001821,8.670257
utica hoytschermerhorn,3.000000,0.000216,0.001821,11.068152
hoytschermerhorn station,3.000000,0.000216,0.001821,8.007881
hoytschermerhorn construction,3.000000,0.000216,0.001821,8.123713
streethudson station,3.000000,0.000216,0.001821,8.007881
streethudson yards,3.000000,0.000216,0.001821,9.122242
streethudson queensboro,3.000000,0.000216,0.001821,10.780470
queensboro station,3.000000,0.000216,0.001821,7.720199
queensboro construction,3.000000,0.000216,0.001821,7.836031
queensboro plaza,3.000000,0.000216,0.001821,9.576497
chambers station,3.000000,0.000216,0.001821,7.497056
chambers street,3.000000,0.000216,0.001821,7.724113
nordstrom want,3.000000,0.000216,0.001821,6.951829
nordstrom macys,3.000000,0.000216,0.001821,10.557327
streetharlem station,3.000000,0.000216,0.001821,8.007881
streetharlem lots,3.000000,0.000216,0.001821,9.601815
streetharlem avenue,3.000000,0.000216,0.001821,8.670257
trickortreat trick,10.000000,0.000719,0.005203,9.601815
trickortreat halloweenfree,10.000000,0.000719,0.005203,9.864179
trickortreat portraits,10.000000,0.000719,0.005203,9.768869
halloweenfree trick,10.000000,0.000719,0.005203,9.601815
halloweenfree portraits,10.000000,0.000719,0.005203,9.768869
halloweenfree treatersdetails,10.000000,0.000719,0.005203,9.864179
portraits click,10.000000,0.000719,0.005203,8.980412
portraits trick,10.000000,0.000719,0.005203,9.506505
portraits treatersdetails,10.000000,0.000719,0.005203,9.768869
treatersdetails link,10.000000,0.000719,0.005203,8.870928
treatersdetails click,10.000000,0.000719,0.005203,9.075722
rd construction,3.000000,0.000216,0.001821,7.612888
rd eb,3.000000,0.000216,0.001821,9.576497
incorrectly gave,8.000000,0.000575,0.004291,8.870928
incorrectly cohen,8.000000,0.000575,0.004291,9.333551
incorrectly tarik,8.000000,0.000575,0.004291,9.768869
isaacapandogist yeah,3.000000,0.000216,0.001821,6.677827
alltrains directions,4.000000,0.000288,0.002345,8.338123
alltrains wide,4.000000,0.000288,0.002345,10.220854
panamanian day,3.000000,0.000216,0.001821,6.669596
panamanian parade,3.000000,0.000216,0.001821,9.681858
elhornet lyssgranatelli,4.000000,0.000288,0.002345,10.780470
elhornet subaruusa,3.000000,0.000216,0.001821,10.492788
lyssgranatelli subaruusa,3.000000,0.000216,0.001821,10.492788
franklindrooseveltdrive street,4.000000,0.000288,0.002345,8.234939
franklindrooseveltdrive east,4.000000,0.000288,0.002345,8.765567
franklindrooseveltdrive sb,4.000000,0.000288,0.002345,9.222326
irresponsible tweets,3.000000,0.000216,0.001821,8.743588
atl friday,3.000000,0.000216,0.001821,7.190031
atl strip,3.000000,0.000216,0.001821,8.072420
